c FILE			: 2_12.txt
a 859 1062 55
a 1119 2154 51
a 2421 66 5
a 2730 1530 47
a 932 1459 3
a 3436 2929 82
a 2688 2895 21
a 3193 1624 73
a 3295 3027 4
a 3795 4072 61
a 3928 1951 4
a 1045 2827 77
a 1387 2298 49
a 543 3365 14
a 2849 1255 89
a 3437 1754 1
a 990 1680 63
a 716 2431 40
a 266 759 45
a 1260 476 21
a 1876 2427 78
a 1104 2691 18
a 857 99 50
a 2017 1356 85
a 1948 3750 27
a 1588 1571 76
a 383 1199 95
a 1129 2608 54
a 2517 1558 24
a 2741 2564 17
a 3561 421 20
a 132 3141 24
a 57 4023 66
a 1487 2729 2
a 1379 1392 34
a 774 1561 6
a 2320 3207 44
a 856 1788 99
a 483 3897 33
a 3608 2874 46
a 3059 3935 39
a 542 1183 43
a 2495 2407 99
a 739 2943 43
a 281 2349 63
a 3815 1940 38
a 2962 3865 95
a 2910 2779 93
a 106 3861 95
a 1398 1771 10
a 1187 1602 5
a 1289 1064 68
a 3922 3662 84
a 187 813 75
a 2498 4005 97
a 51 1670 68
a 1675 1065 4
a 1484 3136 26
a 1561 3298 75
a 2547 9 39
a 461 1440 24
a 132 3206 60
a 3988 3951 32
a 129 2719 35
a 743 2016 38
a 154 1945 34
a 503 1294 45
a 2601 305 75
a 1765 2582 17
a 1802 811 92
a 2822 521 28
a 2070 2944 47
a 1898 1786 77
a 1420 3738 45
a 1722 3264 91
a 3754 2131 31
a 3003 3654 58
a 1870 1899 5
a 2913 846 41
a 3215 2783 67
a 3195 1663 56
a 2858 1181 45
a 1835 1232 78
a 1078 2618 68
a 2893 3513 77
a 252 2384 30
a 1269 3943 72
a 2561 3364 53
a 1159 3363 69
a 3078 3342 24
a 2120 3971 46
a 2058 3189 14
a 3332 2688 42
a 2550 3825 65
a 3958 1340 15
a 2847 2258 93
a 3226 1003 83
a 1534 1518 22
a 232 3172 85
a 2494 1700 59
a 1656 526 87
a 1384 611 55
a 462 2889 41
a 110 486 2
a 957 3477 77
a 1307 2218 19
a 3540 372 5
a 1514 1667 36
a 3337 481 30
a 3039 2378 61
a 3275 1037 89
a 3090 1832 3
a 3078 2984 89
a 1363 3037 19
a 558 265 13
a 1808 2165 83
a 3300 25 20
a 1924 319 5
a 1584 1446 34
a 1623 1708 56
a 3629 3043 77
a 941 2073 57
a 3524 899 38
a 3806 535 27
a 2070 1329 5
a 393 96 81
a 3056 2808 97
a 1313 3033 36
a 2378 2638 92
a 1897 1703 25
a 2870 1125 0
a 3446 768 90
a 2635 1970 98
a 3614 3845 99
a 1193 314 38
a 2825 3483 49
a 208 2793 22
a 656 2392 98
a 610 786 81
a 2163 2669 52
a 2606 457 30
a 199 1807 69
a 2231 25 74
a 849 3995 35
a 2106 472 84
a 1387 2902 70
a 3712 1538 0
a 248 1046 84
a 520 2679 70
a 758 3580 83
a 1056 4001 9
a 2501 1289 70
a 187 996 66
a 3653 1016 31
a 2717 3103 99
a 2110 3758 82
a 3324 2772 18
a 26 2484 24
a 2685 595 32
a 3112 518 61
a 713 254 58
a 2009 822 7
a 2264 1584 41
a 1231 2196 69
a 3042 3648 49
a 1935 3223 87
a 519 2642 36
a 3914 91 19
a 2728 1155 60
a 3908 987 41
a 2561 3910 52
a 67 725 9
a 1359 4020 45
a 2790 2174 60
a 3632 1297 33
a 63 3146 33
a 422 1456 79
a 1185 1664 87
a 544 1597 19
a 2885 2714 45
a 3326 464 2
a 3705 142 3
a 3844 2253 45
a 2500 1096 56
a 2547 98 5
a 3547 2367 7
a 3854 1497 87
a 1355 532 18
a 3552 1852 9
a 2684 3453 22
a 3345 1344 85
a 1950 1923 54
a 2570 3955 5
a 137 1917 39
a 3116 1566 52
a 3584 50 59
a 2202 996 45
a 3345 3791 54
a 870 1950 19
a 1789 1178 9
a 2772 1634 49
a 4040 285 65
a 1039 2164 40
a 642 443 61
a 2054 447 6
a 2094 2766 50
a 1728 3931 88
a 1386 843 33
a 760 1869 81
a 2066 2791 2
a 2224 3650 13
a 599 3177 31
a 4030 2544 74
a 882 1262 80
a 1702 4079 63
a 1342 1499 8
a 73 3321 76
a 2345 281 72
a 1339 2146 27
a 2474 1544 62
a 3612 907 3
a 2721 1745 38
a 3817 943 26
a 2972 163 67
a 2889 2870 0
a 2545 243 88
a 3407 1844 74
a 2690 2645 58
a 2798 3699 20
a 425 366 13
a 2629 245 11
a 419 914 83
a 3766 3764 42
a 2047 160 60
a 3480 18 41
a 436 1020 76
a 3111 750 89
a 1343 2485 18
a 3745 1617 48
a 2241 3852 1
a 1956 2297 15
a 3542 3105 34
a 184 70 43
a 1078 598 19
a 2066 1779 57
a 757 3668 72
a 1684 1624 91
a 2824 383 18
a 1336 3330 86
a 2385 229 98
a 1303 2664 81
a 3829 941 69
a 341 2613 68
a 912 2318 35
a 733 358 95
a 2386 2220 84
a 3821 2316 60
a 2151 906 71
a 110 3004 16
a 2876 1703 45
a 616 1044 34
a 1624 3822 19
a 1793 3903 63
a 3705 3506 43
a 2293 1726 85
a 1222 1515 13
a 2604 2131 19
a 3849 736 11
a 3860 453 15
a 2909 3477 30
a 3899 1839 88
a 1522 1515 56
a 3079 2909 7
a 3000 1095 7
a 3041 2202 26
a 1800 2138 61
a 3420 787 47
a 60 1657 74
a 1087 2564 13
a 1264 3507 76
a 833 2136 24
a 1218 1546 86
a 1054 2405 14
a 725 1270 82
a 1697 1854 23
a 818 3075 61
a 1575 4022 29
a 1990 2834 27
a 2731 389 12
a 1610 572 68
a 1123 3146 11
a 1050 579 36
a 2315 3720 48
a 677 2118 85
a 3034 3217 27
a 3428 1753 39
a 671 1786 62
a 1502 2333 65
a 2696 1679 12
a 1686 3680 7
a 1996 1658 1
a 2699 3874 30
a 1571 2187 25
a 1886 2489 32
a 3453 2226 64
a 574 2569 68
a 2664 2737 25
a 803 3509 90
a 3683 2811 75
a 1150 366 3
a 2433 2693 33
a 1150 3865 49
a 303 1306 15
a 1013 878 93
a 2596 730 54
a 1006 2415 16
a 2627 626 22
a 3981 2919 95
a 641 2052 46
a 43 1403 78
a 1602 2717 96
a 2320 2947 55
a 1613 1876 49
a 3228 1366 46
a 3609 1338 34
a 205 1793 33
a 3562 623 17
a 3471 1008 11
a 3856 1468 13
a 583 3718 38
a 3232 3484 92
a 2279 4022 80
a 2107 2710 65
a 2185 2561 8
a 3199 2593 64
a 1579 2856 70
a 2656 797 3
a 552 4096 79
a 2400 2691 77
a 3414 2322 86
a 2331 3881 73
a 2276 373 25
a 1908 1453 40
a 2952 1122 25
a 2449 1282 41
a 858 603 92
a 3411 2422 11
a 2482 26 93
a 3160 1802 74
a 264 2477 67
a 2106 59 67
a 3065 2225 62
a 686 4039 95
a 3708 817 15
a 1156 766 59
a 2060 3221 21
a 658 718 81
a 3032 883 74
a 651 1366 30
a 3274 2529 71
a 654 42 64
a 708 2639 99
a 952 1281 34
a 3376 999 97
a 190 2342 94
a 1131 2298 79
a 990 3499 27
a 1235 2007 17
a 852 2046 48
a 3671 1429 16
a 2395 3905 3
a 3969 803 19
a 2372 3846 17
a 3110 1331 76
a 3729 2303 48
a 4061 3299 83
a 3654 924 77
a 3955 2460 52
a 1238 3251 17
a 3071 1114 3
a 1774 3340 81
a 2505 3868 90
a 2876 2611 1
a 3020 3586 9
a 2487 3196 78
a 2466 3047 6
a 509 3160 89
a 173 1645 91
a 3736 1260 4
a 3471 3177 23
a 3596 2919 60
a 1167 2940 9
a 1993 205 49
a 3191 2578 54
a 1222 130 24
a 2767 1094 92
a 750 3801 87
a 3397 1311 82
a 1077 3215 28
a 523 1288 63
a 2752 3882 88
a 4032 3741 78
a 670 1483 3
a 2847 2671 59
a 2362 2518 99
a 1891 1003 14
a 3695 3698 74
a 3991 3570 9
a 3803 221 63
a 162 1977 76
a 814 1507 58
a 1141 3320 44
a 2383 710 45
a 757 2731 29
a 3427 157 19
a 1146 3590 7
a 3141 3088 75
a 3431 2431 27
a 100 1158 84
a 2597 2053 21
a 3867 1163 64
a 306 3191 37
a 1545 252 49
a 1442 2577 67
a 2520 4 57
a 3260 421 72
a 1247 766 28
a 2323 1900 58
a 1553 2919 46
a 1737 2762 19
a 2155 2451 45
a 3665 373 30
a 3787 1233 17
a 3406 3829 27
a 623 3355 37
a 3980 1108 46
a 2692 926 51
a 243 493 55
a 1875 3186 33
a 981 961 38
a 2925 3896 43
a 201 928 13
a 1525 1575 92
a 4014 1097 66
a 2968 3694 5
a 1167 1967 41
a 1713 899 87
a 1812 767 20
a 1294 3001 6
a 2200 47 33
a 1501 1287 45
a 890 3621 71
a 652 1185 96
a 3837 163 14
a 1803 193 38
a 3103 4018 78
a 934 2873 73
a 3532 2656 19
a 2609 3571 41
a 2035 416 23
a 3522 530 77
a 3783 345 13
a 2600 966 89
a 3956 3622 12
a 3904 87 92
a 3044 3171 78
a 3466 3724 73
a 1264 1213 60
a 3688 2558 11
a 1721 3418 59
a 3755 1813 86
a 1178 2143 90
a 2142 3924 96
a 335 785 84
a 3164 2898 10
a 3985 3615 11
a 865 3597 29
a 3102 3571 54
a 2877 2948 61
a 2530 3945 33
a 1747 1743 53
a 9 683 73
a 2133 2922 50
a 3359 1617 65
a 544 2138 90
a 3214 3491 39
a 1879 3826 82
a 2701 2304 13
a 4095 3026 88
a 1782 1994 29
a 3849 2502 81
a 2161 731 93
a 1459 3440 27
a 2293 3269 10
a 362 2305 51
a 3696 169 78
a 1386 1978 82
a 2094 1507 95
a 37 2271 47
a 145 2982 9
a 81 3799 6
a 35 374 71
a 1470 3012 35
a 3622 2411 85
a 571 2030 68
a 3751 1780 47
a 572 2168 99
a 1482 705 42
a 1867 1660 7
a 539 1023 37
a 2855 2786 50
a 432 1442 72
a 1629 219 57
a 3673 767 83
a 923 3888 51
a 3520 4079 5
a 528 2365 2
a 825 2751 98
a 2979 1086 85
a 2583 406 63
a 3235 2177 6
a 1836 819 82
a 3810 1672 51
a 1155 1358 6
a 2166 1606 48
a 1937 808 62
a 492 1895 18
a 3419 2946 77
a 404 1518 23
a 3932 2975 41
a 3808 753 2
a 1708 2811 32
a 1205 906 29
a 430 2028 60
a 907 4081 96
a 2587 2327 23
a 1462 1127 22
a 3431 3223 92
a 2546 1939 82
a 3071 1764 91
a 4 386 82
a 6 865 30
a 3707 3442 73
a 3775 364 74
a 2440 1685 21
a 107 1852 39
a 24 2843 27
a 1463 2948 69
a 2280 1080 25
a 2855 555 49
a 212 3108 20
a 3426 2411 0
a 3470 32 76
a 2884 2291 73
a 3980 3124 3
a 217 1254 88
a 2916 3616 2
a 60 2809 12
a 1093 1718 60
a 2027 285 21
a 384 2845 16
a 2118 1632 89
a 3285 2544 77
a 393 379 23
a 1427 2913 41
a 722 1662 35
a 1436 615 61
a 2156 2090 68
a 2075 2397 29
a 3711 65 41
a 1468 120 59
a 2182 3501 92
a 1528 924 83
a 1113 2228 68
a 768 3884 22
a 3744 2445 70
a 293 959 19
a 3225 336 86
a 3181 3577 89
a 3871 2075 68
a 1414 3098 54
a 3933 3941 91
a 3653 803 26
a 1929 2651 49
a 1091 1 8
a 1387 2064 58
a 2937 800 13
a 2055 2629 19
a 754 429 33
a 4063 3799 31
a 856 3265 22
a 2624 3472 99
a 1538 3911 31
a 3254 3017 89
a 3934 4000 94
a 1169 3452 46
a 1920 2552 98
a 2130 1907 39
a 288 1229 56
a 771 1321 38
a 3387 2335 85
a 3878 197 46
a 751 2970 84
a 3177 3595 42
a 1793 3083 47
a 1222 3193 34
a 721 1003 99
a 3812 2039 21
a 3503 425 75
a 3332 1072 57
a 3256 136 2
a 641 141 8
a 29 2231 63
a 2686 248 74
a 1834 2114 41
a 1757 1304 91
a 3641 1774 0
a 4067 4010 48
a 701 3493 7
a 1267 602 64
a 2523 251 5
a 2003 405 1
a 2240 890 68
a 2802 2116 38
a 2829 2344 28
a 1377 1767 86
a 2474 3649 70
a 2534 946 85
a 525 3268 49
a 515 1583 98
a 2458 2168 4
a 2537 4057 73
a 1718 2253 28
a 1970 2099 14
a 3287 3426 14
a 3235 3834 13
a 102 3785 28
a 1095 3059 53
a 2726 1187 9
a 1690 2125 23
a 1131 4038 62
a 1553 1064 71
a 3039 1379 75
a 3059 1963 58
a 2539 249 50
a 1375 908 3
a 331 1489 5
a 3967 330 18
a 3626 553 46
a 1338 3963 68
a 1081 769 69
a 2587 205 67
a 217 332 96
a 400 1064 12
a 1780 1306 68
a 3030 1206 33
a 2164 382 30
a 1023 2911 63
a 1642 491 13
a 1496 535 77
a 1123 3382 98
a 1501 1794 95
a 1146 864 56
a 3327 2288 55
a 1511 481 0
a 698 1577 43
a 1996 1178 94
a 666 2520 13
a 224 2535 33
a 687 566 40
a 813 3802 62
a 1931 657 4
a 853 751 39
a 567 2376 12
a 4045 3866 27
a 849 331 0
a 3373 505 94
a 843 3546 28
a 3407 3299 88
a 2920 3035 16
a 2685 1526 34
a 1313 1266 30
a 1780 3991 67
a 210 1119 7
a 3324 2178 45
a 324 657 38
a 3333 3199 12
a 3893 2007 97
a 2392 2049 37
a 1892 1345 44
a 1258 3224 75
a 2950 1172 70
a 954 863 3
a 2047 1775 69
a 2151 1621 36
a 2742 2001 35
a 2449 2698 0
a 2983 3154 85
a 963 144 49
a 3728 1002 86
a 2582 2374 58
a 1261 3253 15
a 3396 2676 0
a 2851 2355 45
a 445 993 21
a 130 581 24
a 230 1166 51
a 381 256 86
a 2886 1802 44
a 3153 2240 30
a 2434 2679 37
a 3067 3871 65
a 1094 3834 42
a 2642 3877 92
a 1781 3301 84
a 30 2247 13
a 2677 3670 1
a 479 635 44
a 1481 1908 59
a 2072 1445 37
a 564 2581 31
a 1303 1531 80
a 1723 3440 79
a 3080 2159 24
a 1817 255 8
a 254 3414 6
a 3403 2600 39
a 243 2689 44
a 3761 666 45
a 1546 1896 86
a 3438 1760 39
a 3458 255 18
a 3142 1022 78
a 862 3697 74
a 1002 526 18
a 2015 3136 25
a 1700 2658 11
a 633 350 84
a 3372 3338 4
a 3325 2437 28
a 544 2708 75
a 1331 1736 29
a 3467 3131 74
a 3346 132 84
a 1930 148 85
a 1771 2702 26
a 411 4000 12
a 2145 2595 26
a 378 3183 24
a 1030 3470 42
a 3584 3561 40
a 3018 899 94
a 2907 320 93
a 2014 1296 1
a 3516 2734 46
a 1390 1331 21
a 2160 2181 26
a 1902 1927 87
a 3898 1423 47
a 640 3416 57
a 1988 620 28
a 3107 2044 16
a 1473 173 10
a 2239 1057 77
a 2519 2043 91
a 1188 740 19
a 1148 1019 87
a 880 2805 81
a 2837 757 1
a 2150 2909 34
a 2893 3455 36
a 1276 776 65
a 192 2495 48
a 3473 1253 93
a 2891 3491 27
a 2850 3981 62
a 357 209 53
a 3819 2475 14
a 3199 2680 2
a 3164 2764 62
a 932 1460 23
a 3280 2504 13
a 1606 3051 30
a 2222 3922 41
a 228 4010 2
a 3153 1108 80
a 727 1857 90
a 694 2252 49
a 2681 3788 88
a 2593 830 27
a 546 1858 35
a 1172 2303 73
a 2912 322 72
a 2344 2681 5
a 2471 2500 71
a 665 353 14
a 1408 3957 28
a 4082 758 30
a 2236 3892 59
a 1396 3561 22
a 1143 3803 98
a 3832 2835 79
a 2259 2471 82
a 3977 3335 26
a 826 3127 3
a 1124 2992 32
a 1554 1064 22
a 1474 815 26
a 2435 3414 52
a 3650 2152 42
a 3193 1837 82
a 2584 938 31
a 3581 2051 80
a 290 40 33
a 468 2269 22
a 2129 2190 65
a 3240 307 17
a 1296 988 83
a 109 3616 97
a 782 2152 55
a 487 2895 61
a 1331 19 96
a 1730 1678 45
a 453 3769 20
a 873 1430 29
a 410 3558 18
a 2105 3668 53
a 3645 152 8
a 2333 2547 80
a 795 2048 67
a 2326 2534 30
a 933 962 61
a 1487 1898 82
a 3294 2022 70
a 735 1063 58
a 3198 507 41
a 1943 230 74
a 3613 1037 46
a 672 1120 92
a 3787 668 96
a 2926 1525 35
a 2779 2570 29
a 2951 2044 43
a 1477 2477 88
a 3213 1323 96
a 647 3607 6
a 3028 473 26
a 2030 1157 97
a 3080 2612 54
a 335 2537 97
a 3592 2113 54
a 2717 3769 0
a 762 1311 13
a 2253 2832 7
a 3956 1277 55
a 2570 733 54
a 962 2942 58
a 2302 4034 22
a 2322 3542 19
a 1700 167 87
a 3115 1465 23
a 1132 2123 29
a 1969 771 46
a 716 1233 55
a 100 2455 56
a 1061 1566 84
a 748 938 23
a 2209 1165 81
a 252 2557 46
a 192 1815 54
a 3059 3806 9
a 1343 1489 73
a 2034 503 27
a 895 3988 63
a 3014 2378 43
a 4016 3217 80
a 1307 654 22
a 2662 2677 52
a 3619 2951 69
a 4034 2806 57
a 4085 1840 14
a 229 2252 56
a 1362 3153 23
a 3488 3795 47
a 3251 398 72
a 3403 3839 69
a 415 586 14
a 3995 3656 87
a 1383 3972 19
a 2009 3565 49
a 2676 2890 12
a 3186 1981 47
a 1962 3847 22
a 1764 3290 41
a 2694 585 7
a 770 124 51
a 655 216 22
a 4045 752 58
a 3026 2686 22
a 2769 1677 70
a 928 791 46
a 2303 565 32
a 1428 2438 6
a 795 942 73
a 432 299 58
a 1168 3889 98
a 1614 3765 66
a 494 507 83
a 3987 3776 25
a 3563 2902 7
a 2671 2595 7
a 3866 3837 40
a 2055 254 23
a 3410 652 34
a 1286 2572 89
a 131 3334 67
a 2936 3290 51
a 533 3769 73
a 363 1028 41
a 1494 3494 4
a 33 2099 84
a 1802 701 45
a 85 2337 95
a 2809 3760 85
a 3711 3940 47
a 2949 1942 63
a 3639 401 87
a 3277 908 24
a 2983 1572 56
a 955 2869 30
a 3709 3773 48
a 3885 2335 78
a 842 2516 84
a 643 2581 11
a 3688 3199 99
a 2745 3713 22
a 296 1363 36
a 2991 47 17
a 1807 2219 27
a 1344 3208 3
a 2036 2400 63
a 1453 1852 49
a 2916 3908 55
a 3446 843 51
a 3645 281 94
a 2133 3181 50
a 3343 380 0
a 1755 1150 92
a 874 3395 43
a 566 276 69
a 2922 218 96
a 616 2137 54
a 709 3548 74
a 296 3528 17
a 3365 2903 79
a 3219 2455 48
a 1180 3861 52
a 3803 375 44
a 1600 1487 93
a 852 1852 4
a 68 2161 2
a 1110 2868 27
a 2179 681 64
a 2799 3219 98
a 2148 2861 56
a 2141 2918 21
a 2009 220 42
a 1020 3538 55
a 2907 1599 28
a 1807 2906 89
a 1230 3983 63
a 1200 1721 60
a 1265 1460 58
a 2692 1121 97
a 3826 2550 13
a 1548 811 63
a 3061 3478 26
a 2371 1464 13
a 1362 1460 45
a 1643 1282 91
a 1591 3211 44
a 548 3311 4
a 3323 3398 38
a 692 3518 33
a 604 1006 61
a 2637 3448 79
a 2504 3527 29
a 3698 999 9
a 1505 1319 5
a 585 2146 35
a 488 2663 24
a 3306 4003 28
a 3523 1120 32
a 2231 2250 82
a 2296 3325 52
a 1071 871 26
a 1621 2382 28
a 1528 1556 29
a 728 3808 59
a 1616 3056 39
a 4046 3352 18
a 223 140 0
a 1552 1928 23
a 3920 1965 77
a 1654 2147 47
a 1963 3110 14
a 3792 3546 27
a 3078 521 65
a 3525 538 84
a 2986 3139 57
a 3386 2625 40
a 2781 2881 36
a 1169 1135 64
a 1283 1327 38
a 3115 1521 1
a 2273 1061 73
a 1457 1083 7
a 1809 2412 96
a 100 348 76
a 239 2206 91
a 204 576 95
a 2062 2501 76
a 622 3644 68
a 684 2107 70
a 1066 276 60
a 320 3073 57
a 2567 3493 9
a 1791 1990 27
a 2550 79 23
a 3488 3491 39
a 3314 3911 86
a 633 2121 16
a 966 396 62
a 424 669 12
a 1561 1028 28
a 3114 3737 90
a 1952 463 72
a 1603 1009 79
a 1540 756 82
a 85 3659 65
a 2972 872 82
a 1169 2746 64
a 848 870 82
a 44 2244 3
a 1649 3311 88
a 1240 3635 67
a 3556 3977 73
a 1609 4062 88
a 915 209 17
a 1740 2876 25
a 1671 2182 72
a 3274 883 65
a 59 338 8
a 462 210 1
a 2657 1966 33
a 475 3474 54
a 3606 2667 19
a 657 2093 85
a 1563 2995 69
a 1107 3719 59
a 1142 3132 25
a 1222 1786 25
a 1927 926 18
a 3426 2388 8
a 756 3694 76
a 342 2002 53
a 1644 344 32
a 1760 3243 8
a 1552 1104 2
a 1070 966 86
a 3439 3784 23
a 3652 749 5
a 4040 3811 47
a 3726 2459 48
a 967 3369 99
a 2854 2050 98
a 1812 3669 28
a 1187 1227 34
a 414 171 59
a 1587 2267 3
a 368 2870 82
a 3284 2966 94
a 80 2252 4
a 1972 3411 51
a 677 2773 39
a 1957 3003 19
a 1276 3218 54
a 2083 3499 14
a 1886 3033 74
a 3670 252 59
a 1787 3935 39
a 1276 2022 99
a 3487 1935 73
a 3682 3048 51
a 1860 1561 2
a 2342 2800 99
a 3285 4036 91
a 1467 735 86
a 1215 1342 95
a 909 2574 48
a 2101 2175 69
a 2031 3788 68
a 130 40 6
a 3854 181 90
a 3754 991 16
a 221 1265 86
a 1364 2469 11
a 3017 223 85
a 1219 2660 0
a 1063 748 35
a 3062 1518 27
a 3225 183 57
a 3660 1474 68
a 2852 1788 85
a 2147 1008 5
a 3849 1111 78
a 2254 1488 68
a 111 783 80
a 2455 2642 64
a 3764 3600 44
a 1554 3192 58
a 42 2973 52
a 2090 2938 18
a 1378 1230 97
a 1330 1715 34
a 3585 521 77
a 427 1855 29
a 1546 227 86
a 1619 3925 11
a 2371 3557 67
a 207 3410 96
a 2059 2836 85
a 351 757 83
a 856 1265 48
a 3922 1189 0
a 2427 1974 26
a 1024 151 31
a 654 1882 6
a 1852 3602 57
a 2327 3871 88
a 1047 713 15
a 3567 212 9
a 2245 3233 28
a 531 3902 79
a 787 3788 7
a 3199 1506 84
a 1414 1952 42
a 2685 92 17
a 3083 3154 58
a 2287 22 68
a 1100 2736 61
a 4065 3663 67
a 2730 3917 83
a 1889 1078 83
a 3284 2361 93
a 3614 3103 99
a 3672 3139 75
a 2776 3846 60
a 79 3300 89
a 2672 2427 64
a 2923 3875 64
a 952 1053 94
a 187 744 4
a 2971 1478 54
a 3522 2179 78
a 2879 2613 11
a 1213 3082 52
a 2437 3294 75
a 3014 1336 60
a 3899 3329 63
a 3749 2481 0
a 1389 1496 57
a 3645 3631 21
a 1383 2026 40
a 1381 2507 67
a 4062 1323 51
a 1676 2804 94
a 1121 876 11
a 1091 806 15
a 4085 2379 28
a 1338 1936 15
a 967 3373 56
a 2768 2769 37
a 2065 1625 54
a 810 3672 12
a 2585 3943 20
a 1213 2942 12
a 2917 695 60
a 2440 1335 57
a 926 800 78
a 507 3866 35
a 1136 3813 35
a 435 1361 53
a 1900 2 68
a 1617 81 46
a 1881 3982 1
a 1795 3637 53
a 2897 1818 67
a 1240 814 68
a 205 1421 73
a 1625 2219 9
a 2661 3200 72
a 3503 230 67
a 1779 2573 96
a 3558 3432 77
a 444 2726 74
a 3853 2286 20
a 4032 2942 37
a 1418 3564 71
a 2304 3295 49
a 3823 2135 79
a 1991 2016 65
a 362 715 54
a 2536 248 27
a 1574 823 86
a 1969 1548 67
a 1217 650 84
a 820 2456 27
a 1012 2678 92
a 1257 3943 64
a 2325 1382 17
a 1125 2796 34
a 1969 274 31
a 367 2139 56
a 3010 3624 31
a 1658 3885 25
a 530 3653 38
a 1517 3777 60
a 2351 2925 56
a 1436 1970 73
a 3191 2177 51
a 836 2508 50
a 362 815 29
a 4011 2951 25
a 838 2401 37
a 801 3447 71
a 4071 2561 0
a 3621 1278 36
a 1919 1871 72
a 501 372 30
a 225 982 32
a 431 835 87
a 3044 1618 78
a 2898 2646 92
a 2324 1815 53
a 676 1760 94
a 3902 1407 1
a 526 2820 30
a 1135 591 95
a 926 3238 66
a 1034 3345 79
a 2460 3565 4
a 3792 2573 36
a 97 4053 90
a 1483 1407 69
a 67 1579 29
a 1948 518 30
a 192 3115 27
a 3493 351 36
a 1788 1527 30
a 3562 2081 43
a 3136 2118 9
a 3622 808 8
a 1590 476 99
a 2498 3231 44
a 27 2179 65
a 779 2790 20
a 1878 3907 52
a 1977 540 83
a 1442 1290 66
a 3009 3766 9
a 1989 1079 61
a 171 81 32
a 329 4009 79
a 1370 337 13
a 1097 2694 96
a 2105 3153 34
a 3734 1232 19
a 1118 3399 11
a 3386 2036 22
a 75 3498 95
a 2967 2591 5
a 1117 1787 23
a 876 2913 0
a 748 565 71
a 1876 3043 80
a 529 3735 9
a 3198 2693 8
a 87 1685 65
a 3587 464 78
a 1381 1432 43
a 811 2390 89
a 2583 3266 84
a 695 1141 7
a 2268 2623 39
a 497 1970 92
a 3396 1119 14
a 3330 3454 60
a 1785 3048 14
a 2229 2333 96
a 1626 3833 19
a 2020 3024 21
a 503 939 0
a 805 3977 28
a 1160 1185 61
a 2452 1963 97
a 2378 1748 7
a 328 3333 32
a 2541 1236 70
a 2704 652 92
a 260 1886 25
a 2380 1010 48
a 2427 1986 86
a 3269 1948 20
a 675 1973 62
a 1023 110 97
a 2720 1212 53
a 1309 3471 72
a 1640 3463 59
a 3788 689 26
a 1678 1464 24
a 1705 1934 96
a 4039 2426 25
a 2924 3135 84
a 102 1425 56
a 3542 2305 98
a 2851 2663 29
a 3931 1442 14
a 3829 1882 92
a 56 2093 64
a 2668 1669 74
a 3534 803 48
a 2495 303 11
a 1296 3193 2
a 626 187 47
a 159 188 63
a 808 3484 64
a 59 4095 72
a 3151 972 29
a 589 3667 56
a 3632 3300 44
a 368 148 85
a 906 2824 2
a 3055 3288 97
a 1283 3069 80
a 104 3153 34
a 3038 1002 10
a 461 4059 52
a 175 733 20
a 3321 3725 97
a 187 733 18
a 181 3788 35
a 3461 281 77
a 3556 2833 47
a 2462 1310 89
a 2247 1045 66
a 1569 2209 44
a 3127 1264 40
a 1563 2449 81
a 1852 3322 89
a 2143 3223 60
a 2302 2643 74
a 770 1147 50
a 1969 1237 26
a 1019 2428 52
a 201 14 89
a 1973 269 82
a 3688 1432 89
a 3983 2249 58
a 1345 182 78
a 751 3042 14
a 2503 301 29
a 1749 69 99
a 855 3369 7
a 1998 1484 29
a 2333 2159 62
a 3380 1812 30
a 2317 2757 6
a 3897 2195 23
a 2137 2392 49
a 1097 2218 9
a 3476 2999 64
a 2947 3500 88
a 405 2377 10
a 3269 2305 1
a 3811 774 52
a 754 476 98
a 3369 3225 23
a 1415 3917 35
a 572 3503 4
a 3849 1246 70
a 131 4056 85
a 1625 828 86
a 620 1825 27
a 783 2594 29
a 86 867 45
a 3341 1600 99
a 2245 2284 83
a 2993 86 53
a 479 2191 38
a 3896 1922 52
a 1364 2599 57
a 385 964 85
a 2568 410 78
a 3098 2913 2
a 4087 220 43
a 1258 3217 17
a 3302 1721 49
a 2699 4073 12
a 2694 768 37
a 3807 2655 18
a 1810 2710 52
a 2690 1727 7
a 365 1868 21
a 969 360 68
a 1284 4070 81
a 650 1437 80
a 2654 1875 24
a 2553 2337 0
a 452 2162 27
a 788 2727 68
a 4060 413 64
a 1245 1311 26
a 3975 2620 88
a 2750 12 46
a 3880 982 10
a 897 853 88
a 163 349 92
a 2541 2563 66
a 3561 3108 67
a 3976 1240 45
a 870 872 27
a 505 662 67
a 355 1918 38
a 3414 1427 36
a 3947 1183 93
a 2115 1514 35
a 1606 2518 70
a 3653 1720 39
a 1090 2912 58
a 1557 1502 11
a 1144 2226 2
a 2637 2611 19
a 3000 3146 25
a 2443 135 99
a 914 2521 4
a 2686 1378 18
a 392 481 25
a 1361 1783 80
a 3587 3496 25
a 1593 2029 31
a 3073 4013 63
a 3285 2110 55
a 1140 2521 70
a 1819 2677 35
a 2777 2039 0
a 3856 3964 93
a 41 583 44
a 1205 1046 84
a 1493 812 5
a 3125 2718 51
a 3716 201 94
a 3385 2268 51
a 3656 3498 74
a 3768 1278 62
a 2586 1443 32
a 3905 2025 55
a 948 1835 46
a 2427 3202 18
a 1049 3285 42
