c FILE			: 2_10.txt
a 96 1006 50
a 18 55 48
a 721 1002 84
a 987 352 0
a 270 729 61
a 683 744 82
a 892 403 47
a 31 417 90
a 993 557 18
a 858 787 55
a 647 476 51
a 230 622 80
a 838 381 5
a 90 286 41
a 75 95 55
a 488 1010 59
a 928 893 28
a 317 1011 26
a 818 172 84
a 136 813 30
a 863 805 59
a 231 401 94
a 269 649 65
a 504 968 98
a 152 465 85
a 967 487 42
a 369 752 71
a 817 883 66
a 924 531 69
a 112 44 65
a 167 532 33
a 18 576 10
a 582 600 97
a 900 460 68
a 811 561 42
a 177 368 7
a 474 867 5
a 1004 345 41
a 497 647 8
a 959 173 59
a 971 837 92
a 11 624 12
a 98 912 85
a 175 700 12
a 27 842 0
a 1012 395 26
a 323 798 12
a 40 146 21
a 441 112 70
a 585 113 30
a 864 660 75
a 152 388 46
a 667 907 5
a 860 1008 36
a 740 63 62
a 307 868 38
a 719 613 99
a 449 176 75
a 183 123 63
a 291 228 9
a 881 913 54
a 59 618 44
a 444 556 58
a 380 120 57
a 267 894 66
a 914 122 42
a 783 535 12
a 549 754 67
a 690 870 43
a 532 943 29
a 51 151 52
a 17 963 19
a 20 853 39
a 264 575 71
a 383 421 93
a 518 55 72
a 180 645 98
a 224 720 53
a 922 1018 23
a 854 106 44
a 100 582 95
a 836 196 45
a 756 402 46
a 765 591 38
a 617 959 39
a 38 663 49
a 594 936 6
a 62 32 90
a 866 317 75
a 949 611 15
a 898 725 10
a 199 843 44
a 821 217 68
a 227 197 70
a 416 297 91
a 393 176 80
a 138 457 77
a 618 629 69
a 241 622 87
a 699 208 78
a 173 722 46
a 538 841 16
a 348 951 20
a 73 233 87
a 372 786 77
a 843 100 73
a 873 172 17
a 913 80 10
a 885 616 29
a 764 930 54
a 955 824 59
a 201 52 26
a 422 575 18
a 630 503 9
a 74 230 12
a 692 999 72
a 105 955 37
a 565 513 60
a 31 85 50
a 949 614 26
a 292 30 63
a 560 639 58
a 856 802 80
a 990 674 66
a 515 644 74
a 1010 967 5
a 912 117 2
a 46 210 5
a 279 1002 23
a 131 833 62
a 321 892 0
a 795 839 56
a 63 351 2
a 341 155 50
a 624 726 2
a 271 374 35
a 736 519 16
a 406 643 34
a 615 530 14
a 90 654 39
a 69 637 81
a 305 290 12
a 15 519 28
a 499 737 58
a 716 601 64
a 607 62 78
a 314 692 96
a 569 896 98
a 639 564 18
a 527 832 97
a 190 594 46
a 27 966 65
a 974 970 89
a 116 254 46
a 110 439 48
a 543 565 54
a 87 768 70
a 839 377 41
a 263 602 57
a 450 20 18
a 805 434 78
a 704 1019 1
a 179 859 50
a 796 362 0
a 476 412 57
a 304 72 46
a 764 164 19
a 710 770 79
a 819 311 47
a 353 423 73
a 466 358 96
a 550 69 77
a 68 958 54
a 691 341 14
a 75 160 1
a 620 926 65
a 748 429 50
a 285 291 82
a 146 89 16
a 911 583 99
a 870 535 57
a 958 531 36
a 867 660 21
a 426 125 24
a 480 922 84
a 781 310 16
a 464 631 85
a 262 381 27
a 468 361 36
a 1016 883 4
a 353 427 54
a 841 136 35
a 830 645 98
a 151 1010 4
a 268 432 96
a 820 880 35
a 77 166 35
a 1003 647 69
a 404 248 20
a 538 566 33
a 564 649 25
a 145 404 65
a 433 426 11
a 574 934 86
a 85 909 78
a 1014 789 92
a 515 868 23
a 946 477 37
a 994 798 51
a 516 979 11
a 802 725 52
a 2 14 52
a 102 782 69
a 291 966 20
a 15 119 27
a 721 37 36
a 193 531 68
a 741 1000 55
a 435 922 49
a 929 701 70
a 1018 997 74
a 358 475 62
a 865 74 6
a 539 336 35
a 867 3 7
a 92 177 32
a 657 866 3
a 985 800 95
a 149 762 86
a 162 536 53
a 136 809 91
a 338 752 78
a 4 790 77
a 137 147 71
a 124 505 90
a 1018 811 16
a 880 148 97
a 583 363 2
a 200 131 15
a 565 322 98
a 48 148 15
a 74 764 78
a 780 966 50
a 776 507 98
a 429 871 9
a 777 453 30
a 827 793 19
a 224 126 53
a 454 60 74
a 828 399 71
a 984 508 77
a 801 274 74
a 548 268 77
a 331 632 35
a 869 854 1
a 898 246 57
a 99 730 87
a 360 826 44
a 700 234 19
a 868 157 72
a 739 506 17
a 452 705 76
a 930 809 71
a 885 276 35
a 838 757 73
a 845 625 17
a 938 571 9
a 770 427 11
a 956 213 93
a 627 458 45
a 177 977 21
a 878 11 69
a 847 295 77
a 433 955 19
a 635 920 64
a 229 226 66
a 883 633 72
a 585 175 5
a 513 542 2
a 502 911 20
a 108 375 51
a 577 607 1
a 707 973 7
a 810 817 30
a 391 235 91
a 950 418 99
a 303 975 94
a 494 594 71
a 468 369 22
a 596 831 24
a 803 925 23
a 346 950 88
a 856 163 81
a 18 150 46
a 167 67 0
a 917 936 24
a 1006 1022 57
a 932 906 81
a 631 331 0
a 476 745 74
a 413 940 46
a 686 518 79
a 847 346 28
a 157 525 51
a 609 513 44
a 925 936 18
a 335 412 90
a 391 778 35
a 824 624 59
a 32 604 2
a 842 371 63
a 562 243 85
a 694 797 55
a 699 881 79
a 17 945 11
a 370 746 9
a 268 401 54
a 98 588 72
a 51 303 59
a 318 765 14
a 876 128 32
a 133 566 57
a 407 334 10
a 772 466 63
a 90 170 38
a 447 830 17
a 203 418 33
a 24 139 48
a 881 421 46
a 630 133 30
a 624 595 73
a 889 997 3
a 1005 195 13
a 241 996 9
a 27 926 62
a 407 779 36
a 870 393 0
a 715 383 85
a 671 21 11
a 88 671 18
a 975 360 30
a 531 447 72
a 609 565 93
a 505 887 61
a 135 115 64
a 614 463 84
a 366 683 39
a 556 322 18
a 316 444 16
a 557 254 22
a 978 721 70
a 640 838 17
a 545 980 29
a 258 466 7
a 107 222 92
a 27 923 20
a 940 14 76
a 683 434 86
a 491 140 90
a 395 761 7
a 677 112 51
a 712 561 27
a 487 482 54
a 375 305 72
a 172 498 48
a 491 686 37
a 496 802 88
a 537 130 86
a 964 652 65
a 476 72 60
a 973 10 39
a 268 350 20
a 211 882 66
a 613 901 14
a 327 221 25
a 28 605 77
a 130 695 98
a 737 396 8
a 963 952 38
a 51 149 45
a 402 400 56
a 659 68 73
a 775 216 95
a 939 647 19
a 986 113 34
a 256 418 91
a 373 335 91
a 510 269 85
a 265 483 19
a 38 234 34
a 7 793 66
a 44 473 27
a 570 158 54
a 470 369 0
a 312 283 15
a 818 461 15
a 579 313 79
a 174 102 81
a 543 520 8
a 782 734 88
a 725 525 89
a 739 3 21
a 746 524 60
a 5 937 98
a 1002 1006 96
a 38 273 40
a 495 1006 38
a 529 671 75
a 567 1012 45
a 711 1008 40
a 212 962 20
a 947 738 35
a 307 942 35
a 193 981 52
a 356 945 95
a 195 382 86
a 187 845 64
a 135 440 26
a 839 732 99
a 252 829 55
a 362 520 28
a 200 908 98
a 113 276 29
a 66 539 27
a 429 512 78
a 974 658 64
a 653 423 8
a 899 776 25
a 907 114 67
a 680 549 6
a 399 857 74
a 458 933 30
a 929 269 58
a 710 652 8
a 195 174 55
a 95 201 88
a 851 385 93
a 932 654 44
a 824 16 25
a 251 29 48
a 761 488 81
a 527 654 22
a 856 884 48
a 224 932 61
a 257 866 23
a 7 220 98
a 1007 704 44
a 460 681 14
a 741 871 60
a 614 759 60
a 216 273 65
a 933 37 55
a 841 731 94
a 812 949 68
a 1005 330 69
a 441 449 11
a 407 437 92
a 645 40 41
a 640 1012 14
a 176 499 25
a 540 676 57
a 484 740 48
a 412 666 22
a 786 556 42
a 93 196 99
a 929 775 47
a 591 622 42
a 1017 605 95
a 56 679 23
a 618 959 60
a 531 337 74
a 937 710 46
a 737 211 79
a 730 936 15
a 490 141 64
a 449 250 69
a 823 76 22
a 217 686 45
a 556 381 17
a 318 848 25
a 416 262 28
a 872 1016 84
a 497 286 95
a 736 814 94
a 469 425 15
a 65 702 56
a 408 710 2
a 370 970 33
a 473 302 87
a 749 39 23
a 738 22 50
a 515 706 68
a 310 911 26
a 114 809 86
a 203 144 77
a 730 209 9
a 918 150 1
a 769 72 66
a 516 233 82
a 329 57 13
a 1010 595 97
a 33 635 45
a 788 283 99
a 754 48 53
a 587 942 30
a 374 766 81
a 601 289 79
a 953 974 23
a 601 158 19
a 225 865 70
a 490 944 64
a 18 255 24
a 98 222 12
a 1015 12 29
a 553 966 60
a 426 886 81
a 688 48 68
a 111 287 85
a 452 544 22
a 423 530 9
a 275 797 63
a 407 465 76
a 424 24 10
a 225 217 41
a 835 469 64
a 194 203 42
a 374 507 4
a 79 908 15
a 148 354 65
a 343 604 80
a 305 399 45
a 397 834 62
a 841 601 58
a 363 547 54
a 535 280 18
a 53 671 92
a 741 852 41
a 433 997 39
a 1004 142 5
a 55 2 73
a 523 309 21
a 455 434 37
a 948 445 96
a 1021 756 52
a 833 690 28
a 775 862 95
a 135 889 60
a 389 294 48
a 195 413 38
a 991 914 55
a 358 863 59
a 216 1012 83
a 150 789 72
a 580 866 49
a 476 232 35
a 918 110 69
a 459 517 81
a 470 437 97
a 329 360 86
a 1020 385 43
a 866 459 68
a 743 103 79
a 57 378 11
a 355 872 94
a 341 600 51
a 792 581 87
a 433 964 4
a 1013 704 10
a 34 153 1
a 366 465 94
a 609 697 79
a 153 717 72
a 1017 6 71
a 356 48 31
a 1004 268 58
a 321 581 22
a 1 243 52
a 493 692 29
a 21 798 0
a 737 660 59
a 643 710 12
a 57 837 73
a 785 681 94
a 477 507 70
a 227 992 41
a 456 371 55
a 161 329 49
a 754 186 29
a 556 818 87
a 912 881 7
a 254 654 90
a 181 602 43
a 1004 959 29
a 1023 86 8
a 242 703 15
a 925 885 39
a 955 413 69
a 34 996 0
a 436 559 82
a 590 305 16
a 149 428 83
a 999 770 88
a 125 429 95
a 692 151 6
a 1022 326 35
a 776 689 30
a 349 87 40
a 1024 419 36
a 560 661 53
a 991 136 5
a 970 954 67
a 849 706 77
a 56 337 36
a 439 173 32
a 630 113 37
a 859 837 87
a 566 941 61
a 39 16 32
a 52 148 22
a 839 290 56
a 218 760 63
a 941 246 36
a 912 654 23
a 685 956 45
a 410 984 58
a 621 120 63
a 642 458 67
a 685 817 65
a 99 949 92
a 812 194 31
a 953 984 52
a 14 96 58
a 938 902 83
a 141 850 29
a 465 777 41
a 302 573 7
a 751 517 86
a 508 163 33
a 207 444 71
a 887 556 43
a 325 776 71
a 388 826 11
a 178 400 76
a 524 820 0
a 337 7 11
a 379 698 55
a 151 471 75
a 150 790 63
a 778 71 85
a 44 1023 43
a 745 945 25
a 936 34 93
a 264 678 15
a 85 455 77
a 656 425 63
a 974 603 15
a 84 427 47
a 116 296 69
a 796 1000 60
a 281 201 73
a 365 644 39
a 685 1008 61
a 949 665 14
a 60 700 88
a 389 243 30
a 671 430 60
a 809 928 82
a 129 545 22
a 212 23 17
a 253 923 65
a 827 95 19
a 1023 319 97
a 494 488 62
a 619 420 25
a 721 290 2
a 336 186 26
a 280 141 9
a 55 323 17
a 23 481 27
a 739 1013 52
a 358 808 67
a 553 408 21
a 138 334 10
a 500 335 0
a 374 595 13
a 892 737 18
a 447 577 68
a 209 107 8
a 319 34 85
a 623 516 40
a 1003 149 48
a 555 762 31
a 776 596 90
a 660 525 86
a 251 537 27
a 420 201 65
a 732 694 49
a 929 131 20
a 785 82 74
a 414 795 49
a 954 604 34
a 430 914 29
a 583 855 15
a 350 619 96
a 208 398 62
a 27 629 38
a 438 891 12
a 935 25 29
a 560 242 97
a 689 593 65
a 559 395 61
a 148 415 16
a 524 722 56
a 961 662 86
a 784 651 59
a 163 269 32
a 496 994 7
a 580 200 21
a 404 167 0
a 65 560 31
a 481 256 1
a 250 825 69
a 892 941 92
a 764 37 84
a 803 11 96
a 604 85 78
a 567 437 82
a 538 704 61
a 547 125 48
a 970 85 45
a 371 770 7
a 689 388 47
a 198 1022 99
a 466 937 0
a 404 105 63
a 960 268 78
a 269 427 31
a 425 26 14
a 542 709 23
a 641 109 53
a 530 833 16
a 690 907 63
a 689 169 6
a 389 469 54
a 476 608 9
a 967 569 55
a 856 641 77
a 900 144 47
a 423 271 6
a 118 439 85
a 120 338 31
a 135 126 68
a 70 554 79
a 999 73 94
a 834 413 79
a 311 792 0
a 253 528 81
a 919 726 47
a 823 528 34
a 735 975 44
a 995 916 43
a 637 589 48
a 806 774 46
a 784 641 43
a 815 285 86
a 256 360 67
a 993 283 51
a 105 126 75
a 49 838 61
a 616 163 66
a 293 610 94
a 1011 396 96
a 914 995 64
a 601 857 52
a 671 949 87
a 504 1017 2
a 383 60 51
a 593 333 35
a 111 283 65
a 603 926 93
a 737 1003 71
a 413 732 9
a 522 441 39
a 77 462 23
a 655 926 84
a 889 27 61
a 219 690 95
a 532 779 29
a 549 504 81
a 612 145 89
a 17 971 92
a 180 789 7
a 377 568 86
a 152 865 83
a 713 564 16
a 929 837 74
a 267 727 92
a 119 745 83
a 176 613 94
a 367 915 36
a 329 680 48
a 410 874 49
a 415 134 61
a 835 313 27
a 525 595 74
a 780 572 62
a 396 373 1
a 303 374 76
a 481 999 54
a 544 41 59
a 852 406 41
a 1013 551 70
a 149 574 65
a 175 297 57
a 380 693 47
a 86 690 16
a 583 46 80
a 457 1006 68
a 75 120 96
a 852 1020 99
a 335 465 0
a 235 415 9
a 930 125 64
a 880 324 5
a 35 785 10
a 140 935 84
a 74 240 42
a 68 526 48
a 28 282 39
a 831 600 96
a 102 98 73
a 90 417 33
a 1002 556 9
a 1017 122 22
a 1019 524 52
a 506 565 70
a 841 964 59
a 242 37 5
a 598 845 26
a 915 88 69
a 116 266 16
a 393 667 61
a 158 518 18
a 222 232 2
a 973 122 75
a 246 466 94
a 687 805 74
a 787 80 43
a 95 831 57
a 750 474 93
a 590 476 22
a 756 182 52
a 848 26 55
a 108 242 32
a 531 807 95
a 1024 879 52
a 717 538 94
a 459 766 20
a 321 268 66
a 355 880 80
a 102 790 12
a 520 372 6
a 250 860 4
a 381 506 63
a 704 993 55
a 505 965 65
a 259 653 52
a 962 181 19
a 675 947 51
a 129 566 14
a 493 523 68
a 463 147 90
a 402 854 35
a 18 981 22
a 789 956 27
a 547 829 74
a 843 90 49
a 773 356 92
a 3 908 80
a 819 195 12
a 969 533 48
a 1009 496 75
a 499 3 46
a 531 383 93
a 221 795 54
a 915 456 68
a 552 719 55
a 251 112 13
a 61 127 15
a 342 753 8
a 936 996 8
a 136 86 82
a 482 189 65
a 194 243 2
a 131 561 47
a 613 996 54
a 189 844 21
a 837 587 21
a 901 323 36
a 902 729 12
a 816 185 3
a 998 841 49
a 529 466 19
a 404 899 54
a 505 101 67
a 17 875 35
a 362 734 88
a 42 495 7
a 16 94 27
a 672 472 63
a 122 830 67
a 534 860 57
a 407 642 32
a 383 295 81
a 932 145 67
a 788 998 71
a 349 193 61
a 661 498 80
a 760 560 26
a 657 604 21
a 126 114 86
a 240 543 72
a 432 939 16
a 402 496 64
a 571 217 0
a 519 356 37
a 695 64 5
a 164 441 29
a 352 387 52
a 329 436 79
a 980 335 18
a 391 681 40
a 159 207 62
a 716 231 99
a 721 815 62
a 598 629 31
a 360 575 85
a 971 203 61
a 138 550 15
a 439 793 81
a 4 517 49
a 918 679 96
a 741 237 15
a 161 17 51
a 227 176 88
a 416 436 33
a 988 167 77
a 282 222 73
a 452 706 28
a 556 179 53
a 906 751 38
a 475 702 96
a 67 808 47
a 40 207 88
a 661 774 24
a 642 40 86
a 69 340 42
a 680 82 55
a 764 379 41
a 23 744 97
a 875 545 88
a 669 761 54
a 819 163 99
a 941 128 75
a 691 716 69
a 266 901 45
a 329 921 58
a 117 284 16
a 550 422 87
a 980 478 40
a 375 380 20
a 322 229 26
a 68 278 79
a 724 136 37
a 131 197 27
a 830 860 51
a 312 488 91
a 706 692 3
a 782 734 96
a 985 530 65
a 292 367 73
a 867 871 64
a 655 198 12
a 471 547 25
a 1008 44 32
a 464 829 75
a 321 21 97
a 312 282 85
a 669 837 55
a 720 955 90
a 642 711 34
a 336 280 90
a 199 423 40
a 593 400 50
a 693 79 55
a 400 940 5
a 598 975 20
a 515 507 0
a 124 106 39
a 135 963 78
a 56 816 99
a 771 21 33
a 751 988 79
a 159 276 68
a 776 666 71
a 840 634 90
a 166 935 16
a 553 226 58
a 312 392 95
a 942 854 0
a 332 828 42
a 10 48 67
a 189 905 94
a 193 869 68
a 865 1006 91
a 353 777 89
a 365 922 37
a 840 86 85
a 817 119 86
a 798 857 18
a 1001 567 22
a 755 445 71
a 432 670 44
a 57 514 96
a 52 172 57
a 947 821 32
a 969 898 85
a 461 27 59
a 663 482 90
a 806 152 15
a 617 49 17
a 100 745 52
a 539 981 62
a 7 334 16
a 190 84 9
a 780 699 90
a 193 353 71
a 631 314 45
a 793 989 78
a 471 516 67
a 326 137 49
a 206 457 41
a 324 934 1
a 535 633 91
a 499 486 31
a 191 585 70
a 811 704 49
a 959 7 9
a 561 481 95
a 865 290 33
a 182 610 37
a 721 470 1
a 899 163 17
a 12 416 32
a 174 117 76
a 784 474 30
a 577 684 12
a 308 307 91
a 825 642 70
a 702 320 18
a 710 218 87
a 426 598 40
a 141 440 64
a 744 375 93
a 719 762 43
a 94 272 36
a 694 289 68
a 377 771 10
a 1012 754 67
a 906 286 10
a 175 72 29
a 1000 49 29
a 119 797 23
a 695 646 35
a 233 1018 96
a 290 7 49
a 187 763 93
a 9 767 71
a 891 63 31
a 596 704 60
a 885 414 76
a 1020 393 65
a 648 2 35
a 7 242 12
a 268 769 40
a 202 101 54
a 179 518 58
a 840 428 61
a 907 38 96
a 45 535 78
a 360 138 52
a 608 835 12
a 447 448 63
a 522 449 89
a 154 809 98
a 338 399 80
a 102 484 14
a 341 498 18
a 647 631 90
a 843 575 66
a 366 200 44
a 280 214 13
a 551 889 25
a 261 746 31
a 874 715 50
a 230 918 80
a 852 505 4
a 100 130 72
a 58 292 45
a 244 516 8
a 281 734 17
a 438 196 90
a 253 420 3
a 898 33 77
a 499 194 20
a 625 363 27
a 80 479 97
a 720 718 78
a 186 317 67
a 139 530 59
a 572 167 2
a 679 550 76
a 615 943 73
a 56 550 77
a 178 285 40
a 44 870 66
a 889 708 49
a 136 627 76
a 907 982 74
a 505 49 36
a 408 73 50
a 681 488 55
a 360 345 58
a 930 176 87
a 350 611 20
a 635 960 24
a 171 1012 60
a 811 943 99
a 868 376 52
a 758 228 52
a 755 29 4
a 373 565 1
a 299 494 47
a 1019 1005 65
a 924 450 75
a 527 798 47
a 201 667 30
a 329 509 60
a 96 98 10
a 464 419 3
a 349 904 73
a 777 961 11
a 530 149 64
a 285 541 52
a 460 413 99
a 893 444 95
a 852 962 32
a 508 458 14
a 948 317 8
a 770 322 65
a 525 511 86
a 35 979 89
a 171 998 65
a 1008 255 92
a 931 212 91
a 983 788 42
a 86 355 3
a 132 568 14
a 262 82 47
a 801 121 17
a 71 230 25
a 662 338 75
a 146 360 21
a 797 798 65
a 462 736 0
a 575 508 13
a 293 838 94
a 625 355 44
a 414 255 77
a 87 488 82
a 746 941 2
a 921 454 32
a 233 11 2
a 216 851 38
a 394 296 17
a 527 945 53
a 91 852 25
a 848 718 32
a 304 245 24
a 485 354 82
a 996 621 79
a 350 979 5
a 377 314 90
a 604 938 42
a 922 110 83
a 238 408 22
a 259 339 83
a 612 185 36
a 143 467 38
a 671 965 31
a 291 238 92
a 321 74 13
a 360 296 82
a 410 877 74
a 292 960 28
a 178 375 47
a 43 303 7
a 249 849 7
a 2 676 2
a 107 815 98
a 679 603 84
a 294 612 26
a 82 588 12
a 91 390 98
a 715 303 21
a 120 696 61
a 279 502 48
a 327 600 73
a 588 359 96
a 788 186 89
a 686 327 66
a 486 604 88
a 962 78 63
a 94 195 29
a 238 210 78
a 719 616 59
a 568 1007 43
a 492 116 14
a 542 268 47
a 758 624 84
a 997 522 16
a 769 214 12
a 603 977 19
a 391 333 8
a 559 399 64
a 558 792 46
a 478 159 27
a 51 778 65
a 432 540 82
a 43 216 75
a 65 94 6
a 811 890 4
a 51 428 57
a 543 298 31
a 610 28 91
a 874 173 80
a 862 207 13
a 658 906 45
a 171 449 51
a 685 367 72
a 752 314 48
a 791 68 37
a 496 936 29
a 166 670 60
a 92 496 10
a 804 932 35
a 199 287 83
a 819 418 54
a 728 839 1
a 629 908 36
a 265 113 2
a 195 870 54
a 476 636 82
a 932 353 86
a 652 265 18
a 332 569 96
a 360 219 98
a 296 945 50
a 198 206 69
a 979 521 94
a 424 601 18
a 791 75 10
a 45 992 9
a 430 824 51
a 420 1020 89
a 30 523 60
a 406 642 38
a 342 487 47
a 798 654 94
a 516 455 57
a 804 285 98
a 956 693 78
a 210 347 82
a 952 27 40
a 554 185 88
a 493 792 43
a 341 351 73
a 326 645 20
a 980 25 77
a 534 996 22
a 1009 991 85
a 577 134 9
a 671 786 50
a 590 53 44
a 658 378 84
a 360 266 90
a 359 436 42
a 549 578 36
a 321 551 54
a 273 933 94
a 788 570 77
a 74 638 20
a 181 376 20
a 168 844 14
a 725 15 77
a 883 428 37
a 844 530 77
a 593 108 18
a 552 312 65
a 920 347 28
a 647 160 98
a 440 572 52
a 667 490 74
a 335 306 99
a 114 734 19
a 383 533 36
a 1024 251 32
a 913 435 35
a 807 181 15
a 111 422 1
a 148 83 4
a 949 190 16
a 873 904 1
a 254 354 75
a 30 716 36
a 180 629 78
a 622 495 24
a 880 398 3
a 563 610 66
a 446 874 98
a 874 268 46
a 99 173 62
a 650 553 41
a 805 966 46
a 110 308 9
a 859 665 8
a 612 222 9
a 146 776 47
a 372 11 93
a 466 524 28
a 118 312 69
a 245 797 35
a 575 38 3
a 959 1006 91
a 226 469 76
a 756 406 72
a 831 978 55
a 524 293 40
a 671 958 0
a 178 293 0
a 834 867 27
a 457 818 54
a 42 822 98
a 122 137 31
a 662 163 41
a 767 343 86
a 390 375 63
a 166 295 33
a 333 827 29
a 944 863 89
a 904 313 69
a 23 350 68
a 604 258 35
a 755 46 35
a 54 719 39
a 341 697 20
a 715 554 3
a 738 430 21
a 533 250 80
a 137 679 47
a 841 232 55
a 823 319 42
a 138 31 16
a 322 817 54
a 663 204 68
a 659 286 75
a 196 896 24
a 115 1014 50
a 102 18 22
a 109 831 50
a 334 632 22
a 291 62 80
a 336 924 12
a 1005 720 87
a 197 993 67
a 655 308 48
a 98 992 69
a 517 428 90
a 797 554 67
a 466 824 74
a 782 402 34
a 739 492 90
a 10 552 35
a 353 962 93
a 634 531 99
a 428 742 50
a 475 670 88
a 925 345 83
a 360 1023 28
a 910 273 23
a 591 620 36
a 852 763 40
a 628 808 22
a 569 912 43
a 793 833 94
a 229 646 94
a 248 322 37
a 400 57 7
a 172 655 39
a 67 102 5
a 829 198 43
a 985 885 74
a 552 652 86
a 422 182 48
a 126 254 53
a 939 586 22
a 1020 458 72
a 993 85 80
a 125 301 83
a 579 326 50
a 231 49 91
a 436 37 10
a 97 63 69
a 589 1017 2
a 309 788 78
a 537 117 41
a 524 110 29
a 186 614 77
a 799 827 34
a 913 176 75
a 34 818 38
a 586 412 87
a 623 124 38
a 492 456 84
a 889 903 92
a 154 616 55
a 129 432 99
a 905 513 26
a 350 784 33
a 118 686 89
a 548 907 11
a 1002 767 20
a 937 253 32
a 757 86 41
a 586 977 22
a 610 736 68
a 313 854 92
a 399 489 1
a 553 687 32
a 140 911 5
a 417 346 96
a 965 535 49
a 967 29 1
a 342 79 98
a 462 589 41
a 131 715 3
a 504 142 13
a 917 971 5
a 755 451 65
a 766 171 87
a 618 674 62
a 45 727 36
a 66 144 29
a 250 469 59
a 10 650 63
a 312 914 59
a 575 78 81
a 919 840 23
a 997 191 81
a 136 308 15
a 910 283 5
a 577 125 17
a 42 725 73
a 666 120 53
a 547 68 42
a 641 370 43
a 115 725 44
a 241 804 61
a 484 896 47
a 164 834 7
a 525 544 12
a 242 892 49
a 457 538 29
a 488 650 55
a 944 1 91
a 601 467 20
a 963 352 8
a 590 142 48
a 907 750 72
a 818 760 33
a 826 486 65
a 722 312 59
a 1024 894 74
a 314 553 85
a 577 339 10
a 235 770 25
a 317 149 87
a 532 167 59
a 517 474 76
a 278 203 10
a 506 83 58
a 160 508 44
a 584 42 77
a 105 500 98
a 218 536 36
a 126 234 95
a 113 788 55
a 872 646 71
a 822 801 4
a 357 699 64
a 791 150 35
a 846 737 26
a 682 983 78
a 857 44 60
a 949 845 25
a 681 266 17
a 300 986 43
a 882 426 9
a 486 1019 40
a 764 379 24
a 793 803 50
a 770 836 87
a 426 353 84
a 134 661 90
a 679 990 60
a 992 1015 57
a 515 871 75
a 561 408 1
a 663 480 50
a 392 661 47
a 348 344 0
a 651 309 43
a 16 523 17
a 234 344 51
a 272 465 74
a 164 726 72
a 250 334 46
a 460 743 2
a 470 50 45
a 992 20 45
a 273 292 68
a 43 810 56
a 659 316 62
a 762 694 5
a 947 367 49
a 1015 46 24
a 970 472 59
a 545 538 45
a 166 204 83
a 328 286 85
a 204 571 49
a 345 121 55
a 642 673 81
a 157 695 22
a 427 742 97
a 88 947 4
a 956 552 95
a 512 307 63
a 705 844 0
a 394 372 35
a 17 989 61
a 66 645 64
a 259 1009 28
a 486 595 40
a 930 252 14
a 316 508 62
a 687 885 84
a 814 573 48
a 557 381 12
a 303 48 70
a 139 392 42
a 152 1002 30
a 320 352 63
a 853 797 90
a 940 11 0
a 965 237 45
a 37 832 82
a 102 176 53
a 984 710 71
a 382 845 46
a 671 812 78
a 161 965 64
a 593 984 11
a 235 634 21
a 751 230 21
a 933 194 27
a 508 480 41
a 258 230 18
a 158 243 96
a 689 150 68
a 449 496 16
a 623 394 42
a 329 805 19
a 483 257 56
a 514 941 74
a 1001 97 20
a 464 340 51
a 226 206 72
a 272 926 91
a 987 225 7
a 48 135 34
a 458 581 72
a 411 811 18
a 695 849 55
a 833 1019 74
a 972 217 7
a 916 444 1
a 890 289 23
a 421 942 23
a 366 395 27
a 472 155 4
a 328 52 34
a 323 406 91
a 520 889 7
a 668 152 17
a 225 717 62
a 439 357 18
a 469 742 82
a 175 765 69
a 210 1014 97
a 310 835 52
a 225 141 72
a 732 106 81
a 72 1012 75
a 530 306 84
a 506 472 30
a 194 728 71
a 964 60 22
a 821 1024 65
a 547 588 79
a 935 444 11
a 143 1007 17
a 163 135 3
a 696 459 77
a 879 736 16
a 515 937 96
a 496 233 22
a 526 48 71
a 356 738 85
a 352 817 43
a 159 210 85
a 86 732 64
a 106 155 33
a 840 456 36
a 10 362 19
a 414 1005 41
a 646 249 12
a 217 606 12
a 809 252 68
a 497 398 94
a 950 696 72
a 833 949 93
a 622 366 59
a 213 1008 3
a 475 466 59
a 423 943 5
a 662 821 92
a 873 476 63
a 239 492 72
a 222 305 37
a 832 718 81
a 39 282 90
a 852 630 70
a 474 663 51
a 599 563 71
a 46 1017 25
a 278 901 42
a 348 976 15
a 565 443 97
a 76 279 19
a 84 9 59
a 662 1011 34
a 659 690 9
a 799 329 88
a 294 277 73
a 507 228 11
a 659 741 25
a 222 248 64
a 731 849 98
a 571 215 91
a 1018 990 76
a 1011 567 85
a 258 448 3
a 329 253 18
a 95 383 80
a 465 650 5
a 325 66 52
a 1011 676 38
a 588 733 36
a 986 866 39
a 773 763 34
a 952 171 7
a 997 59 38
a 974 263 0
a 917 292 52
a 133 464 77
a 149 204 0
a 671 885 68
a 291 156 43
a 271 428 63
a 648 748 61
a 933 197 17
a 260 707 71
a 681 852 25
a 160 73 69
a 613 806 61
a 836 266 13
a 534 214 11
a 544 951 70
a 678 653 59
a 620 59 52
a 633 695 24
a 377 812 13
a 711 739 53
a 934 412 10
a 376 518 12
a 607 378 33
a 840 724 77
a 872 472 73
a 823 401 33
a 861 67 32
a 147 150 51
a 385 92 99
a 390 541 98
a 164 1011 14
a 796 986 38
a 998 154 33
a 603 882 47
a 424 97 50
a 604 544 12
a 434 116 28
a 90 320 73
a 785 938 45
a 306 551 62
a 403 1020 0
