c FILE			: 2_11.txt
a 1641 1708 25
a 757 175 79
a 1519 713 74
a 1314 344 97
a 450 1065 35
a 1268 347 52
a 1654 90 5
a 1899 431 95
a 540 1316 9
a 1506 1777 15
a 469 1768 19
a 830 624 1
a 536 1948 91
a 1641 874 84
a 61 970 57
a 1741 407 85
a 1419 1376 69
a 598 625 31
a 384 1852 47
a 1100 1176 2
a 388 1778 59
a 1317 768 99
a 843 920 4
a 1296 1050 25
a 1352 1718 9
a 263 1368 57
a 1949 712 40
a 1726 591 32
a 1931 1294 64
a 1403 1855 88
a 757 141 58
a 1056 1767 15
a 859 222 30
a 814 796 85
a 106 1870 66
a 907 911 14
a 620 2032 30
a 1473 1612 4
a 1930 850 9
a 394 1784 87
a 1749 397 98
a 9 1115 16
a 1117 922 71
a 705 547 56
a 1636 784 11
a 1128 1514 7
a 924 1074 12
a 114 1164 43
a 697 427 57
a 167 712 53
a 1292 1592 56
a 1002 1092 39
a 1074 561 21
a 407 534 46
a 1571 1516 78
a 1874 1617 85
a 1021 17 36
a 1560 779 78
a 1030 1462 99
a 1847 82 30
a 1458 947 57
a 1503 62 66
a 1568 2021 11
a 358 639 10
a 1405 1307 71
a 624 1498 39
a 1349 534 5
a 1548 1109 70
a 1073 1680 96
a 1656 1550 10
a 205 515 51
a 87 1343 67
a 370 611 98
a 22 1983 99
a 761 943 91
a 1745 1380 51
a 1205 688 44
a 1939 1895 79
a 1460 1326 43
a 1563 1996 74
a 82 1072 6
a 475 960 79
a 1591 1751 74
a 1600 490 66
a 733 492 16
a 1010 887 42
a 1920 872 0
a 646 1493 78
a 903 1991 2
a 1510 1078 16
a 546 1439 24
a 213 1858 97
a 1264 109 87
a 1627 1126 23
a 1729 1399 85
a 1063 133 93
a 1138 1503 30
a 1531 1111 85
a 482 144 83
a 320 1377 84
a 917 62 77
a 1027 236 67
a 618 1530 80
a 1178 825 63
a 1044 1417 21
a 542 50 28
a 842 1272 10
a 1431 79 96
a 1760 1864 2
a 202 409 76
a 1848 922 35
a 230 1966 11
a 599 1818 56
a 1953 1895 15
a 1166 1621 35
a 472 1253 68
a 1167 1910 52
a 902 561 34
a 367 757 52
a 1973 1885 32
a 1086 1002 90
a 1322 911 17
a 709 1316 6
a 1816 190 37
a 948 360 50
a 503 379 11
a 2045 11 87
a 41 80 32
a 1576 304 47
a 327 1535 94
a 2004 424 78
a 1505 1735 84
a 452 954 53
a 52 836 67
a 1902 425 18
a 1327 30 25
a 1359 1822 83
a 1438 1385 1
a 460 191 97
a 1585 1396 25
a 1774 1207 18
a 815 472 13
a 2010 1771 5
a 2007 1870 85
a 421 1506 22
a 411 355 18
a 705 338 86
a 1152 1878 26
a 1805 996 50
a 1465 1337 51
a 463 1719 89
a 769 644 68
a 1638 1649 75
a 244 1311 22
a 1210 1294 11
a 1183 331 98
a 1776 325 77
a 206 712 29
a 668 1397 66
a 1917 1649 71
a 1348 147 28
a 159 1650 48
a 635 1126 79
a 520 1679 95
a 857 1931 67
a 1964 1550 27
a 94 1762 26
a 1736 357 76
a 184 830 1
a 1348 1481 37
a 1418 448 74
a 144 1722 7
a 1710 818 61
a 1123 153 4
a 748 569 89
a 401 1390 44
a 51 792 74
a 143 818 51
a 1399 284 68
a 298 789 20
a 84 1414 70
a 1065 1218 86
a 138 529 51
a 1221 1140 12
a 545 1046 98
a 264 1243 71
a 521 1385 5
a 456 492 76
a 1352 1167 34
a 1290 1487 83
a 1756 1830 96
a 1583 655 39
a 390 625 54
a 1884 1103 81
a 1405 952 42
a 243 1564 93
a 463 1737 31
a 389 1365 89
a 508 1393 7
a 1037 1824 14
a 739 285 79
a 1108 981 32
a 927 650 38
a 1424 1968 7
a 1605 117 17
a 1260 1991 42
a 1810 1633 27
a 137 1309 34
a 1045 41 90
a 884 1946 73
a 354 677 64
a 221 71 10
a 1476 643 71
a 1368 1820 1
a 230 87 4
a 326 1074 89
a 1905 1504 94
a 703 425 66
a 1085 766 62
a 1857 1858 72
a 75 1047 15
a 198 57 87
a 1141 1537 49
a 373 1655 30
a 1396 477 13
a 1901 1058 48
a 882 263 91
a 837 1060 20
a 173 1799 55
a 894 108 35
a 1778 1200 82
a 1566 208 63
a 1353 1316 16
a 1863 851 41
a 302 915 99
a 1082 1862 41
a 1492 114 3
a 792 1793 34
a 203 1269 45
a 108 1615 61
a 1285 183 45
a 1684 1249 61
a 807 896 61
a 1381 1341 26
a 348 2040 99
a 288 1959 68
a 240 2024 5
a 1249 582 61
a 1872 1188 3
a 1727 1235 51
a 1048 1655 40
a 1121 523 51
a 1767 1360 57
a 307 1661 22
a 746 1311 5
a 89 550 31
a 1285 1553 54
a 23 190 47
a 1743 199 15
a 1376 1180 70
a 1227 564 51
a 1285 359 35
a 1320 1676 82
a 417 872 73
a 1140 118 98
a 1498 561 81
a 834 264 96
a 1717 296 61
a 1078 453 70
a 154 1233 52
a 122 752 67
a 44 1189 9
a 998 1442 69
a 1538 2009 52
a 222 1940 58
a 1726 480 58
a 53 201 36
a 1550 848 52
a 400 2045 88
a 1170 271 11
a 1208 1096 65
a 1767 343 3
a 237 564 72
a 442 1698 68
a 1837 806 35
a 203 1103 39
a 506 1681 50
a 1202 118 80
a 1847 1410 95
a 1254 1621 75
a 1193 103 32
a 1863 1253 30
a 1151 331 59
a 1249 1978 16
a 111 629 0
a 1066 1056 8
a 1044 735 21
a 1044 109 3
a 184 1811 23
a 817 744 16
a 505 2035 64
a 315 1605 65
a 1217 1844 16
a 1937 997 13
a 1270 1800 86
a 1337 1769 90
a 1456 322 7
a 1116 1102 22
a 1047 380 75
a 1744 1062 3
a 1080 259 64
a 1986 875 67
a 187 263 11
a 894 1640 38
a 935 1292 90
a 1416 242 30
a 1677 1376 65
a 1915 197 47
a 1680 1891 29
a 1696 860 25
a 1799 976 34
a 63 1608 30
a 682 1197 68
a 1153 130 91
a 925 1079 59
a 1025 713 70
a 946 1601 99
a 645 551 7
a 1958 1326 0
a 1378 173 11
a 666 1754 56
a 1771 498 87
a 1191 1044 29
a 515 1269 39
a 1029 1892 56
a 179 1177 51
a 385 932 37
a 1444 1320 85
a 1217 907 92
a 1857 1332 18
a 1063 370 91
a 335 1397 70
a 1104 1240 95
a 694 554 38
a 1237 1357 85
a 494 1317 63
a 1075 1607 46
a 1044 1953 25
a 2032 1988 25
a 453 333 24
a 214 409 40
a 559 1847 53
a 575 1668 83
a 945 654 86
a 526 1028 30
a 127 184 35
a 7 417 23
a 483 1986 90
a 1648 1698 57
a 1156 1469 68
a 588 30 32
a 481 1011 25
a 1240 1535 59
a 1843 192 27
a 1757 696 58
a 919 405 27
a 362 29 23
a 1563 1703 68
a 1759 1304 83
a 299 159 88
a 484 1873 63
a 325 17 2
a 1346 247 18
a 1418 1420 62
a 1454 972 97
a 1078 1101 43
a 1649 1113 94
a 122 162 3
a 882 804 96
a 1053 986 17
a 1013 753 91
a 1739 1165 31
a 1856 1222 24
a 1295 1252 22
a 274 1629 8
a 1166 145 39
a 1607 1144 90
a 1631 481 53
a 1102 1987 22
a 1377 1213 32
a 971 1115 67
a 1325 529 81
a 1933 1756 64
a 586 1346 30
a 534 1945 28
a 1225 1333 6
a 712 1618 0
a 23 290 93
a 1870 70 67
a 532 506 33
a 172 348 97
a 1620 208 89
a 1476 1992 10
a 276 1118 25
a 803 1229 77
a 1319 1698 39
a 213 1950 3
a 1680 1297 25
a 1958 441 53
a 547 456 75
a 1679 1219 67
a 1168 1989 76
a 332 458 18
a 483 1521 10
a 1626 849 21
a 275 997 55
a 1900 241 83
a 1977 1746 64
a 1998 1226 54
a 1743 1008 41
a 1040 1646 11
a 2008 1005 28
a 1337 932 11
a 1966 967 82
a 1561 1234 75
a 2039 457 33
a 1303 911 52
a 380 674 81
a 1971 547 36
a 740 850 90
a 1180 770 68
a 1682 1788 7
a 212 551 52
a 409 1074 97
a 1128 1254 63
a 747 1771 81
a 728 226 82
a 8 1163 37
a 989 1520 58
a 757 217 47
a 1318 1710 81
a 973 1754 34
a 1381 465 63
a 155 1540 1
a 1272 618 65
a 518 1392 66
a 83 943 81
a 1334 618 51
a 1219 1266 93
a 137 1946 65
a 989 1614 99
a 1826 1947 11
a 1533 1387 15
a 811 1479 33
a 1037 523 60
a 302 1439 21
a 124 859 27
a 1465 943 88
a 361 773 65
a 1022 551 27
a 1081 1192 28
a 1580 1549 94
a 1523 2035 35
a 1056 1123 91
a 930 282 49
a 127 250 92
a 1996 688 91
a 1398 1467 86
a 1618 1732 91
a 1934 1077 71
a 45 1843 59
a 665 1076 24
a 1583 133 96
a 1001 568 32
a 1228 984 68
a 1835 1845 86
a 901 1366 41
a 810 861 30
a 1655 526 67
a 1247 1678 49
a 1409 189 64
a 1926 1799 4
a 261 67 42
a 1725 1978 81
a 1635 1452 40
a 445 1050 51
a 676 1942 54
a 1343 434 19
a 1641 1614 14
a 275 593 17
a 580 1031 7
a 1744 926 97
a 877 1299 77
a 132 1409 6
a 1578 74 61
a 4 1255 28
a 962 656 38
a 646 727 80
a 1329 1450 58
a 1691 1454 45
a 1391 87 9
a 1469 1406 93
a 949 47 17
a 1002 1328 90
a 1238 410 77
a 1144 2045 44
a 561 365 79
a 1911 1352 83
a 1012 1058 45
a 1620 1934 64
a 62 464 68
a 1284 573 40
a 1359 1106 50
a 607 1154 8
a 16 1889 40
a 1782 1246 77
a 121 1170 81
a 1529 1868 46
a 470 1774 0
a 355 1904 33
a 449 66 33
a 175 747 80
a 998 1068 32
a 38 236 20
a 273 1394 69
a 1887 23 11
a 8 1622 68
a 241 190 84
a 1899 1689 19
a 1549 1301 67
a 1874 1441 33
a 550 1620 9
a 613 1083 25
a 471 1624 73
a 132 769 44
a 285 1948 1
a 2043 488 9
a 945 562 94
a 494 1203 66
a 1970 758 93
a 1390 1551 38
a 1418 153 58
a 708 469 82
a 1112 43 46
a 279 750 84
a 1121 185 87
a 1663 1378 45
a 1524 1723 61
a 51 875 87
a 2015 1333 86
a 924 541 48
a 1697 1531 83
a 803 144 99
a 1967 949 26
a 1732 1725 75
a 280 1817 25
a 1669 1190 69
a 955 2007 38
a 1230 1432 80
a 573 1726 35
a 817 1094 61
a 1145 1614 86
a 734 1415 61
a 1718 1477 64
a 1919 457 79
a 1865 1057 67
a 557 1731 37
a 1946 964 76
a 2012 915 36
a 819 499 32
a 824 755 13
a 797 1171 73
a 1285 618 25
a 153 905 96
a 846 1185 29
a 595 1868 96
a 1090 2002 2
a 1194 1140 94
a 175 2020 79
a 527 1070 15
a 1700 406 71
a 1940 1315 36
a 1676 1698 83
a 578 281 81
a 171 126 16
a 1100 1734 74
a 1131 987 75
a 996 247 32
a 1967 1292 62
a 1848 2032 55
a 1365 56 43
a 758 1031 59
a 490 1795 61
a 201 1327 52
a 518 424 59
a 1286 462 21
a 1899 990 70
a 1283 1680 56
a 834 968 50
a 1267 757 19
a 494 2041 14
a 1172 1629 46
a 1054 331 94
a 411 424 11
a 58 418 43
a 1648 1726 64
a 1601 402 31
a 1470 1145 5
a 245 1868 7
a 1324 1757 84
a 602 1616 29
a 591 1239 31
a 2024 1346 22
a 773 1122 90
a 587 1290 16
a 82 2039 35
a 1100 1389 90
a 369 1042 61
a 386 1579 93
a 908 1097 36
a 291 1384 76
a 212 699 70
a 1927 893 50
a 1866 559 31
a 1215 1340 67
a 648 262 0
a 1216 2008 76
a 976 348 60
a 784 869 3
a 1344 730 82
a 331 1258 81
a 970 1787 62
a 1361 1507 47
a 213 1274 95
a 1860 853 51
a 1330 872 44
a 1102 1121 56
a 1288 413 93
a 50 2014 81
a 1484 1445 97
a 1107 1353 18
a 1251 1353 75
a 1670 1309 31
a 624 394 92
a 269 974 35
a 640 1296 45
a 50 694 99
a 1026 1125 1
a 881 686 56
a 289 557 22
a 1819 841 10
a 1367 845 79
a 1069 1355 89
a 890 984 80
a 917 1836 85
a 869 1220 83
a 1263 1806 19
a 1577 1635 14
a 1837 578 12
a 1087 364 16
a 343 1664 98
a 137 1928 49
a 215 531 32
a 1371 1016 22
a 579 249 73
a 1609 75 32
a 1011 180 33
a 730 1506 44
a 566 1463 28
a 915 1043 85
a 1509 18 57
a 1102 1410 10
a 576 1063 55
a 581 779 14
a 352 134 25
a 986 170 7
a 1171 1432 91
a 1143 584 32
a 1141 1887 18
a 750 1719 85
a 1163 1241 83
a 1082 979 40
a 94 1238 42
a 441 1675 72
a 1250 144 48
a 1702 861 98
a 884 1780 78
a 1215 1758 34
a 1254 1914 36
a 1598 1205 68
a 811 1371 81
a 429 1860 14
a 1818 504 47
a 123 597 71
a 1659 1257 38
a 1384 1959 75
a 1225 536 14
a 1393 401 37
a 1680 1144 83
a 226 128 3
a 979 1030 96
a 1006 1949 70
a 863 112 14
a 1756 804 76
a 1570 1472 3
a 717 1019 60
a 1814 1594 59
a 1257 1244 65
a 1711 1547 0
a 863 736 49
a 621 770 40
a 341 1798 59
a 1839 1332 96
a 261 1309 54
a 1232 1068 46
a 935 211 7
a 966 239 65
a 1176 1329 1
a 728 810 72
a 1466 575 45
a 486 1436 1
a 42 1290 23
a 954 1976 73
a 759 814 69
a 1854 1813 23
a 844 1166 39
a 1620 1176 23
a 211 1428 20
a 895 1456 27
a 710 478 82
a 597 876 84
a 246 1176 89
a 80 1703 9
a 1874 239 12
a 915 1698 84
a 544 1304 31
a 1451 1822 79
a 381 894 76
a 1187 186 89
a 605 290 8
a 1774 140 59
a 1021 554 87
a 863 688 94
a 1924 1710 27
a 1104 92 54
a 1127 1018 96
a 415 172 84
a 741 682 78
a 344 1487 96
a 146 777 21
a 125 1574 8
a 993 473 26
a 489 537 46
a 350 724 56
a 1597 1963 93
a 80 1803 40
a 2046 842 78
a 811 2047 38
a 812 996 62
a 1440 643 61
a 1262 1518 40
a 405 673 64
a 1397 1486 24
a 1321 356 87
a 937 33 93
a 961 339 37
a 705 107 16
a 1332 496 91
a 329 123 27
a 1808 1063 92
a 1418 1592 64
a 1294 743 45
a 1860 959 18
a 271 1797 67
a 978 2029 52
a 436 1480 19
a 17 412 91
a 1198 1520 58
a 328 563 85
a 1361 1760 79
a 24 395 41
a 851 792 84
a 931 1666 50
a 1540 1359 44
a 300 1027 59
a 1093 435 11
a 733 1970 23
a 1932 1558 5
a 1983 363 84
a 260 1944 0
a 107 738 63
a 1988 1167 23
a 937 413 65
a 1488 364 23
a 1987 1126 10
a 1052 1404 72
a 41 628 90
a 1348 1944 95
a 1374 1444 68
a 292 1866 7
a 1486 1386 84
a 661 1758 27
a 1841 1910 26
a 22 136 32
a 598 601 45
a 1011 188 93
a 1502 1758 57
a 1754 1352 1
a 1946 1938 29
a 1749 1074 78
a 1475 2018 83
a 649 791 19
a 1407 566 48
a 1844 343 3
a 1376 388 91
a 859 2045 42
a 1341 2002 17
a 921 1874 18
a 1101 1266 10
a 1713 615 60
a 1696 1758 83
a 1088 610 51
a 1247 733 23
a 357 1165 7
a 1176 164 98
a 1934 761 64
a 519 684 70
a 1052 1140 28
a 581 375 28
a 1294 1951 11
a 803 166 93
a 359 1035 21
a 1438 908 81
a 1802 1834 89
a 1382 1587 4
a 1886 238 50
a 1203 990 71
a 704 420 35
a 1925 391 85
a 1243 994 41
a 216 875 18
a 1328 1101 50
a 1595 1115 67
a 806 143 38
a 88 1088 6
a 1436 282 83
a 889 1034 63
a 1150 1813 97
a 1947 710 86
a 1459 469 32
a 1862 641 4
a 1778 567 7
a 1589 1095 47
a 1863 1925 70
a 1450 793 22
a 115 407 97
a 83 152 91
a 1197 1424 15
a 758 138 14
a 1685 1362 17
a 682 1994 61
a 159 901 6
a 617 113 71
a 302 760 3
a 1684 95 40
a 104 1215 3
a 1689 608 84
a 1358 811 47
a 765 492 0
a 1996 1923 87
a 359 1806 86
a 1682 1356 30
a 1088 1254 21
a 711 1749 87
a 678 576 61
a 1120 1518 97
a 505 1670 18
a 1171 1596 2
a 1594 1194 31
a 1688 1297 76
a 525 607 37
a 28 968 79
a 221 490 66
a 1790 956 92
a 1791 620 67
a 779 1727 55
a 1052 171 64
a 1943 1220 66
a 807 359 69
a 1974 1148 64
a 1496 1899 84
a 1610 1127 16
a 2 1004 55
a 886 1469 9
a 1150 1305 90
a 1626 1152 36
a 1066 379 41
a 582 614 46
a 1600 627 77
a 2028 423 85
a 329 1665 16
a 1746 1173 25
a 803 999 10
a 954 148 83
a 1849 1480 0
a 148 1709 26
a 1236 595 42
a 1487 1844 40
a 901 1968 50
a 763 1888 22
a 1048 1272 13
a 946 1545 51
a 456 1204 29
a 986 1588 57
a 1986 958 15
a 1934 1490 12
a 1676 239 28
a 1818 731 38
a 1348 1226 91
a 167 982 33
a 1320 1316 14
a 1325 1728 30
a 318 631 9
a 559 1209 64
a 1373 1487 24
a 1813 1045 40
a 841 214 88
a 991 1242 42
a 1340 457 28
a 1687 1088 55
a 1675 1940 83
a 603 1079 52
a 654 754 52
a 1332 1429 55
a 188 572 50
a 1251 932 3
a 679 80 95
a 47 437 18
a 314 628 30
a 1906 1534 19
a 587 173 60
a 1953 168 99
a 2011 1974 19
a 1110 119 37
a 922 808 17
a 217 619 67
a 1531 1706 34
a 1843 919 16
a 193 1879 88
a 960 1200 10
a 901 1238 49
a 1228 1159 9
a 1132 543 38
a 2005 116 74
a 639 1365 79
a 1315 1122 43
a 114 1335 54
a 1036 147 61
a 603 1869 97
a 633 234 37
a 1675 724 53
a 1245 1047 31
a 984 1622 29
a 390 348 88
a 280 361 27
a 462 49 45
a 487 134 18
a 770 1202 40
a 500 1732 49
a 1642 1554 33
a 318 997 87
a 1513 1989 9
a 1713 1743 38
a 1840 155 93
a 1953 1197 60
a 1764 1753 44
a 2044 277 78
a 841 688 11
a 618 1721 11
a 343 443 43
a 306 434 27
a 1404 1687 50
a 757 208 29
a 850 1117 3
a 856 203 45
a 1452 1478 0
a 1828 288 19
a 1535 1943 54
a 853 955 27
a 726 1508 62
a 749 512 34
a 1448 1234 53
a 1085 1435 86
a 847 462 3
a 329 1040 97
a 908 918 0
a 1452 32 49
a 1088 561 57
a 1504 1296 82
a 586 1882 22
a 1291 1749 61
a 30 1071 83
a 1891 138 95
a 577 443 72
a 109 457 77
a 1319 200 95
a 1023 1616 31
a 1069 1066 6
a 115 1776 80
a 1699 158 43
a 380 1513 31
a 170 1544 98
a 979 438 39
a 227 344 95
a 642 1922 39
a 429 44 15
a 1447 423 7
a 210 1977 16
a 1528 1598 9
a 1600 616 91
a 1608 1619 17
a 423 1072 98
a 984 1435 45
a 209 904 15
a 1798 1834 29
a 786 1221 79
a 912 1184 58
a 166 890 58
a 1965 181 23
a 988 1726 84
a 1499 1475 13
a 1651 2045 40
a 548 1577 42
a 969 1837 65
a 2002 1780 21
a 2009 1691 5
a 653 1188 15
a 538 1263 6
a 1314 923 64
a 1088 1360 89
a 1488 1421 22
a 140 638 79
a 2040 668 78
a 1717 427 69
a 979 1093 37
a 668 2000 59
a 1442 371 2
a 798 1338 87
a 1566 1973 87
a 248 1773 99
a 827 78 98
a 946 851 75
a 181 772 97
a 1517 1916 42
a 34 1212 81
a 193 159 75
a 719 170 9
a 1930 1307 87
a 609 823 37
a 1203 435 75
a 1773 774 5
a 1304 966 2
a 1629 1170 72
a 153 44 43
a 1926 156 86
a 1107 990 71
a 2004 1261 9
a 1869 669 83
a 1852 1294 75
a 1737 253 30
a 2025 1718 52
a 371 555 51
a 1748 856 48
a 804 459 84
a 982 1867 40
a 1203 41 27
a 1565 766 70
a 217 34 31
a 1479 1963 49
a 1911 1530 94
a 1320 369 76
a 777 1539 24
a 756 1160 3
a 1999 1394 12
a 1920 7 91
a 1177 502 70
a 1467 470 29
a 1148 339 15
a 1763 1198 11
a 1447 361 72
a 1963 733 19
a 1441 179 82
a 1652 1788 33
a 1049 918 7
a 738 61 6
a 1326 391 59
a 359 987 57
a 1904 742 20
a 1170 1607 98
a 576 1061 37
a 460 760 34
a 1510 300 51
a 274 1074 0
a 525 1732 30
a 1428 1535 58
a 1552 1674 89
a 1688 1426 87
a 1946 1998 10
a 1831 1808 9
a 1186 308 50
a 1278 1363 24
a 983 1722 94
a 1153 360 22
a 3 1110 71
a 18 2012 17
a 1547 1406 11
a 83 286 88
a 1599 1049 30
a 143 678 54
a 415 1488 85
a 141 873 64
a 350 346 89
a 1896 1991 95
a 55 1159 0
a 527 740 97
a 904 1656 79
a 1128 1133 54
a 1163 1633 43
a 1891 1032 18
a 1127 2013 27
a 849 454 45
a 302 478 33
a 1084 1454 13
a 891 26 53
a 131 2045 7
a 260 739 70
a 727 223 79
a 118 1658 6
a 1806 1751 91
a 796 710 87
a 1948 1129 80
a 36 1157 43
a 123 2007 84
a 98 699 51
a 1174 249 24
a 1366 1673 86
a 935 1265 78
a 921 1217 79
a 607 1875 11
a 490 1137 2
a 556 735 39
a 69 132 29
a 1360 586 26
a 504 38 21
a 2035 1829 6
a 1999 1588 48
a 1567 1600 39
a 1530 1827 86
a 1189 1140 74
a 26 975 13
a 360 561 60
a 1419 824 81
a 835 533 43
a 436 2030 47
a 685 1786 2
a 948 489 51
a 1731 520 94
a 16 383 35
a 1908 1841 61
a 1850 947 34
a 929 1541 18
a 15 1113 75
a 370 281 35
a 1503 95 60
a 1047 1891 1
a 1066 757 7
a 1276 1794 0
a 1463 878 86
a 239 690 11
a 554 1899 9
a 74 405 7
a 16 792 28
a 1281 508 89
a 1059 208 86
a 969 1854 41
a 327 614 47
a 1694 1323 63
a 674 401 64
a 1881 1020 87
a 1825 465 50
a 1716 935 72
a 662 515 51
a 1133 2006 92
a 1863 488 60
a 1204 217 82
a 1923 353 41
a 1852 1132 81
a 361 184 14
a 1242 817 48
a 1236 279 88
a 754 1680 56
a 1351 900 13
a 1271 891 69
a 1468 1578 86
a 690 1392 32
a 1562 1563 47
a 610 901 29
a 594 155 97
a 1712 361 56
a 1341 229 47
a 1560 218 60
a 241 1673 51
a 857 1654 50
a 1034 817 63
a 1869 1395 66
a 1638 1699 34
a 644 451 56
a 1146 1641 51
a 168 31 24
a 1135 1555 78
a 682 358 80
a 1227 1150 68
a 791 2008 76
a 1097 101 65
a 1616 1455 39
a 932 1380 44
a 1555 708 99
a 1899 524 10
a 610 1029 71
a 1449 1004 30
a 1226 1192 39
a 814 559 24
a 1545 1364 8
a 1587 44 63
a 604 1410 94
a 1787 1272 45
a 446 1918 7
a 192 936 67
a 1386 1839 27
a 50 1709 28
a 1782 722 41
a 378 661 99
a 1778 1672 58
a 975 134 4
a 106 212 24
a 533 968 18
a 1874 721 25
a 913 1709 44
a 92 886 44
a 1209 1080 70
a 1334 966 44
a 451 1519 19
a 817 1386 72
a 1081 644 18
a 1 825 74
a 1369 1751 50
a 2020 1300 78
a 28 958 79
a 462 1069 8
a 1620 712 91
a 558 1134 75
a 1197 341 13
a 65 903 84
a 1596 213 6
a 731 469 35
a 885 796 2
a 98 1259 73
a 1976 223 15
a 353 260 17
a 380 1319 73
a 1116 1697 10
a 354 426 57
a 2020 439 52
a 449 1165 4
a 1685 1661 3
a 1683 1929 95
a 718 789 71
a 991 1595 87
a 727 1022 80
a 1242 573 18
a 489 27 62
a 321 951 60
a 1056 553 76
a 1593 1708 28
a 747 1100 11
a 340 50 36
a 549 896 18
a 203 1753 23
a 1180 1306 49
a 906 136 94
a 1741 23 27
a 1383 444 82
a 856 280 67
a 1218 1919 19
a 83 266 0
a 1200 1287 5
a 48 1311 39
a 2003 805 63
a 1141 1705 29
a 177 1946 63
a 1135 1700 51
a 331 1033 92
a 404 90 31
a 1659 2004 54
a 1400 1596 54
a 139 718 7
a 790 241 91
a 327 932 88
a 1590 1069 47
a 1223 1163 77
a 1195 564 99
a 1615 65 61
a 245 639 74
a 458 342 17
a 1038 141 3
a 258 16 20
a 1528 636 92
a 1750 576 46
a 266 26 78
a 1669 201 93
a 1535 369 33
a 1109 379 78
a 335 1174 54
a 1837 341 16
a 883 772 28
a 1823 1126 0
a 1684 1964 3
a 86 1076 19
a 321 184 23
a 315 1631 36
a 1327 745 64
a 1425 490 10
a 1617 1993 33
a 207 1719 26
a 1563 710 92
a 1296 513 36
a 1162 956 28
a 47 314 89
a 1960 1738 60
a 886 566 54
a 371 504 56
a 953 734 47
a 271 1227 60
a 1850 717 10
a 688 833 11
a 1346 674 25
a 1730 173 51
a 314 1662 55
a 1268 326 76
a 1814 222 92
a 851 1039 23
a 1388 1475 41
a 90 1973 25
a 1715 1647 87
a 1730 1961 53
a 1097 1022 66
a 1591 440 28
a 741 1700 84
a 1927 655 25
a 1941 1847 66
a 1100 767 67
a 1114 140 90
a 274 1815 13
a 550 978 49
a 1766 1801 37
a 899 431 83
a 1035 120 35
a 362 74 40
a 1382 539 94
a 1579 970 47
a 1630 608 61
a 979 911 27
a 369 1375 75
a 1825 813 4
a 508 379 99
a 348 811 32
a 1039 508 98
a 1408 1905 61
a 1131 1557 44
a 70 1511 73
a 527 422 88
a 1196 150 76
a 1707 611 6
a 391 1757 63
a 900 67 87
a 650 1778 89
a 1448 24 55
a 669 1661 73
a 766 1331 61
a 1557 1974 99
a 631 1863 81
a 1490 835 63
a 1830 1556 66
a 215 1741 73
a 31 1132 10
a 698 1209 23
a 268 626 59
a 718 649 18
a 1464 1625 85
a 1324 1835 7
a 696 746 88
a 735 180 39
a 2030 1496 55
a 1797 364 9
a 532 1932 31
a 898 1653 3
a 1724 739 75
a 2001 139 4
a 88 1412 42
a 1112 439 14
a 907 33 4
a 997 11 13
a 1690 1325 29
a 1985 1899 53
a 386 467 91
a 1076 1558 10
a 1099 2036 59
a 1913 1182 26
a 1959 2040 3
a 902 1753 38
a 190 1439 64
a 1300 1673 3
a 1713 70 69
a 1030 1979 39
a 1945 1831 74
a 1454 913 13
a 667 1802 90
a 1934 804 39
a 776 1644 70
a 4 419 81
a 1595 1781 16
a 827 235 10
a 107 103 0
a 1105 372 67
a 1412 497 10
a 351 217 38
a 1171 1805 67
a 82 663 45
a 562 1732 63
a 685 1710 39
a 1957 1938 67
a 1205 756 50
a 855 431 3
a 1663 789 26
a 1116 178 63
a 127 1094 70
a 343 1721 29
a 454 952 70
a 103 370 87
a 1856 1730 22
a 1978 1695 17
a 138 1314 91
a 261 735 85
a 567 1040 90
a 1153 1311 77
a 59 1257 51
a 51 1067 69
a 911 1740 53
a 1334 466 57
a 1449 1275 7
a 1713 1133 96
a 981 1191 44
a 68 1736 33
a 1534 66 72
a 511 1331 20
a 1575 1529 75
a 715 1931 97
a 538 469 17
a 1171 370 70
a 2020 1079 92
a 1809 1208 99
a 836 1513 55
a 1263 1766 55
a 1175 39 46
a 242 1038 44
a 1462 1091 36
a 71 576 80
a 42 1344 50
a 979 736 76
a 845 1515 67
a 1846 1346 76
a 1773 815 65
a 66 1661 19
a 1448 1548 2
a 1598 2043 8
a 452 827 93
a 1729 671 92
a 1446 909 94
a 778 645 31
a 312 161 43
a 581 1855 76
a 57 1494 77
a 632 1675 73
a 1311 1838 18
a 1422 2008 66
a 854 342 67
a 1956 1480 58
a 989 1023 57
a 154 134 58
a 1941 330 23
a 602 49 1
a 640 218 74
a 1748 1418 22
a 843 1329 89
a 399 1689 55
a 559 927 94
a 1039 603 81
a 505 1779 52
a 1341 196 91
a 68 1565 68
a 125 929 26
a 938 1919 70
a 1352 23 47
a 1622 889 93
a 314 1722 60
a 148 429 84
a 988 1315 23
a 1452 1490 99
a 927 637 66
a 1611 1179 93
a 1131 779 55
a 166 1812 45
a 111 1038 41
a 595 1884 79
a 1409 719 55
a 565 1313 33
a 174 1072 22
a 953 328 47
a 975 1682 42
a 687 819 99
a 1825 1872 35
a 1998 1225 7
a 542 90 18
a 1831 1099 32
a 317 537 32
a 701 908 38
a 1283 821 49
a 730 533 80
a 1990 892 8
a 949 1795 95
a 616 1912 75
a 73 67 25
a 1024 1242 29
a 1059 1652 88
a 1644 1352 79
