c FILE			: 2_8.txt
a 188 69 25
a 45 96 6
a 122 62 47
a 42 31 15
a 14 205 86
a 48 46 84
a 99 114 57
a 168 226 42
a 252 145 22
a 49 21 19
a 203 215 89
a 137 205 83
a 246 234 76
a 212 64 72
a 187 194 48
a 149 29 16
a 28 159 74
a 222 74 38
a 208 111 1
a 157 97 59
a 47 145 21
a 183 189 72
a 227 87 72
a 37 199 5
a 85 141 80
a 181 249 89
a 161 116 92
a 8 176 18
a 202 243 67
a 250 172 65
a 183 242 96
a 83 22 43
a 59 238 40
a 92 183 76
a 183 206 69
a 62 237 61
a 206 251 49
a 19 47 51
a 167 109 53
a 71 249 21
a 37 221 75
a 78 234 9
a 11 181 71
a 84 107 83
a 192 105 66
a 197 203 66
a 133 25 22
a 181 174 70
a 53 244 80
a 25 194 17
a 41 152 64
a 97 113 29
a 171 138 61
a 166 140 47
a 55 54 13
a 19 5 90
a 176 15 66
a 230 213 48
a 123 251 11
a 48 128 47
a 92 75 17
a 239 11 81
a 58 109 19
a 16 97 69
a 202 6 31
a 75 63 63
a 248 129 76
a 138 62 29
a 247 109 65
a 160 225 12
a 14 58 47
a 195 206 86
a 11 97 94
a 236 100 32
a 15 162 8
a 48 101 39
a 140 112 3
a 129 148 86
a 123 23 84
a 229 187 59
a 67 183 48
a 82 9 61
a 71 143 75
a 192 53 34
a 248 63 12
a 224 204 7
a 60 59 98
a 216 207 6
a 211 81 18
a 99 147 16
a 133 153 84
a 235 238 38
a 93 3 62
a 13 134 74
a 177 184 13
a 102 15 4
a 158 110 64
a 1 176 78
a 220 93 33
a 96 235 77
a 148 231 2
a 51 10 79
a 246 80 10
a 28 163 59
a 232 62 57
a 65 151 31
a 141 168 9
a 174 95 87
a 232 12 84
a 32 25 76
a 206 250 40
a 7 140 10
a 9 167 77
a 152 31 46
a 67 215 81
a 64 153 87
a 223 110 64
a 122 126 51
a 228 65 87
a 204 45 92
a 70 34 10
a 210 233 66
a 183 32 11
a 96 42 24
a 26 64 75
a 114 72 23
a 182 128 39
a 44 50 57
a 213 250 55
a 43 231 99
a 184 237 33
a 130 84 54
a 243 61 8
a 229 130 53
a 14 37 69
a 211 99 47
a 213 70 90
a 248 32 24
a 81 135 40
a 80 242 48
a 160 152 4
a 58 76 55
a 96 71 76
a 242 135 22
a 179 191 13
a 72 57 98
a 65 97 21
a 253 243 11
a 62 128 97
a 52 26 18
a 100 103 18
a 139 191 89
a 50 88 13
a 207 205 90
a 247 70 78
a 199 63 8
a 220 107 52
a 160 150 99
a 8 253 78
a 22 216 30
a 120 71 37
a 228 206 79
a 26 62 19
a 116 153 65
a 115 162 78
a 111 33 42
a 73 103 15
a 128 95 1
a 1 169 65
a 16 34 86
a 241 244 50
a 171 78 25
a 139 97 81
a 238 118 65
a 228 250 17
a 130 163 15
a 185 149 75
a 223 200 32
a 242 117 14
a 204 134 20
a 167 2 77
a 233 61 7
a 179 227 16
a 38 127 1
a 183 62 51
a 131 105 32
a 185 88 96
a 64 155 51
a 134 73 94
a 235 217 42
a 81 244 94
a 25 129 81
a 45 155 29
a 221 27 72
a 18 142 31
a 112 158 28
a 133 221 42
a 37 2 33
a 62 124 83
a 109 154 54
a 122 43 56
a 238 48 85
a 103 176 21
a 168 227 62
a 161 177 22
a 182 135 94
a 124 227 42
a 187 100 41
a 65 242 42
a 23 62 64
a 149 197 91
a 5 155 99
a 134 200 92
a 116 249 77
a 210 10 76
a 243 69 67
a 61 193 46
a 69 8 18
a 183 22 88
a 179 72 83
a 48 58 65
a 67 140 35
a 142 226 3
a 238 191 28
a 171 157 76
a 122 131 6
a 218 45 91
a 139 22 77
a 215 34 45
a 79 3 62
a 187 226 21
a 200 128 1
a 27 98 38
a 212 49 35
a 129 100 53
a 85 192 66
a 122 234 94
a 4 93 94
a 108 125 77
a 161 136 86
a 135 232 20
a 145 98 6
a 60 205 92
a 112 187 63
a 106 79 4
a 115 160 15
a 187 141 23
a 215 71 71
a 83 35 30
a 99 220 91
a 216 25 6
a 210 114 57
a 153 156 44
a 237 205 38
a 158 174 12
a 11 102 89
a 215 90 42
a 115 159 9
a 235 20 51
a 71 116 22
a 214 176 64
a 70 245 97
a 62 207 43
a 117 37 92
a 247 59 92
a 45 85 47
a 62 14 84
a 186 121 5
a 231 25 36
a 49 21 33
a 248 127 73
a 88 89 9
a 64 102 5
a 176 234 72
a 58 126 89
a 216 22 11
a 145 183 73
a 59 53 38
a 74 19 38
a 72 229 64
a 65 223 61
a 198 50 92
a 80 197 30
a 215 94 26
a 61 71 89
a 215 36 68
a 42 240 93
a 222 152 80
a 16 134 71
a 19 16 71
a 200 238 34
a 35 5 35
a 1 106 58
a 72 61 21
a 131 169 41
a 27 69 73
a 248 215 27
a 46 150 4
a 16 184 92
a 224 105 35
a 149 225 83
a 253 116 68
a 238 255 42
a 132 187 19
a 103 149 7
a 226 10 18
a 162 23 79
a 251 30 19
a 234 172 55
a 94 136 50
a 252 249 4
a 215 242 45
a 244 42 92
a 178 162 21
a 148 244 29
a 236 34 49
a 194 32 67
a 186 41 71
a 87 53 39
a 11 208 99
a 103 208 8
a 72 164 17
a 44 17 41
a 114 106 99
a 51 206 23
a 44 143 37
a 85 178 32
a 31 213 25
a 126 154 48
a 32 44 6
a 245 44 89
a 95 174 82
a 123 174 48
a 157 133 61
a 4 19 10
a 168 43 86
a 211 216 17
a 194 93 30
a 157 94 82
a 221 18 64
a 154 99 47
a 211 252 16
a 8 223 78
a 42 136 26
a 151 230 53
a 80 95 92
a 180 34 45
a 226 88 84
a 134 102 33
a 241 71 59
a 65 22 56
a 103 105 48
a 133 188 25
a 183 40 36
a 36 117 16
a 57 131 64
a 121 60 87
a 217 233 40
a 245 128 83
a 216 193 86
a 246 40 11
a 53 66 71
a 115 208 16
a 200 7 18
a 23 186 50
a 88 68 38
a 240 226 89
a 209 233 42
a 240 254 34
a 190 222 88
a 59 56 42
a 40 17 32
a 250 109 39
a 65 210 33
a 31 93 14
a 156 207 73
a 135 242 24
a 51 122 99
a 163 223 57
a 232 165 9
a 99 59 12
a 123 153 9
a 59 166 97
a 25 75 56
a 189 161 70
a 190 90 73
a 242 179 13
a 185 251 52
a 102 4 72
a 249 200 34
a 156 127 67
a 51 28 64
a 42 23 72
a 249 144 40
a 189 139 40
a 230 139 30
a 209 12 12
a 62 111 73
a 65 50 2
a 155 79 75
a 111 186 32
a 216 130 94
a 32 174 37
a 26 240 18
a 149 86 68
a 19 10 5
a 184 36 32
a 220 83 75
a 28 83 13
a 28 178 7
a 134 80 82
a 242 148 49
a 237 96 37
a 1 127 28
a 34 95 42
a 225 238 64
a 164 191 18
a 52 3 33
a 195 198 28
a 95 71 12
a 50 180 12
a 59 14 37
a 225 136 20
a 5 80 77
a 98 224 2
a 40 190 52
a 69 163 49
a 251 239 89
a 140 209 40
a 5 100 52
a 196 77 7
a 235 121 58
a 66 228 57
a 162 252 95
a 96 94 32
a 179 159 42
a 117 15 94
a 233 12 68
a 102 51 6
a 1 17 92
a 246 188 37
a 231 67 90
a 174 242 40
a 156 206 93
a 199 225 68
a 150 212 38
a 92 191 80
a 222 126 46
a 145 138 92
a 168 109 79
a 60 11 52
a 91 88 45
a 166 255 39
a 166 124 99
a 233 25 34
a 195 199 28
a 20 93 63
a 196 56 15
a 76 134 84
a 138 185 44
a 62 212 61
a 141 51 42
a 55 234 73
a 13 17 64
a 194 175 52
a 76 208 73
a 167 117 86
a 153 190 36
a 21 34 2
a 149 206 18
a 15 142 83
a 9 192 31
a 178 12 64
a 125 82 39
a 102 169 4
a 107 240 25
a 103 15 5
a 108 220 88
a 223 29 84
a 173 141 38
a 83 148 54
a 141 90 73
a 198 223 79
a 197 63 60
a 218 18 65
a 246 33 40
a 100 90 68
a 213 147 16
a 157 189 25
a 171 241 0
a 93 145 34
a 136 31 45
a 13 120 39
a 174 225 7
a 33 23 96
a 142 35 4
a 139 194 91
a 231 113 10
a 52 116 66
a 52 50 87
a 214 115 32
a 34 82 48
a 66 231 12
a 106 41 96
a 12 83 93
a 47 148 30
a 235 41 29
a 66 68 84
a 216 147 1
a 155 117 60
a 213 173 39
a 117 132 5
a 153 112 6
a 97 41 65
a 50 217 46
a 79 251 13
a 89 255 42
a 179 185 78
a 21 141 44
a 42 84 64
a 214 72 86
a 160 237 64
a 232 49 67
a 237 71 77
a 78 50 61
a 107 160 1
a 162 81 70
a 246 165 89
a 140 1 65
a 161 41 28
a 239 27 18
a 76 91 13
a 97 38 4
a 210 141 48
a 208 166 89
a 88 240 87
a 36 56 99
a 12 83 68
a 216 28 14
a 144 183 72
a 177 50 47
a 38 29 40
a 131 77 86
a 1 167 93
a 106 142 2
a 184 240 25
a 57 166 34
a 72 241 31
a 255 91 99
a 11 194 74
a 195 139 57
a 5 55 64
a 26 153 96
a 11 153 68
a 15 129 15
a 194 61 30
a 135 101 49
a 215 86 65
a 214 98 40
a 13 134 85
a 86 63 1
a 241 1 85
a 139 192 5
a 149 213 40
a 222 208 9
a 49 156 68
a 46 231 92
a 144 79 93
a 44 239 64
a 164 228 71
a 57 49 9
a 37 237 87
a 215 255 47
a 26 219 59
a 91 199 23
a 185 11 42
a 117 81 80
a 149 125 85
a 60 59 23
a 186 72 98
a 235 73 75
a 173 3 41
a 98 108 42
a 137 153 48
a 213 141 66
a 175 124 47
a 226 249 28
a 216 205 42
a 52 3 98
a 106 204 49
a 236 55 57
a 198 256 57
a 208 240 80
a 108 213 85
a 29 147 7
a 39 50 49
a 55 239 96
a 59 195 39
a 213 231 2
a 221 193 96
a 203 225 75
a 23 154 70
a 72 137 49
a 64 126 42
a 250 125 87
a 84 3 11
a 100 184 19
a 8 251 30
a 127 30 22
a 184 99 48
a 175 7 6
a 62 93 37
a 160 239 26
a 21 45 99
a 203 113 58
a 221 206 12
a 106 22 83
a 149 106 19
a 240 118 52
a 186 35 28
a 203 24 98
a 180 23 84
a 205 123 48
a 82 132 6
a 31 91 64
a 164 222 16
a 181 158 87
a 240 142 29
a 40 121 89
a 100 183 36
a 102 239 77
a 137 6 77
a 1 185 25
a 159 233 29
a 143 230 94
a 32 47 77
a 250 118 51
a 84 107 51
a 202 233 64
a 140 243 37
a 154 213 53
a 41 164 11
a 237 53 18
a 170 100 41
a 255 239 50
a 178 180 74
a 50 41 17
a 34 171 62
a 114 179 72
a 216 173 33
a 226 114 22
a 27 205 94
a 78 218 52
a 149 55 17
a 212 254 71
a 2 44 82
a 247 45 19
a 79 220 32
a 137 191 33
a 28 235 74
a 159 73 97
a 233 143 9
a 116 239 68
a 221 241 26
a 89 82 56
a 163 180 62
a 237 163 40
a 95 36 28
a 175 250 3
a 40 96 84
a 32 64 40
a 128 93 37
a 106 154 43
a 97 213 12
a 123 140 63
a 5 55 80
a 236 213 78
a 25 154 33
a 199 217 34
a 113 231 77
a 231 198 57
a 139 46 78
a 201 189 62
a 243 142 35
a 52 105 90
a 186 122 2
a 184 182 15
a 183 30 53
a 256 218 88
a 247 240 10
a 203 166 18
a 241 139 56
a 153 89 83
a 32 204 71
a 156 216 36
a 239 3 51
a 86 199 64
a 101 110 17
a 183 66 22
a 88 175 91
a 104 202 7
a 183 54 87
a 69 121 76
a 139 103 34
a 233 127 13
a 21 164 14
a 231 82 24
a 183 125 40
a 13 151 52
a 237 224 46
a 224 130 52
a 171 26 1
a 73 34 45
a 148 15 38
a 18 105 73
a 107 11 92
a 203 132 90
a 217 41 4
a 12 197 32
a 180 84 23
a 157 127 6
a 153 74 73
a 210 107 19
a 246 69 34
a 81 56 15
a 30 222 67
a 244 44 79
a 86 215 2
a 75 63 19
a 153 189 52
a 195 4 30
a 36 73 75
a 64 93 32
a 188 21 3
a 99 241 50
a 108 92 94
a 256 53 1
a 228 168 32
a 96 204 85
a 159 111 40
a 135 181 46
a 2 149 30
a 97 243 0
a 44 22 96
a 136 240 11
a 181 255 94
a 19 54 97
a 2 67 30
a 122 136 1
a 132 123 30
a 187 252 16
a 18 218 74
a 167 169 78
a 250 240 76
a 39 249 97
a 191 92 85
a 31 251 33
a 41 142 24
a 225 252 53
a 195 10 15
a 232 99 28
a 118 38 12
a 82 166 37
a 174 160 90
a 98 147 83
a 38 81 63
a 243 152 83
a 217 214 6
a 105 98 4
a 46 71 68
a 195 68 87
a 243 139 4
a 165 196 70
a 214 180 46
a 113 84 8
a 7 43 64
a 13 236 32
a 167 197 48
a 9 48 34
a 194 114 63
a 3 188 93
a 97 22 24
a 37 113 31
a 60 91 79
a 72 161 95
a 184 244 26
a 132 150 93
a 84 76 18
a 234 147 43
a 77 176 80
a 183 56 73
a 140 27 10
a 67 98 70
a 166 24 68
a 17 65 75
a 48 190 0
a 134 97 10
a 45 57 37
a 139 38 76
a 161 132 85
a 242 114 92
a 229 209 45
a 216 95 35
a 177 240 23
a 115 141 84
a 119 129 89
a 111 209 99
a 153 191 69
a 75 155 79
a 155 93 0
a 132 193 66
a 102 124 55
a 255 229 86
a 237 64 85
a 124 157 70
a 82 113 25
a 157 31 54
a 125 229 42
a 130 169 85
a 7 127 23
a 89 65 92
a 84 219 24
a 213 5 79
a 81 217 91
a 23 29 72
a 18 160 61
a 155 187 25
a 6 149 88
a 119 15 88
a 22 30 72
a 135 71 49
a 169 58 25
a 218 163 20
a 6 146 38
a 153 82 46
a 177 19 92
a 119 232 43
a 167 185 95
a 63 102 62
a 9 57 25
a 74 159 47
a 51 170 98
a 92 76 35
a 195 223 94
a 133 82 14
a 223 33 60
a 11 58 29
a 75 124 18
a 177 155 50
a 124 135 41
a 65 81 28
a 95 143 16
a 21 214 63
a 138 184 7
a 131 173 73
a 220 240 9
a 1 182 46
a 238 211 80
a 108 86 22
a 112 18 88
a 43 231 12
a 75 54 75
a 256 161 70
a 224 235 51
a 196 45 42
a 71 218 28
a 10 33 87
a 79 122 86
a 195 63 23
a 16 251 81
a 48 186 95
a 152 48 54
a 167 176 67
a 53 87 14
a 215 29 89
a 140 204 2
a 225 147 95
a 187 169 90
a 158 139 35
a 51 27 6
a 220 4 90
a 216 37 80
a 132 223 98
a 185 155 11
a 59 98 95
a 81 155 73
a 101 99 66
a 78 107 2
a 216 168 27
a 168 216 9
a 4 205 2
a 83 91 29
a 180 54 12
a 36 237 91
a 186 94 26
a 183 60 41
a 224 122 0
a 132 34 55
a 11 59 81
a 170 206 18
a 126 74 93
a 178 63 42
a 39 174 60
a 169 253 63
a 234 66 60
a 243 203 68
a 73 231 86
a 108 173 8
a 28 163 7
a 39 136 77
a 146 119 29
a 141 19 34
a 231 81 66
a 4 170 82
a 205 107 9
a 9 174 48
a 220 201 69
a 62 108 5
a 48 85 81
a 188 222 72
a 24 43 85
a 171 99 81
a 141 149 8
a 91 212 10
a 86 76 9
a 1 209 80
a 250 54 84
a 95 229 14
a 46 251 20
a 110 101 36
a 159 217 35
a 33 219 87
a 209 137 45
a 139 79 80
a 184 113 43
a 32 101 66
a 123 250 47
a 106 224 29
a 45 240 22
a 252 46 95
a 159 79 15
a 175 238 38
a 196 122 69
a 12 35 43
a 10 167 48
a 228 38 99
a 178 228 46
a 183 67 49
a 172 133 29
a 97 14 9
a 5 101 54
a 28 63 54
a 94 245 30
a 3 183 70
a 211 144 77
a 2 15 31
a 83 50 41
a 161 167 26
a 215 198 89
a 233 139 95
a 238 194 10
a 225 195 92
a 134 128 85
a 175 134 37
a 21 176 93
a 149 35 37
a 135 164 85
a 222 67 26
a 222 126 0
a 222 108 4
a 35 215 67
a 90 134 97
a 53 205 56
a 79 138 65
a 163 129 34
a 139 111 50
a 227 232 80
a 136 203 9
a 27 254 99
a 126 186 18
a 55 219 58
a 48 177 79
a 115 253 72
a 67 121 60
a 85 126 50
a 172 229 4
a 47 215 98
a 80 249 2
a 146 129 70
a 45 183 25
a 171 160 0
a 238 44 96
a 1 222 49
a 61 163 42
a 215 203 69
a 16 231 82
a 107 69 12
a 73 186 90
a 24 52 73
a 248 112 82
a 55 227 76
a 156 188 9
a 211 129 30
a 158 89 15
a 44 59 57
a 183 46 7
a 9 168 74
a 102 9 0
a 145 165 62
a 37 243 43
a 169 45 23
a 128 87 71
a 126 144 34
a 45 88 33
a 35 53 58
a 76 80 6
a 111 119 92
a 194 77 40
a 250 113 96
a 220 95 99
a 201 97 43
a 212 135 69
a 66 2 65
a 19 255 55
a 55 191 89
a 29 71 82
a 216 42 78
a 178 244 78
a 185 14 49
a 60 54 41
a 44 149 47
a 238 202 39
a 131 165 9
a 18 232 50
a 23 36 48
a 252 38 46
a 71 193 61
a 127 98 24
a 226 189 82
a 52 119 16
a 216 1 43
a 200 254 80
a 34 158 87
a 138 93 40
a 71 249 5
a 4 253 70
a 253 91 6
a 102 129 15
a 41 1 63
a 15 210 27
a 205 51 72
a 144 52 7
a 186 231 16
a 118 22 23
a 62 137 4
a 193 118 9
a 110 161 84
a 194 228 13
a 229 64 47
a 29 146 11
a 38 48 2
a 113 251 30
a 25 249 7
a 161 196 64
a 52 108 96
a 165 58 45
a 10 32 31
a 62 26 48
a 49 50 81
a 42 136 56
a 234 185 64
a 176 29 62
a 87 14 96
a 136 170 45
a 9 31 47
a 99 187 18
a 147 17 72
a 49 14 80
a 140 189 29
a 179 151 45
a 208 252 31
a 18 188 24
a 145 14 91
a 74 54 16
a 252 147 0
a 69 131 4
a 192 80 4
a 199 236 64
a 134 3 97
a 65 198 65
a 3 181 29
a 199 56 11
a 85 246 51
a 16 50 79
a 183 126 89
a 35 135 80
a 97 110 71
a 10 55 63
a 164 127 19
a 18 222 24
a 85 242 57
a 97 193 75
a 198 178 68
a 120 19 90
a 148 49 77
a 127 238 65
a 202 197 40
a 241 216 83
a 197 13 67
a 226 180 45
a 143 4 42
a 87 154 14
a 71 114 69
a 207 197 11
a 41 147 78
a 247 244 69
a 79 224 26
a 48 159 82
a 93 31 69
a 140 149 38
a 80 8 39
a 42 126 55
a 148 62 12
a 225 188 28
a 235 57 53
a 93 163 77
a 94 69 44
a 120 128 60
a 40 159 35
a 163 241 86
a 197 103 22
a 235 44 7
a 173 73 18
a 73 244 39
a 199 119 18
a 120 65 21
a 174 31 92
a 252 134 43
a 29 87 79
a 31 141 83
a 102 80 74
a 32 211 73
a 196 248 89
a 81 61 95
a 225 243 40
a 109 228 78
a 84 61 97
a 157 220 52
a 165 80 30
a 51 81 22
a 70 95 43
a 240 237 7
a 174 139 77
a 196 125 52
a 76 220 79
a 138 116 98
a 40 252 65
a 218 180 68
a 68 96 17
a 112 127 38
a 225 152 10
a 148 190 80
a 201 222 64
a 147 177 35
a 227 91 19
a 244 170 47
a 65 240 21
a 115 222 91
a 190 162 54
a 232 245 78
a 93 81 49
a 211 174 90
a 176 219 84
a 164 223 43
a 117 163 43
a 233 229 8
a 65 233 9
a 99 180 29
a 25 179 59
a 27 37 79
a 177 203 96
a 3 236 87
a 17 111 81
a 121 236 26
a 65 82 57
a 154 159 69
a 252 166 70
a 155 83 0
a 223 217 50
a 160 40 98
a 158 197 35
a 256 78 36
a 194 195 14
a 72 250 24
a 22 41 74
a 74 95 26
a 42 197 96
a 255 78 59
a 134 214 80
a 146 37 9
a 4 180 51
a 34 245 11
a 126 34 13
a 252 194 89
a 228 56 0
a 146 138 92
a 89 13 9
a 24 153 41
a 149 184 35
a 47 82 34
a 176 145 30
a 155 252 73
a 18 180 35
a 249 96 71
a 67 192 93
a 128 58 97
a 62 159 74
a 250 86 66
a 84 232 7
a 62 200 84
a 85 64 56
a 98 52 11
a 1 39 38
a 154 216 1
a 165 223 12
a 64 38 49
a 124 76 20
a 103 185 38
a 140 208 93
a 112 230 62
a 188 99 17
a 21 64 65
a 152 7 43
a 78 151 12
a 148 154 18
a 235 213 42
a 159 220 35
a 216 179 62
a 175 100 79
a 104 204 90
a 120 251 60
a 8 122 54
a 70 233 62
a 38 170 38
a 227 128 98
a 243 79 38
a 132 71 42
a 48 96 32
a 235 90 33
a 108 161 67
a 55 91 14
a 131 36 34
a 55 167 95
a 111 251 48
a 45 84 83
a 132 230 75
a 120 80 63
a 225 154 31
a 36 71 23
a 143 178 44
a 59 201 56
a 55 209 36
a 94 130 47
a 23 129 19
a 220 187 56
a 220 183 79
a 24 244 77
a 86 179 86
a 53 221 65
a 88 165 77
a 12 45 48
a 108 247 22
a 181 54 69
a 51 105 96
a 124 228 52
a 206 157 84
a 218 101 68
a 161 56 4
a 161 213 66
a 73 133 58
a 43 249 42
a 188 3 98
a 249 120 35
a 242 170 74
a 10 88 34
a 110 177 79
a 23 203 31
a 87 74 3
a 231 194 51
a 24 152 26
a 6 4 42
a 145 204 66
a 95 59 39
a 190 94 10
a 146 174 6
a 243 111 10
a 158 3 67
a 168 81 53
a 19 27 93
a 112 143 65
a 193 155 55
a 128 164 35
a 81 31 37
a 74 218 46
a 139 230 80
a 4 55 82
a 175 157 48
a 141 49 82
a 223 12 98
a 124 58 42
a 244 122 90
a 247 214 91
a 82 153 8
a 176 6 65
a 123 246 29
a 44 106 77
a 142 222 39
a 175 65 93
a 217 53 38
a 129 19 65
a 189 138 34
a 52 36 68
a 104 1 96
a 145 113 44
a 226 49 57
a 53 209 27
a 151 83 91
a 150 190 19
a 183 247 64
a 18 220 86
a 32 184 96
a 213 134 79
a 196 157 39
a 99 211 34
a 245 219 93
a 81 61 4
a 248 104 75
a 92 249 71
a 35 6 14
a 4 71 26
a 155 204 86
a 223 163 85
a 150 155 35
a 50 103 36
a 94 217 57
a 54 156 2
a 235 64 79
a 15 232 23
a 56 21 11
a 72 87 11
a 18 183 7
a 105 21 18
a 52 234 63
a 182 50 23
a 183 252 41
a 113 171 4
a 255 151 4
a 107 138 66
a 178 97 99
a 12 168 49
a 86 62 6
a 46 23 4
a 256 162 98
a 119 225 73
a 210 186 74
a 76 43 3
a 102 230 14
a 3 217 66
a 242 189 75
a 13 193 8
a 119 16 95
a 24 143 99
a 179 113 7
a 224 246 78
a 167 83 20
a 175 231 24
a 237 256 97
a 203 87 81
a 180 137 0
a 106 92 6
a 169 100 50
a 151 127 65
a 125 132 3
a 140 11 30
a 172 81 92
a 25 198 51
a 78 109 62
a 166 231 1
a 61 241 63
a 252 197 54
a 241 156 96
a 59 60 86
a 199 176 39
a 255 152 56
a 214 38 17
a 90 181 62
a 35 146 79
a 205 27 6
a 154 25 61
a 252 178 57
a 116 43 99
a 132 155 35
a 198 180 87
a 98 226 67
a 153 163 26
a 219 4 94
a 210 157 50
a 233 124 73
a 159 42 28
a 180 10 2
a 91 165 29
a 17 209 96
a 36 249 18
a 251 55 75
a 121 42 16
a 16 65 83
a 121 233 4
a 222 230 58
a 242 204 44
a 137 104 79
a 206 24 19
a 253 247 94
a 1 240 40
a 110 248 35
a 23 135 4
a 190 99 17
a 57 246 16
a 73 4 73
a 162 200 15
a 3 114 45
a 203 95 4
a 3 58 9
a 175 138 13
a 176 211 94
a 160 153 33
a 253 6 67
a 239 136 49
a 206 210 91
a 215 210 47
a 69 48 73
a 79 166 55
a 72 41 65
a 111 18 35
a 184 2 85
a 67 129 86
a 9 119 79
a 238 70 66
a 144 38 30
a 182 144 3
a 210 161 11
a 169 138 89
a 227 121 91
a 215 255 29
a 204 211 45
a 7 164 47
a 36 212 3
a 249 256 67
a 94 31 85
a 222 186 55
a 179 143 30
a 118 58 55
a 29 227 76
a 45 192 30
a 32 197 13
a 169 171 79
a 40 16 82
a 153 18 57
a 164 138 45
a 13 235 1
a 21 183 32
a 111 176 41
a 155 159 86
a 10 112 12
a 188 224 68
a 50 247 38
a 57 148 58
a 61 85 83
a 94 218 48
a 164 153 99
a 184 64 59
a 226 43 3
a 144 77 35
a 251 45 90
a 155 163 60
a 149 140 31
a 191 223 12
a 216 52 84
a 203 190 37
a 148 180 8
a 70 120 91
a 68 214 85
a 249 49 23
a 89 215 74
a 185 79 9
a 193 29 26
a 24 27 16
a 20 92 56
a 135 141 72
a 252 167 29
a 148 62 46
a 113 16 56
a 155 197 24
a 16 224 53
a 170 232 0
a 211 79 8
a 255 50 22
a 114 27 94
a 226 188 73
a 1 13 98
a 22 128 5
a 21 11 39
a 131 112 42
a 195 143 4
a 236 116 42
a 69 253 92
a 52 56 0
a 207 22 13
a 190 22 7
a 170 78 29
a 217 94 95
a 33 225 37
a 120 29 76
a 250 28 54
a 123 47 44
a 173 7 39
a 146 224 61
a 158 208 83
a 209 99 60
a 21 71 62
a 3 51 71
a 110 153 13
a 92 203 60
a 82 170 68
a 47 10 40
a 22 110 65
a 17 175 59
a 29 200 81
a 98 181 13
a 131 176 89
a 42 127 66
a 254 115 93
a 65 120 37
a 197 146 95
a 22 106 82
a 239 83 42
a 147 152 29
a 227 123 15
a 17 239 16
a 222 226 18
a 253 146 4
a 138 160 98
a 144 196 70
a 163 56 18
a 170 70 56
a 200 33 5
a 2 41 13
a 208 54 95
a 226 254 82
a 118 43 62
a 219 153 17
a 63 59 78
a 99 142 86
a 33 191 82
a 246 166 96
a 174 68 45
a 198 101 41
a 185 6 73
a 123 159 34
a 18 248 67
a 170 122 4
a 187 234 15
a 256 190 50
a 244 171 68
a 83 51 4
a 80 220 27
a 69 56 86
a 76 135 48
a 214 97 34
a 234 3 7
a 205 232 12
a 116 127 64
a 54 126 64
a 166 182 32
a 22 85 42
a 1 219 70
a 255 184 91
a 109 11 11
a 71 89 71
a 189 245 96
a 33 176 12
a 11 196 9
a 127 220 61
a 96 254 41
a 73 145 21
a 45 144 86
a 242 57 98
a 90 12 25
a 128 79 0
a 135 46 19
a 69 115 45
a 202 158 26
a 54 227 74
a 87 193 13
a 152 128 8
a 1 164 17
a 184 2 97
a 197 38 41
a 122 217 70
a 225 106 93
a 251 67 21
a 151 231 50
a 115 97 3
a 19 42 11
a 101 178 23
a 65 110 1
a 197 76 73
a 188 253 11
a 70 21 23
a 91 48 34
a 214 96 16
a 235 51 55
a 9 112 66
a 57 210 58
a 210 165 38
a 19 109 96
a 9 197 39
a 142 115 89
a 172 206 77
a 44 84 65
a 18 170 23
a 97 226 32
a 206 124 56
a 141 186 20
a 128 200 65
a 172 231 81
a 245 228 69
a 215 225 67
a 147 167 13
a 135 214 58
a 1 210 22
a 81 234 86
a 3 205 83
a 225 1 56
a 34 216 42
a 210 252 13
a 45 23 80
a 209 139 62
a 24 141 20
a 224 8 1
a 205 199 81
a 90 168 5
a 168 164 4
a 121 220 78
a 17 3 75
a 63 103 10
a 133 94 86
a 7 151 57
a 190 168 96
a 120 134 62
a 56 113 79
a 151 194 68
a 94 18 70
a 221 189 30
a 167 208 0
a 188 97 21
a 36 229 56
a 55 36 16
a 206 196 66
a 128 138 64
a 151 49 34
a 11 114 72
a 107 108 8
a 240 7 48
a 16 82 88
a 147 215 93
a 220 77 7
a 110 28 92
a 177 119 74
a 61 103 19
a 140 108 98
a 129 166 34
a 156 224 85
a 99 28 42
a 15 223 79
a 86 93 58
a 65 173 68
a 157 250 39
a 230 224 44
a 2 10 13
a 30 139 2
a 218 215 52
a 6 155 18
a 217 163 89
a 3 144 68
a 218 254 92
a 118 166 2
a 136 115 88
a 54 82 59
a 243 39 7
a 77 183 20
a 64 11 85
a 185 222 96
a 159 222 17
a 202 147 9
a 120 228 16
a 91 217 60
a 41 218 27
a 66 174 96
a 68 172 87
a 116 154 98
a 18 192 30
a 88 18 26
a 248 101 55
a 179 149 13
a 42 10 20
a 247 134 71
a 12 105 47
a 202 87 46
a 167 159 40
a 11 215 77
a 218 234 77
a 230 159 57
a 55 140 1
a 235 95 83
a 223 200 48
a 237 66 39
a 152 113 87
a 247 159 84
a 121 44 65
a 195 42 16
a 29 5 87
a 32 128 97
a 11 60 42
a 10 244 5
a 10 99 64
a 47 136 48
a 185 179 16
a 44 220 19
a 198 124 28
a 36 43 20
a 66 162 58
a 189 27 63
a 105 221 46
a 13 159 46
a 217 67 72
a 29 209 88
a 216 5 12
a 232 155 9
