c FILE			: 2_14.txt
a 12774 3437 39
a 1390 4668 85
a 13793 11363 96
a 7830 12783 85
a 14755 13037 66
a 13977 6821 45
a 3404 12902 47
a 8327 15747 82
a 1422 11030 53
a 9291 12874 91
a 237 13275 32
a 12481 411 83
a 3378 5952 67
a 7497 15293 66
a 1740 4716 18
a 9063 13029 17
a 13553 16348 0
a 6954 4380 20
a 7189 3536 38
a 13384 12302 33
a 3920 1802 81
a 6924 9166 44
a 9626 8267 26
a 6316 6992 83
a 2955 1518 58
a 5494 8306 44
a 10044 15931 52
a 3479 1722 54
a 3530 14574 92
a 11734 14211 15
a 7442 3972 43
a 379 8588 80
a 502 13985 80
a 5932 13330 32
a 1358 14613 9
a 8860 7148 86
a 8770 8400 8
a 13786 10905 21
a 12522 13577 55
a 4129 2821 59
a 9196 7488 34
a 11443 3457 66
a 5182 14947 9
a 1451 6347 84
a 11557 8393 84
a 15762 10071 86
a 3757 1636 32
a 1099 2363 75
a 1315 12461 28
a 1992 14064 67
a 10728 3138 51
a 11657 8516 30
a 685 6103 15
a 1512 12527 71
a 15728 13740 10
a 3175 14216 74
a 6968 7785 54
a 3471 11457 94
a 16057 10712 64
a 5281 2988 42
a 12779 15606 69
a 8651 2444 11
a 3031 13530 32
a 10533 1741 12
a 8439 2662 48
a 7313 4547 69
a 3342 7310 9
a 5164 2560 58
a 3104 10198 77
a 13021 8118 80
a 12252 12781 0
a 4501 10159 96
a 15253 15721 66
a 3495 9637 84
a 14604 2291 70
a 3354 12782 32
a 5074 11810 82
a 1564 6874 78
a 3927 607 20
a 689 10557 75
a 5419 7041 49
a 3424 5087 98
a 16272 9040 98
a 6157 16362 36
a 4968 2950 87
a 14369 9084 70
a 6662 1183 30
a 9275 12546 45
a 11336 10734 4
a 505 16358 71
a 11639 3988 75
a 5410 15185 76
a 3111 14438 83
a 97 2563 0
a 6725 13043 10
a 3359 14597 81
a 11282 12673 83
a 7097 16134 96
a 2415 6900 28
a 9682 891 30
a 12264 1660 23
a 11305 2336 77
a 10264 6220 72
a 5077 3421 17
a 7761 12759 91
a 1445 389 68
a 5762 1641 62
a 9234 2552 77
a 8119 11612 45
a 8287 166 31
a 11533 3013 69
a 5737 2967 82
a 1223 1701 80
a 9213 2961 64
a 745 8245 65
a 4999 8290 65
a 14592 10779 29
a 8554 7091 93
a 8659 9950 62
a 2310 15556 24
a 2733 9999 37
a 10386 6825 8
a 4001 8665 68
a 15615 13732 2
a 8906 11859 99
a 4465 15635 88
a 1880 9709 77
a 10698 468 65
a 13509 3837 26
a 1318 10981 57
a 11751 2355 68
a 730 8359 74
a 11802 8729 68
a 9708 15901 63
a 14826 9454 28
a 2521 14951 32
a 3556 9370 75
a 15897 8708 60
a 3967 7688 65
a 4407 2277 47
a 479 4797 64
a 5991 3915 83
a 2875 15591 15
a 14780 10181 22
a 72 9685 6
a 15540 15243 33
a 9564 8438 48
a 9575 10333 37
a 12062 7879 60
a 7397 11314 32
a 14528 7772 13
a 16242 1139 2
a 966 169 8
a 4545 58 93
a 14779 3455 64
a 3244 12260 6
a 3576 6304 80
a 5355 148 54
a 11444 4096 4
a 13061 6089 19
a 14915 7291 31
a 460 10838 72
a 8838 9114 40
a 10924 14888 17
a 895 6009 84
a 2695 5834 80
a 2221 384 86
a 2192 3816 55
a 8870 109 68
a 14612 2443 91
a 14131 15646 67
a 1754 6172 36
a 10479 3584 5
a 4520 5433 37
a 3597 6787 52
a 10692 7475 38
a 11090 11880 62
a 2610 4033 77
a 5397 13373 79
a 16206 12040 13
a 9729 13418 58
a 4538 4027 2
a 8827 5135 50
a 6624 3959 25
a 13294 9098 84
a 15190 13580 5
a 10945 15279 24
a 8816 6947 97
a 5723 16114 20
a 9612 10849 93
a 2123 14589 21
a 2078 12045 20
a 14181 5420 91
a 10548 12260 82
a 6760 14440 9
a 1589 869 68
a 5867 456 65
a 14896 11166 55
a 6794 1543 40
a 5675 430 10
a 10656 2698 57
a 7837 10091 40
a 6364 6255 38
a 10766 6284 5
a 15686 9001 7
a 14241 1253 44
a 13958 9766 27
a 3830 9246 66
a 1338 15511 51
a 14373 1980 61
a 6336 8266 65
a 6199 15592 89
a 12801 5574 78
a 4542 16253 58
a 5010 4463 38
a 1146 2941 99
a 1630 10427 15
a 2127 3889 48
a 7851 13374 61
a 10204 1820 6
a 1522 7564 66
a 10393 7848 11
a 12893 6102 36
a 10848 14578 79
a 14020 14537 71
a 5160 1385 38
a 815 3337 29
a 846 13856 96
a 8104 9981 17
a 10581 12059 37
a 977 12206 5
a 353 1263 40
a 11972 6363 73
a 15071 15166 94
a 9883 3507 44
a 9511 15367 38
a 3817 14428 47
a 9098 4564 90
a 14432 1043 47
a 4360 13187 18
a 4884 13900 92
a 2026 3725 93
a 1531 5859 11
a 6347 4631 59
a 7229 9270 65
a 12478 10025 61
a 210 6926 80
a 2621 10039 82
a 8604 11594 55
a 11890 1113 64
a 2167 14219 63
a 12683 8215 22
a 3457 7983 6
a 10281 3738 72
a 3049 10330 44
a 11771 363 46
a 9986 12575 5
a 15289 7248 13
a 10061 5979 37
a 12063 2412 93
a 11378 8139 90
a 15636 555 81
a 6444 13552 98
a 5598 3727 95
a 11633 12355 77
a 3650 2319 55
a 10363 10457 98
a 1949 2255 70
a 4345 5240 32
a 9892 7318 90
a 10528 13456 37
a 9791 1849 93
a 1361 201 93
a 11733 13476 25
a 9304 4370 57
a 13450 2898 5
a 9105 15534 70
a 2696 13019 22
a 1151 12450 40
a 15723 5772 19
a 16205 13438 72
a 14746 16166 78
a 11434 2926 74
a 10308 1981 7
a 15601 10961 11
a 6453 14674 50
a 1463 4156 44
a 13457 11377 24
a 13581 11879 83
a 1666 11354 65
a 6582 7949 15
a 13463 11991 37
a 4588 4330 95
a 2598 8451 54
a 15738 7265 33
a 11840 2792 11
a 7433 14581 3
a 14122 2220 23
a 5407 3267 89
a 4264 14651 82
a 12053 13496 75
a 14778 9375 59
a 5141 11911 76
a 13119 13748 54
a 9165 4439 3
a 8852 7173 78
a 16258 15031 9
a 16058 4861 91
a 10822 12834 89
a 13180 3755 8
a 10166 11351 32
a 7579 13546 3
a 6389 4226 49
a 5359 13636 4
a 16048 3057 51
a 4510 13515 67
a 1561 5173 74
a 5549 5027 9
a 8728 9287 87
a 13143 485 54
a 15927 5115 47
a 6490 5694 61
a 1158 1839 55
a 15536 5709 22
a 10603 9189 87
a 11041 7706 98
a 7132 7625 64
a 10666 9673 11
a 13402 14066 11
a 1813 10407 78
a 4120 3938 8
a 1794 1526 60
a 369 14169 15
a 1589 3893 89
a 14219 15582 77
a 4856 5593 51
a 11989 8307 0
a 6163 9287 12
a 12311 11266 99
a 6924 11498 4
a 7025 9600 96
a 16109 5853 97
a 15276 15688 7
a 10051 8318 4
a 9310 800 35
a 481 288 67
a 14060 3429 27
a 8446 8912 35
a 10386 12209 20
a 12263 5164 88
a 8987 12882 47
a 7357 8299 91
a 16031 13444 18
a 7693 7946 51
a 1591 4090 98
a 7928 6227 14
a 4944 3402 90
a 6482 10514 58
a 13124 10978 90
a 10963 213 19
a 15360 11022 26
a 7714 5954 99
a 14378 3116 13
a 13542 13235 12
a 5556 7657 91
a 4486 5058 49
a 15070 4736 70
a 4195 7441 74
a 10085 7881 23
a 2345 9643 98
a 5486 1277 79
a 2072 5567 70
a 15720 3895 35
a 11014 5784 87
a 4497 934 42
a 3618 15390 49
a 11045 11679 71
a 10177 15057 32
a 7872 12080 41
a 6848 12128 71
a 7652 10323 74
a 1425 16047 97
a 7039 10918 4
a 5327 4347 38
a 1991 13705 35
a 7378 7018 5
a 12062 7564 29
a 1497 15710 59
a 4734 16162 83
a 1274 6899 36
a 14320 5473 85
a 11224 9972 57
a 7623 3677 71
a 3652 12221 93
a 8349 12994 43
a 11206 14732 79
a 3342 4667 80
a 8043 3141 32
a 13364 13016 4
a 9616 10557 41
a 11401 2506 83
a 11139 1884 75
a 13755 1440 93
a 7919 1291 65
a 13875 6521 49
a 2555 6432 44
a 15214 7560 98
a 3067 2199 18
a 1589 6369 17
a 8214 9240 66
a 8501 15578 86
a 11561 3139 28
a 12320 15044 95
a 3512 7419 98
a 11558 9549 78
a 10245 6392 66
a 3417 4946 77
a 795 6622 21
a 9355 28 56
a 10538 7906 41
a 3212 7683 40
a 13860 5307 83
a 5835 4275 24
a 5191 242 30
a 4015 1595 18
a 9517 12428 41
a 6141 3977 9
a 2932 3683 79
a 11108 5244 35
a 2666 1700 70
a 3284 5985 31
a 9818 8660 97
a 10757 6555 68
a 16382 2432 9
a 8262 14896 91
a 10938 14724 29
a 10211 16221 78
a 5475 4110 26
a 11889 5941 72
a 11061 11867 37
a 5069 7481 48
a 11474 15347 50
a 1961 2470 60
a 6422 12398 98
a 3383 2169 38
a 414 780 72
a 5983 361 54
a 12889 5245 99
a 8323 8694 82
a 14278 10477 62
a 14513 11759 7
a 7527 10003 95
a 6850 1439 70
a 4841 15770 62
a 6624 4167 34
a 13472 7839 61
a 6119 14310 35
a 5820 12993 92
a 4870 10374 12
a 9839 11506 46
a 1983 12936 59
a 7123 11147 73
a 137 16271 60
a 10577 7064 3
a 11413 4351 35
a 13969 10578 90
a 6144 9975 47
a 8349 8707 79
a 2589 5622 10
a 14506 5474 45
a 12991 719 57
a 15284 1148 64
a 6698 8964 77
a 16065 5660 84
a 14404 1051 9
a 10709 11664 80
a 3360 15935 81
a 2969 7363 86
a 3957 4187 90
a 10835 2301 3
a 9756 611 16
a 5109 6701 99
a 5285 13844 44
a 14459 16221 93
a 9126 10595 0
a 4206 4005 54
a 60 205 46
a 2135 11238 71
a 6065 11149 76
a 1000 12734 37
a 6403 8642 7
a 9091 10573 68
a 8882 15872 89
a 852 15193 63
a 13363 11170 63
a 11695 10532 3
a 15815 2225 60
a 4813 8852 86
a 3666 12545 67
a 16380 7677 14
a 4812 2388 32
a 16360 12370 11
a 6517 14087 47
a 5483 2798 29
a 1463 15932 29
a 8546 1085 42
a 2019 14554 22
a 7790 942 75
a 1692 11909 67
a 5409 4260 80
a 15386 15919 46
a 3204 11010 38
a 1527 9072 28
a 12268 7252 70
a 11323 1719 38
a 2039 16200 4
a 1079 5990 30
a 13904 8560 34
a 11648 15677 76
a 2607 13138 77
a 14170 7637 82
a 13152 390 60
a 5166 9598 82
a 13578 7039 95
a 3651 10155 48
a 10816 7268 16
a 2173 338 55
a 9863 15066 52
a 8479 2378 76
a 5609 12682 48
a 8459 15989 58
a 9378 15654 83
a 4310 12272 61
a 7268 6122 50
a 59 10712 26
a 1851 12973 76
a 629 1295 57
a 5958 5205 3
a 3090 2182 77
a 603 11457 54
a 10183 12261 51
a 9940 14971 23
a 9396 8187 71
a 2355 13223 59
a 3789 547 24
a 4369 2325 99
a 15552 13924 18
a 14594 1164 95
a 11457 1534 60
a 8603 1507 13
a 1422 942 99
a 12988 2056 30
a 14598 3186 10
a 10840 1048 27
a 4733 10648 2
a 14679 11557 6
a 5367 1796 68
a 13017 3111 84
a 11284 3072 54
a 13875 709 13
a 10438 10986 65
a 5445 3035 25
a 1274 12081 33
a 7280 14958 59
a 10366 2435 92
a 1534 2138 3
a 5406 11607 41
a 8622 1927 1
a 754 8838 73
a 8386 1780 53
a 9360 15954 16
a 2667 6220 6
a 9675 7501 40
a 10640 723 8
a 7294 12098 94
a 6778 7042 90
a 1857 4529 2
a 1299 7912 33
a 7206 6575 39
a 5869 14389 34
a 2478 2754 73
a 12028 1668 45
a 8326 5862 29
a 9573 6553 56
a 5721 12086 37
a 11644 1333 78
a 4843 15435 38
a 11629 1253 95
a 9844 2029 68
a 3455 7760 95
a 11789 15458 83
a 4426 13494 25
a 14527 9124 95
a 8830 16085 43
a 15992 15000 28
a 12956 2336 26
a 16331 8189 88
a 13114 5148 95
a 1395 6202 4
a 2825 9713 51
a 11738 7465 94
a 3543 16311 1
a 12140 8336 78
a 6710 7779 44
a 3004 11336 97
a 6851 4413 77
a 1256 6362 46
a 3309 6637 93
a 6137 11367 83
a 14509 4624 86
a 5024 10644 22
a 12779 14970 0
a 8694 8973 23
a 12444 12758 27
a 13851 10112 42
a 10263 145 65
a 6005 10225 38
a 5351 3432 49
a 14125 11651 34
a 6094 9158 61
a 4591 11738 50
a 14178 1500 88
a 13975 11397 65
a 2247 15079 85
a 3932 14605 32
a 10630 14032 34
a 7527 14012 70
a 10603 11833 64
a 3529 1189 23
a 6945 14602 99
a 1154 78 4
a 10427 6892 2
a 1919 14019 48
a 15999 11226 85
a 10 3130 27
a 10812 11569 27
a 4448 3465 38
a 3803 693 55
a 2351 2229 57
a 2502 11321 25
a 646 8484 79
a 994 5455 6
a 16151 4801 13
a 2188 6482 21
a 15092 2635 25
a 2124 11075 36
a 581 7043 76
a 8609 3720 15
a 1241 13976 9
a 8233 16208 46
a 13420 2596 24
a 14397 969 38
a 5594 9247 19
a 2226 13892 76
a 13230 1590 36
a 5140 3050 83
a 15480 11626 67
a 15953 13337 80
a 11117 14333 57
a 11027 279 19
a 7714 12096 20
a 1856 14407 70
a 1114 1989 12
a 494 3550 10
a 7085 9906 99
a 2034 4875 59
a 3307 11161 12
a 3209 12340 9
a 15794 10528 91
a 14731 10003 47
a 7629 12970 54
a 15562 12410 0
a 15143 7118 3
a 15107 11600 85
a 8212 15470 77
a 4125 9899 73
a 2802 15230 14
a 13722 3284 80
a 12266 1016 56
a 6660 12766 73
a 14601 13729 78
a 11698 2184 67
a 5567 14032 5
a 1285 9522 95
a 295 10946 35
a 7600 415 7
a 4386 9297 85
a 7014 8680 44
a 4169 809 52
a 10941 15633 92
a 7762 9985 60
a 7810 2559 35
a 15056 10515 64
a 3671 2975 65
a 7073 15739 82
a 9521 9528 96
a 5662 8130 40
a 10691 2455 69
a 8404 14395 58
a 4521 3999 62
a 6413 12284 3
a 7984 1023 58
a 618 14066 43
a 2677 2617 64
a 7774 15108 33
a 1945 4026 94
a 7343 12149 9
a 7443 1381 47
a 9406 13883 12
a 13653 2461 95
a 15753 15506 66
a 8711 6794 71
a 12325 7120 64
a 15316 4982 8
a 5645 6275 9
a 10939 10313 23
a 4652 11640 0
a 8683 1661 71
a 9803 9914 35
a 5872 2606 33
a 14182 1572 22
a 4073 13995 7
a 3281 1421 87
a 13978 15523 19
a 3264 4360 90
a 12640 12973 12
a 6417 2926 71
a 9909 339 46
a 14937 2476 45
a 13224 7663 95
a 11272 6223 59
a 14876 9488 1
a 15491 3464 48
a 13025 14731 67
a 2278 13891 33
a 12920 96 80
a 5461 7028 79
a 5227 1357 43
a 15872 16005 47
a 8670 7946 7
a 3151 14021 81
a 2584 4198 34
a 14482 4035 62
a 13854 3872 6
a 14770 4174 50
a 4564 8742 16
a 15313 5488 21
a 961 13943 46
a 8272 7752 70
a 11782 16072 72
a 5719 2511 20
a 7677 14517 75
a 13364 10660 51
a 8647 15240 40
a 3039 10247 35
a 676 15717 45
a 14859 830 79
a 12226 920 44
a 12639 12606 13
a 14898 1393 34
a 8607 4406 37
a 12922 11188 95
a 15175 2651 16
a 10987 6060 78
a 2859 5378 54
a 6163 10779 87
a 9685 15298 12
a 6529 13652 60
a 13248 4394 31
a 14510 7203 58
a 6148 1725 19
a 12457 11663 33
a 54 10224 5
a 10922 15523 65
a 5648 16281 50
a 6442 10263 9
a 13370 2214 18
a 4132 11632 82
a 14012 13157 7
a 6765 6163 98
a 7342 13240 25
a 10149 5161 4
a 6933 5069 68
a 441 5684 8
a 9977 1981 57
a 8342 4774 64
a 13363 3340 65
a 468 2232 33
a 8856 11105 5
a 3101 11138 55
a 3309 7846 11
a 14992 8032 21
a 13276 5679 19
a 6054 12833 29
a 6221 3867 16
a 12108 11327 2
a 1185 3491 74
a 7328 13711 55
a 4714 13971 88
a 8810 9325 20
a 14361 3175 13
a 7089 2677 87
a 2329 7466 76
a 6079 949 75
a 12313 4008 92
a 6834 3757 83
a 16013 1408 46
a 272 11609 32
a 8657 8591 4
a 12907 13679 88
a 5569 11816 90
a 11756 1745 47
a 13122 14890 79
a 15375 5012 93
a 6511 12997 14
a 10790 3593 13
a 14316 237 46
a 3185 8372 58
a 11798 8751 98
a 15871 5191 45
a 1270 15165 98
a 4954 8007 44
a 1008 16087 31
a 11650 13721 31
a 7631 12794 6
a 503 2003 35
a 12096 9693 20
a 14425 1629 12
a 2643 9094 79
a 6573 13984 63
a 1249 6953 31
a 241 12378 62
a 13024 12434 12
a 13062 13652 16
a 6644 6945 90
a 6243 12617 46
a 14742 10858 21
a 5849 11987 40
a 10827 13031 26
a 10112 13471 97
a 4756 9373 47
a 4879 12980 30
a 16273 4820 22
a 5962 12633 43
a 1119 904 3
a 6170 11629 99
a 15651 4473 85
a 14592 9112 36
a 3201 9556 4
a 3554 14150 11
a 9291 6260 32
a 5258 525 12
a 12569 6332 18
a 9161 9674 98
a 11741 9193 30
a 7750 6102 82
a 2390 8205 7
a 14852 6029 77
a 8475 172 35
a 12422 2371 27
a 8714 13729 76
a 6498 8723 46
a 9202 3103 27
a 4485 14343 15
a 6093 9306 16
a 13641 9997 62
a 14319 13385 90
a 13577 1770 87
a 7182 15562 51
a 16272 9610 4
a 16003 8809 84
a 14905 8773 98
a 299 8970 64
a 14025 5173 11
a 8775 15746 19
a 11261 3545 49
a 9809 16348 43
a 1776 8418 15
a 13772 11641 28
a 9045 14207 62
a 14353 3496 65
a 15571 5391 76
a 9026 12829 63
a 10626 8891 8
a 15194 6234 85
a 10388 7944 17
a 2744 16133 7
a 6516 15676 60
a 4013 6427 8
a 7787 7770 3
a 12715 9873 59
a 56 15941 97
a 16260 8597 66
a 9959 6751 1
a 8061 1189 11
a 13664 2560 20
a 2321 3797 7
a 868 8500 74
a 11343 6588 14
a 4858 10403 20
a 10706 7513 1
a 5359 15594 93
a 6505 8920 82
a 13852 1429 32
a 5849 14721 72
a 15535 7336 86
a 5773 5794 5
a 3523 3830 69
a 14878 14633 38
a 14456 11906 99
a 8969 2495 49
a 8522 3124 50
a 14718 906 90
a 12729 16018 53
a 2340 14057 86
a 753 10823 56
a 11280 11796 69
a 12712 12311 17
a 13002 5381 47
a 16166 13458 9
a 12449 10000 96
a 2225 9924 26
a 5525 7140 99
a 14671 12799 93
a 4498 11887 40
a 10902 15871 22
a 13979 340 46
a 5610 6953 96
a 3335 4394 66
a 4125 7461 26
a 12066 12943 89
a 7635 10193 29
a 13936 10108 69
a 16021 11544 20
a 10737 7454 95
a 10922 1683 52
a 1341 5907 13
a 4682 15365 13
a 13469 3771 71
a 2226 3508 84
a 12558 8095 41
a 11319 15307 1
a 15891 11678 65
a 2580 8239 89
a 12661 15789 68
a 10457 14824 15
a 11606 3738 71
a 1371 5689 68
a 7769 11834 47
a 10919 15960 21
a 11745 7332 84
a 10228 13102 66
a 7869 16327 99
a 10348 2951 71
a 14912 6193 29
a 12782 11545 89
a 13897 10551 23
a 4273 2948 52
a 14302 10703 21
a 253 5279 30
a 3118 13958 75
a 820 12343 77
a 14784 12275 76
a 10657 1370 10
a 9263 4 5
a 14508 6087 83
a 14978 9863 7
a 8886 5054 24
a 9083 10887 30
a 6166 13522 11
a 444 6384 17
a 2909 9621 93
a 3501 9316 30
a 2997 10739 87
a 14216 5710 33
a 13638 3410 76
a 8490 15956 91
a 15278 8554 81
a 6476 7593 45
a 11759 8859 38
a 1715 1177 87
a 15576 11954 42
a 5753 6648 22
a 4291 15940 46
a 15343 3422 0
a 9102 12631 26
a 7679 14365 23
a 5866 6387 43
a 3077 2836 58
a 6145 14475 13
a 11333 10764 30
a 4904 8034 97
a 10844 15061 14
a 2205 7977 63
a 14312 15785 84
a 446 12233 24
a 7685 10202 13
a 12433 10662 49
a 5260 12105 89
a 9882 1279 72
a 2184 9135 64
a 7726 9419 93
a 7482 6653 92
a 14420 11586 34
a 14473 1923 65
a 464 6115 97
a 12745 3639 94
a 4182 11114 27
a 3284 4698 71
a 12654 663 53
a 13723 6243 20
a 4367 10129 15
a 9374 8065 58
a 100 1645 97
a 2706 13856 98
a 4309 14866 32
a 11727 16115 11
a 14033 11843 77
a 12010 14516 30
a 3671 5322 86
a 1320 3212 48
a 14226 5353 3
a 9156 12028 56
a 3863 7868 31
a 705 7844 52
a 16253 10053 30
a 10708 3673 58
a 13855 10478 2
a 15143 15522 25
a 6314 6003 50
a 9424 1689 68
a 13221 10995 28
a 16279 11167 8
a 8691 10985 49
a 12662 3323 53
a 11380 1570 27
a 7010 13490 56
a 2789 9754 25
a 8347 133 78
a 11416 4102 41
a 7793 9929 93
a 4818 14530 95
a 2854 6860 85
a 13609 15520 12
a 5419 6584 68
a 10754 15137 9
a 7305 585 20
a 10144 12826 14
a 2145 3185 52
a 6494 9237 6
a 3217 1010 78
a 12927 4677 51
a 12913 4589 49
a 10729 7625 86
a 13919 9716 90
a 14522 9800 22
a 6649 6139 18
a 15591 2653 69
a 12640 16291 36
a 6601 3308 66
a 8603 2730 95
a 2328 12336 41
a 12373 7001 55
a 1106 15559 26
a 6127 4947 78
a 15659 7727 60
a 15430 912 52
a 2080 3901 48
a 7249 12006 73
a 6132 13015 80
a 9692 5264 34
a 11915 7938 9
a 13481 11718 31
a 3417 11162 90
a 6031 16159 41
a 14845 2831 38
a 2637 4525 68
a 7761 7092 7
a 15528 13304 19
a 12105 1177 35
a 407 1732 40
a 36 5372 44
a 6468 8025 55
a 3803 7467 8
a 15613 16081 38
a 3876 5647 55
a 6269 14366 83
a 5967 5875 61
a 6336 4714 23
a 11797 6588 51
a 9979 10136 44
a 8607 14938 44
a 6700 1668 14
a 13118 2253 6
a 13544 1051 16
a 3539 10158 27
a 12486 8428 97
a 12450 14178 89
a 16368 5162 72
a 4508 865 31
a 2950 3579 27
a 15502 3915 89
a 916 5484 85
a 7780 7020 93
a 3854 10613 83
a 14768 1258 4
a 6216 7805 7
a 2055 14652 68
a 10901 15465 47
a 3158 4968 66
a 9961 285 31
a 9465 6067 10
a 2995 4887 18
a 6446 1966 68
a 2346 12680 75
a 5039 14304 79
a 3172 7060 39
a 9017 5670 16
a 8053 5780 5
a 7176 14729 38
a 8653 6354 73
a 15382 13184 21
a 7592 10023 40
a 10851 5810 98
a 4662 5334 97
a 3579 14820 42
a 12902 14155 57
a 11345 4882 58
a 12121 8773 12
a 10834 7893 83
a 9847 6551 60
a 6744 12941 91
a 4995 15265 5
a 537 9242 68
a 2386 2745 5
a 2122 12445 83
a 1472 14728 53
a 54 16175 96
a 3106 15354 68
a 263 1905 17
a 11365 2028 17
a 4452 9778 9
a 12042 15680 23
a 303 2490 69
a 9633 692 24
a 15960 10833 78
a 634 4507 43
a 5233 1674 47
a 4733 12207 59
a 2725 13353 51
a 15635 3136 30
a 5267 12772 85
a 5478 13534 39
a 203 7990 35
a 14333 12723 77
a 173 14474 54
a 14977 3699 32
a 15413 12659 40
a 454 7266 0
a 15961 1848 93
a 832 11057 85
a 9494 14626 10
a 13880 11589 11
a 10090 6569 72
a 6174 13319 18
a 5571 13806 14
a 16352 2280 12
a 14451 7211 46
a 4234 9389 97
a 8800 6160 86
a 14914 734 3
a 326 14138 57
a 7093 10412 7
a 1795 812 65
a 5597 10165 97
a 3414 12397 57
a 15091 2223 20
a 1281 2447 18
a 1362 11564 6
a 7466 3342 72
a 12683 1080 97
a 4775 8303 13
a 3324 9344 41
a 4053 8208 49
a 5192 1370 47
a 5021 8768 60
a 14340 11013 81
a 16295 10452 94
a 16056 14734 30
a 7900 2614 66
a 13932 13917 20
a 16060 15306 79
a 12089 14934 5
a 1626 10123 78
a 7963 1467 39
a 13270 9203 71
a 5414 8757 67
a 15077 11227 33
a 2568 13996 38
a 4245 13285 74
a 8706 10218 23
a 16162 7682 28
a 7906 4228 24
a 3278 9399 4
a 12233 8021 39
a 6863 9249 14
a 7096 12948 84
a 16317 14982 25
a 3844 14221 15
a 7730 4257 49
a 2116 2149 51
a 410 5891 58
a 6766 11016 81
a 2460 6771 27
a 5301 9015 64
a 3557 3018 33
a 13453 14522 3
a 11685 11198 59
a 14918 9626 96
a 15616 4005 50
a 1343 11620 12
a 14349 9571 56
a 11560 2325 81
a 4384 4924 71
a 12508 15650 53
a 5456 13483 46
a 11632 16164 35
a 10451 710 4
a 10196 7613 28
a 8671 3578 98
a 10121 9513 13
a 9650 11469 21
a 2052 6976 65
a 6840 11648 51
a 7653 12355 95
a 6354 5617 53
a 4322 2298 83
a 11331 8056 67
a 4210 4819 24
a 8431 3683 78
a 11393 8384 38
a 632 7386 88
a 8557 15908 57
a 12304 9895 91
a 11079 14183 20
a 6848 5104 40
a 15304 14144 14
a 1115 14993 74
a 15489 13804 13
a 13495 1196 8
a 8607 9515 93
a 1526 536 66
a 3495 10431 22
a 11481 5544 52
a 2055 2066 41
a 13441 6348 36
a 9203 678 38
a 6124 3860 63
a 9945 212 68
a 2775 9912 7
a 2093 9451 76
a 2708 7535 53
a 3151 8941 73
a 211 12600 31
a 6332 4342 26
a 13774 7013 10
a 11611 1823 44
a 545 4596 61
a 2385 5644 56
a 12855 4861 13
a 14215 9868 22
a 14021 15937 73
a 7809 14902 60
a 11055 12995 65
a 13692 7454 50
a 14448 8488 36
a 15836 9025 90
a 2293 13382 84
a 4490 4424 38
a 6791 12916 81
a 3117 8360 0
a 9584 9943 68
a 11824 15422 85
a 13409 13613 98
a 10566 11859 78
a 8486 13298 77
a 11209 14700 38
a 4005 3013 15
a 15256 4156 41
a 10704 6653 56
a 13694 1599 69
a 13700 14401 72
a 1583 14757 33
a 11439 4805 58
a 6213 7451 42
a 15525 7962 51
a 13128 1581 13
a 9811 6984 58
a 15495 4671 96
a 14938 6637 5
a 7375 1240 12
a 4108 2107 82
a 4994 11604 82
a 5202 2060 70
a 4865 11150 33
a 9031 4651 65
a 2049 6590 94
a 16186 8612 72
a 15577 10414 84
a 11157 14838 33
a 6426 6460 58
a 8637 15537 70
a 4047 2058 83
a 9193 14912 24
a 13616 3317 24
a 16130 9735 99
a 15788 12981 18
a 9501 4034 77
a 6151 1636 93
a 3972 7658 5
a 9733 13272 22
a 12105 10059 7
a 5401 4862 67
a 15880 8533 91
a 8474 11614 64
a 1688 4010 40
a 8075 8861 22
a 7705 5803 85
a 945 12852 29
a 6765 9020 57
a 12172 14551 91
a 14529 4980 70
a 2076 3639 56
a 2405 13317 38
a 1588 13525 26
a 5254 11560 68
a 4721 2129 20
a 6627 7167 46
a 15056 13765 41
a 15404 12953 15
a 5583 9428 75
a 10124 3728 32
a 14864 7204 59
a 4145 5364 73
a 5848 7479 64
a 3728 8158 65
a 11976 493 84
a 10971 15456 57
a 4752 61 23
a 12227 14621 57
a 4046 8885 99
a 9747 12202 85
a 515 15009 45
a 4571 11354 17
a 16381 3454 82
a 8165 15615 50
a 15540 11545 13
a 2054 5529 62
a 8848 1700 80
a 10526 4698 81
a 11897 12463 13
a 13719 12905 21
a 418 5999 75
a 4895 394 75
a 13054 7159 56
a 60 15382 79
a 3976 1058 54
a 14975 1787 9
a 11346 11225 35
a 7998 16231 28
a 9493 5059 55
a 1655 12432 31
a 4234 15292 44
a 1024 5418 15
a 8167 6728 42
a 10089 16249 97
a 5206 964 53
a 12029 14381 30
a 6313 4536 11
a 12991 3277 25
a 1937 14220 40
a 15121 3367 76
a 335 5878 29
a 13372 13225 15
a 2417 6456 47
a 12274 14056 10
a 11855 13488 77
a 8010 3535 40
a 3861 11596 9
a 16174 8316 58
a 9488 10573 58
a 2207 12177 65
a 3793 10950 93
a 10871 8995 85
a 16328 7636 30
a 961 3389 20
a 4443 11964 17
a 7425 9293 50
a 4786 14656 5
a 15926 15380 55
a 11520 13668 74
a 6733 6878 58
a 4480 15781 29
a 8581 9699 56
a 13813 7125 22
a 10968 12268 94
a 12358 2486 98
a 2159 13363 8
a 10082 7542 61
a 14045 15081 57
a 4038 1119 66
a 14338 1959 88
a 10067 7061 80
