c FILE			: 2_7.txt
a 75 87 25
a 9 77 6
a 118 106 47
a 84 64 15
a 59 66 86
a 21 29 84
a 28 31 57
a 94 74 42
a 80 111 22
a 29 97 19
a 47 17 89
a 55 61 83
a 99 87 76
a 37 71 72
a 85 13 48
a 53 121 16
a 33 116 74
a 8 48 38
a 74 115 1
a 122 44 59
a 55 114 21
a 83 22 72
a 59 110 72
a 92 55 5
a 55 78 80
a 62 109 89
a 78 123 92
a 19 47 18
a 39 109 67
a 71 121 65
a 37 93 96
a 78 106 43
a 11 53 40
a 84 107 76
a 64 105 69
a 69 75 61
a 5 25 49
a 53 46 51
a 53 116 53
a 25 66 21
a 41 24 75
a 97 113 9
a 43 10 71
a 38 12 83
a 55 54 66
a 19 5 66
a 48 15 22
a 102 85 70
a 48 128 80
a 92 75 17
a 111 11 64
a 58 109 29
a 16 97 61
a 74 6 47
a 75 63 13
a 120 1 90
a 10 62 66
a 119 109 48
a 32 97 11
a 14 58 47
a 67 78 17
a 11 97 81
a 108 100 19
a 15 34 69
a 48 101 31
a 12 112 63
a 1 20 76
a 123 23 29
a 101 59 65
a 67 55 12
a 82 9 47
a 71 15 86
a 64 53 94
a 120 63 32
a 96 76 8
a 60 59 39
a 88 79 3
a 83 81 86
a 99 19 84
a 5 25 59
a 107 110 48
a 93 3 61
a 13 6 75
a 49 56 34
a 102 15 12
a 30 110 7
a 1 48 98
a 92 93 6
a 96 107 18
a 20 103 16
a 51 10 84
a 118 80 38
a 28 35 62
a 104 62 74
a 65 23 13
a 13 40 4
a 46 95 64
a 104 12 78
a 32 25 33
a 78 122 77
a 7 12 2
a 9 39 79
a 24 31 10
a 67 87 59
a 64 25 57
a 95 110 31
a 122 126 9
a 100 65 87
a 76 45 84
a 70 34 76
a 82 105 40
a 55 32 10
a 96 42 77
a 26 64 46
a 114 72 81
a 54 128 87
a 44 50 64
a 85 122 51
a 43 103 87
a 56 109 92
a 2 84 10
a 115 61 66
a 101 2 11
a 14 37 24
a 83 99 75
a 85 70 23
a 120 32 39
a 81 7 57
a 80 114 55
a 32 24 99
a 58 76 33
a 96 71 54
a 114 7 8
a 51 63 53
a 72 57 69
a 65 97 47
a 125 115 90
a 62 128 24
a 52 26 40
a 100 103 48
a 11 63 4
a 50 88 55
a 79 77 76
a 119 70 22
a 71 63 13
a 92 107 98
a 32 22 21
a 8 125 11
a 22 88 97
a 120 71 18
a 100 78 18
a 26 62 89
a 116 25 13
a 115 34 90
a 111 33 78
a 73 103 8
a 128 95 52
a 1 41 99
a 16 34 78
a 113 116 30
a 43 78 37
a 11 97 79
a 110 118 19
a 100 122 65
a 2 35 78
a 57 21 42
a 95 72 15
a 114 117 1
a 76 6 65
a 39 2 86
a 105 61 50
a 51 99 25
a 38 127 81
a 55 62 65
a 3 105 17
a 57 88 15
a 64 27 75
a 6 73 32
a 107 89 14
a 81 116 20
a 25 1 77
a 45 27 7
a 93 27 16
a 18 14 1
a 112 30 51
a 5 93 32
a 37 2 96
a 62 124 51
a 109 26 94
a 122 43 42
a 110 48 94
a 103 48 81
a 40 99 29
a 33 49 72
a 54 7 31
a 124 99 28
a 59 100 42
a 65 114 33
a 23 62 83
a 21 69 54
a 5 27 56
a 6 72 85
a 116 121 21
a 82 10 62
a 115 69 22
a 61 65 94
a 69 8 42
a 55 22 41
a 51 72 42
a 48 58 64
a 67 12 91
a 14 98 99
a 110 63 92
a 43 29 77
a 122 3 76
a 90 45 67
a 11 22 46
a 87 34 18
a 79 3 88
a 59 98 83
a 72 128 65
a 27 98 35
a 84 49 3
a 1 100 28
a 85 64 76
a 122 106 6
a 4 93 91
a 108 125 77
a 33 8 45
a 7 104 62
a 17 98 21
a 60 77 1
a 112 59 38
a 106 79 35
a 115 32 53
a 59 13 66
a 87 71 94
a 83 35 94
a 99 92 77
a 88 25 86
a 82 114 20
a 25 28 6
a 109 77 92
a 30 46 63
a 11 102 4
a 87 90 15
a 115 31 23
a 107 20 71
a 71 116 30
a 86 48 91
a 70 117 6
a 62 79 57
a 117 37 44
a 119 59 38
a 45 85 12
a 62 14 89
a 58 121 42
a 103 25 9
a 49 21 51
a 120 127 22
a 88 89 64
a 64 102 97
a 48 106 43
a 58 126 92
a 88 22 92
a 17 55 47
a 59 53 84
a 74 19 5
a 72 101 36
a 65 95 33
a 70 50 73
a 80 69 9
a 87 94 5
a 61 71 72
a 87 36 89
a 42 112 11
a 94 24 73
a 16 6 38
a 19 16 38
a 72 110 64
a 35 5 61
a 1 106 92
a 72 61 30
a 3 41 26
a 27 69 89
a 120 87 68
a 46 22 93
a 16 56 80
a 96 105 71
a 21 97 71
a 125 116 34
a 110 127 35
a 4 59 58
a 103 21 21
a 98 10 41
a 34 23 73
a 123 30 27
a 106 44 4
a 94 8 92
a 124 121 35
a 87 114 83
a 116 42 68
a 50 34 42
a 20 116 19
a 108 34 7
a 66 32 18
a 58 41 79
a 87 53 19
a 11 80 55
a 103 80 50
a 72 36 4
a 44 17 45
a 114 106 92
