c FILE			: 2_13.txt
a 1699 662 61
a 1165 676 93
a 2945 5306 11
a 1804 2592 17
a 3828 7980 72
a 2578 7791 72
a 321 1038 26
a 1315 5502 3
a 7522 4167 62
a 8058 4591 49
a 7266 5693 76
a 4462 7251 72
a 4594 3585 12
a 6743 6021 73
a 1852 626 71
a 3537 3654 73
a 3886 5009 63
a 2907 6118 51
a 4583 6320 57
a 10 4202 69
a 3571 7765 68
a 5982 6320 10
a 1939 1420 10
a 5880 2736 64
a 1096 2020 47
a 6459 2335 74
a 7647 2038 80
a 6119 1552 4
a 4311 7693 35
a 4124 3263 84
a 686 5525 11
a 1597 5836 28
a 2374 19 94
a 1763 1121 89
a 4279 2637 17
a 2188 7063 79
a 415 6049 6
a 5590 1740 37
a 4157 5794 42
a 7801 3703 46
a 6355 5348 73
a 5534 7229 44
a 5682 6521 49
a 698 3860 17
a 2770 2869 55
a 2940 3237 34
a 4117 1635 79
a 1141 5374 43
a 1021 2421 85
a 7589 5039 58
a 1282 3253 87
a 4934 6007 96
a 1772 163 89
a 285 1159 86
a 6111 7846 25
a 331 6937 1
a 5984 4704 95
a 5887 4417 8
a 763 1654 62
a 124 2112 50
a 1006 7427 29
a 1674 4609 39
a 2092 2586 8
a 7847 7346 53
a 1689 4679 65
a 726 4590 65
a 7958 2856 36
a 3811 1708 10
a 1765 908 5
a 1939 59 18
a 5675 6003 73
a 6064 3978 59
a 5778 1594 38
a 6682 4309 45
a 1063 5839 53
a 6402 1991 26
a 3898 2664 29
a 266 6375 13
a 3866 1764 3
a 636 5975 12
a 802 1558 97
a 5734 382 96
a 2382 1017 5
a 5718 67 74
a 3425 2892 48
a 852 4268 27
a 987 1177 15
a 106 2674 47
a 2468 4291 54
a 3036 6354 44
a 1561 3569 97
a 1283 5650 74
a 488 3709 36
a 2532 7484 77
a 6203 2365 46
a 7706 2837 64
a 6731 5881 54
a 2884 2457 32
a 1464 215 34
a 4795 1501 13
a 600 3003 63
a 3258 8169 27
a 1855 6541 16
a 7297 7253 12
a 72 3829 44
a 7136 1692 86
a 4501 7400 41
a 3209 6200 80
a 7430 1476 56
a 5131 8178 94
a 678 4194 9
a 3349 6004 54
a 2320 8168 49
a 5013 5566 31
a 6995 5641 25
a 6804 5056 18
a 5192 4955 73
a 4416 5311 52
a 4382 1147 68
a 4225 6307 38
a 1099 2124 86
a 2013 4204 84
a 6888 185 84
a 3956 2481 52
a 509 6922 94
a 523 6635 35
a 7102 7607 29
a 6623 6401 37
a 6512 1473 89
a 4368 5030 38
a 4045 1208 64
a 5135 210 17
a 6541 7726 0
a 6381 2306 60
a 8007 3470 33
a 1079 1589 67
a 4266 6385 47
a 7484 6555 29
a 1361 4562 79
a 4816 600 41
a 501 1782 2
a 771 2962 47
a 1631 2031 50
a 4670 6710 38
a 4419 5912 15
a 6504 8106 95
a 931 7755 79
a 5615 562 97
a 5533 5651 62
a 5403 5444 86
a 1718 6113 11
a 1704 2668 65
a 7564 5054 38
a 4 78 44
a 5166 6976 76
a 4746 4325 50
a 137 2228 26
a 1469 154 36
a 145 3720 92
a 5952 2460 29
a 988 1571 59
a 381 3665 53
a 7168 6926 61
a 4254 1151 0
a 2042 740 16
a 2945 2451 85
a 7032 6076 41
a 1036 6116 73
a 3843 7595 80
a 5462 1989 71
a 1180 6249 25
a 6803 5441 93
a 7059 6855 99
a 864 5197 87
a 2007 4718 5
a 2928 4419 73
a 7205 369 81
a 262 6279 63
a 1579 3339 36
a 7080 3695 51
a 3029 4055 65
a 6977 4774 20
a 1654 4951 88
a 5395 5577 92
a 2175 5918 2
a 2217 599 33
a 4242 6800 19
a 717 4854 36
a 7708 6406 24
a 7221 6730 63
a 5417 4942 10
a 4649 3107 42
a 4965 3143 62
a 2542 7288 84
a 6678 3535 32
a 8102 231 83
a 4820 2616 22
a 1005 7712 45
a 2119 8166 56
a 4895 7828 1
a 3216 7737 72
a 1861 7206 26
a 7047 6879 65
a 859 392 65
a 5520 4982 32
a 6988 5209 47
a 3379 5129 30
a 4253 7289 78
a 660 6807 37
a 5954 5662 60
a 462 2259 53
a 5948 4378 85
a 4991 3618 12
a 4467 6313 40
a 3350 5331 54
a 1123 4219 89
a 4985 5189 28
a 43 6663 5
a 937 3135 4
a 4306 1552 21
a 1919 6704 90
a 21 2121 67
a 5806 7661 58
a 3862 1238 95
a 5600 7560 3
a 2752 4391 25
a 2384 3136 78
a 2313 693 29
a 731 2219 28
a 6651 5224 20
a 2985 6274 2
a 302 1641 11
a 3643 3196 37
a 4227 7006 47
a 3288 7330 20
a 831 5288 68
a 755 3382 91
a 3689 2383 12
a 1749 94 36
a 6565 484 89
a 2471 595 73
a 2081 327 11
a 7003 2619 85
a 3389 7206 29
a 6026 5511 74
a 4506 3142 43
a 7406 7000 99
a 2602 5194 34
a 2271 5407 22
a 4979 5918 40
a 7939 222 94
a 4875 5484 75
a 4043 7309 80
a 5708 1658 32
a 611 3280 73
a 6953 27 61
a 8053 7332 21
a 6948 1451 54
a 7260 4753 51
a 3671 2695 9
a 7550 6494 76
a 232 2718 73
a 4708 6476 51
a 3722 1074 41
a 5547 261 11
a 5190 3831 35
a 7624 1560 50
a 7368 6885 85
a 757 2575 56
a 2393 1471 47
a 2694 2425 41
a 7815 5138 54
a 2859 6352 1
a 608 4716 76
a 7389 2329 74
a 4999 4155 70
a 7560 2351 14
a 5276 1056 2
a 3057 1776 57
a 4917 1392 35
a 741 1700 17
a 7686 3152 13
a 1616 1033 0
a 5808 8014 69
a 1115 4773 45
a 3815 1692 38
a 2442 8170 37
a 4148 2469 77
a 7124 6103 96
a 5544 5810 16
a 2779 8135 85
a 4509 7934 62
a 450 5616 8
a 5392 2865 19
a 1423 3396 47
a 3143 3933 43
a 3491 4583 34
a 1831 2858 25
a 7198 4655 63
a 6055 2093 10
a 3299 4589 26
a 4262 3391 95
a 2657 3691 42
a 3426 2930 91
a 126 1856 98
a 7463 1603 2
a 2124 7260 64
a 579 4132 7
a 654 3732 33
a 1732 5850 85
a 1692 809 50
a 5955 6651 43
a 6882 5359 53
a 5275 7337 49
a 2393 5171 21
a 560 3792 34
a 3428 2029 98
a 7523 8093 16
a 4803 4939 6
a 3969 6004 30
a 5184 6232 82
a 4907 1636 73
a 3722 667 80
a 7693 4339 59
a 394 4177 16
a 4014 1385 13
a 6633 2974 12
a 3529 7026 64
a 5909 1382 61
a 1849 1901 5
a 8065 3599 80
a 4528 5652 87
a 3254 5346 96
a 3745 106 75
a 2324 6876 41
a 681 292 8
a 2453 5448 60
a 2167 5010 66
a 2917 7262 53
a 2833 1171 83
a 417 1340 73
a 4937 7585 91
a 2076 2604 6
a 1551 2215 74
a 3034 7531 41
a 320 6029 55
a 2659 4671 16
a 3639 7593 42
a 50 1729 95
a 5547 7951 63
a 4132 617 3
a 1283 4373 34
a 6896 2762 24
a 1375 4480 95
a 2579 3964 37
a 7515 43 60
a 6476 1344 60
a 4087 7069 17
a 2899 6318 5
a 3761 5351 38
a 5753 4946 89
a 3980 8041 75
a 7510 230 97
a 3372 4421 72
a 7460 160 59
a 407 1475 24
a 7768 6790 4
a 7115 591 84
a 4350 490 26
a 5860 4326 8
a 842 3286 2
a 1993 2004 66
a 6212 386 77
a 317 4650 75
a 872 7705 61
a 1361 6778 70
a 1409 3154 71
a 5426 6562 58
a 7140 2876 9
a 5936 3316 28
a 1271 5714 27
a 5219 5685 63
a 2443 4825 45
a 2524 5076 2
a 3666 6047 65
a 2618 4887 30
a 6275 5625 60
a 444 5782 50
a 5945 4123 37
a 3529 6914 21
a 6878 7479 68
a 2930 2618 92
a 4119 6942 2
a 6357 402 10
a 1389 3072 63
a 5438 126 86
a 3242 5218 17
a 4016 1223 90
a 6219 3700 39
a 4417 5604 16
a 7216 4504 71
a 3235 4096 46
a 4678 5303 23
a 3098 6121 70
a 5536 2782 87
a 2497 937 46
a 2993 7714 97
a 1232 337 34
a 4621 3138 38
a 4548 6901 37
a 2203 3232 54
a 7549 7262 54
a 7239 1902 79
a 4460 2758 88
a 4296 4890 5
a 5914 3841 14
a 5812 1934 32
a 569 3615 37
a 6024 7840 31
a 217 3024 63
a 3496 4454 55
a 792 6584 63
a 4135 1610 52
a 1552 7171 97
a 4376 4198 32
a 454 7839 59
a 2680 8124 66
a 2856 3178 53
a 7984 2343 49
a 2309 4683 16
a 3762 1875 54
a 764 5763 1
a 2422 407 84
a 5365 900 21
a 4440 1953 73
a 4360 1751 18
a 5561 7509 25
a 780 6215 52
a 6047 5891 2
a 2493 198 44
a 5810 5292 48
a 4414 4924 77
a 834 825 68
a 4080 6005 30
a 3648 5171 24
a 5541 698 70
a 6439 7656 85
a 3639 2416 53
a 5974 817 94
a 2991 2683 63
a 5291 2673 84
a 363 4849 32
a 679 3466 92
a 1073 3990 51
a 6576 6148 73
a 7922 3418 85
a 1243 2901 19
a 7997 6821 62
a 7838 3812 7
a 4147 1105 75
a 5464 4590 16
a 116 2593 16
a 2540 6200 96
a 3993 554 6
a 5841 3727 53
a 6579 5695 91
a 2061 2836 69
a 3790 1528 39
a 3878 6518 62
a 4949 6242 95
a 1695 1132 77
a 6933 8037 54
a 5896 4996 20
a 4509 4311 48
a 2050 4941 65
a 2770 1332 18
a 494 6435 37
a 3354 1319 56
a 7083 342 81
a 2821 6515 1
a 121 2849 61
a 5897 1211 76
a 210 7417 94
a 6159 3361 94
a 1531 233 99
a 6041 1468 7
a 697 6058 64
a 6878 7321 39
a 2863 142 42
a 1985 6981 53
a 6615 5466 3
a 6144 6174 51
a 6591 5349 21
a 740 3052 75
a 882 329 63
a 892 6591 40
a 6589 7247 36
a 7505 3237 47
a 972 519 67
a 7703 6590 73
a 4732 1362 53
a 1027 1681 16
a 2825 6371 85
a 788 985 94
a 845 1693 61
a 7716 4359 7
a 4964 5258 64
a 4721 3623 90
a 7246 4604 68
a 7298 8109 77
a 4384 2388 43
a 4187 4204 63
a 3096 2873 92
a 1978 6995 62
a 1953 4170 35
a 4441 2340 99
a 2295 1791 9
a 7910 883 73
a 7333 3683 52
a 7378 3461 37
a 3419 7725 69
a 5644 128 66
a 2119 1287 29
a 1408 804 42
a 1532 1863 83
a 3003 7188 21
a 7794 2626 23
a 718 6440 31
a 6671 4714 3
a 1900 4529 90
a 7527 7218 50
a 7713 7479 64
a 4815 6122 13
a 6730 2948 98
a 1215 2383 79
a 2133 5255 67
a 6422 3938 16
a 1383 2342 74
a 1745 3110 17
a 237 6554 63
a 7748 6298 19
a 573 7948 21
a 1195 7452 34
a 1536 4143 54
a 3606 8126 5
a 4971 857 36
a 6909 6849 19
a 7921 1839 98
a 646 2173 87
a 1640 299 35
a 3189 5903 93
a 3390 3779 53
a 5495 4300 73
a 2657 6522 92
a 5840 6000 33
a 207 7342 50
a 4168 542 66
a 5563 6480 16
a 1299 7885 75
a 5641 131 58
a 1213 2413 36
a 424 6254 29
a 4979 5448 10
a 3045 1218 74
a 5329 4711 72
a 7881 4932 41
a 3312 6463 58
a 5024 3316 31
a 3152 4347 77
a 2234 3317 6
a 7361 4133 30
a 5991 6986 24
a 6304 1183 0
a 2646 4541 65
a 7264 8077 67
a 4041 6515 64
a 1633 2762 1
a 844 4261 29
a 1518 2407 33
a 924 1240 89
a 6346 4195 79
a 423 1808 85
a 570 2893 70
a 6793 2748 31
a 3003 3489 66
a 4731 2067 14
a 1273 3397 21
a 2197 1586 42
a 958 3211 54
a 3008 1538 73
a 4985 2664 12
a 384 397 74
a 1310 7213 96
a 878 7903 48
a 6230 2998 47
a 5447 4407 80
a 855 1925 48
a 5054 1344 75
a 3169 3811 38
a 2686 381 57
a 4890 6386 24
a 2797 372 1
a 5857 3122 89
a 601 1330 48
a 3201 5751 68
a 2633 8180 45
a 5879 3093 9
a 3200 5744 88
a 4438 3397 42
a 4304 3555 30
a 2572 362 46
a 4377 7616 67
a 295 6229 15
a 3633 7469 54
a 6419 5405 62
a 5387 3696 20
a 1910 2904 85
a 3987 1317 87
a 1104 3457 34
a 7725 3165 10
a 456 3765 66
a 7941 1889 43
a 2944 1555 13
a 6694 6206 98
a 5911 6250 10
a 1475 5425 24
a 406 6729 45
a 2213 5240 66
a 251 2956 6
a 2912 2202 74
a 6871 976 42
a 2745 6339 52
a 2399 386 29
a 6146 1176 99
a 7192 706 42
a 1228 6016 87
a 3679 4739 67
a 6963 1585 2
a 6480 6069 92
a 4277 1954 53
a 554 381 73
a 996 2681 7
a 936 7206 30
a 3860 1922 2
a 2543 7664 1
a 6810 1820 75
a 6276 671 27
a 5511 2124 14
a 6254 7574 51
a 1016 968 70
a 5076 4034 4
a 4179 4285 31
a 3891 3987 69
a 1285 1580 90
a 7768 6294 45
a 2556 2878 33
a 188 5877 56
a 3108 7895 17
a 943 6497 23
a 5128 4371 99
a 6845 5368 5
a 5673 3378 85
a 382 4640 18
a 1375 2132 12
a 5851 4959 19
a 2416 6783 62
a 5765 1399 73
a 6125 6554 76
a 6888 5901 18
a 4009 2148 45
a 3604 4477 60
a 4630 709 56
a 382 4263 36
a 4676 2221 64
a 64 5900 68
a 6674 8023 98
a 5389 3 12
a 1438 5851 43
a 6269 5934 42
a 4532 1242 76
a 4638 8069 31
a 2682 2985 19
a 3649 6863 71
a 6500 3407 84
a 15 2264 69
a 6768 8124 85
a 1745 2181 18
a 7116 3200 73
a 4444 6966 60
a 112 3887 49
a 3463 3643 81
a 7466 945 90
a 4025 6645 7
a 7650 616 99
a 2750 7073 96
a 7529 5088 37
a 8148 6030 87
a 5784 525 37
a 4174 6801 46
a 6056 3698 0
a 4179 6472 6
a 2475 3867 64
a 3534 3002 72
a 1339 6756 81
a 125 1884 94
a 5240 6626 53
a 4668 2935 55
a 756 3718 40
a 6160 8030 14
a 901 3422 41
a 5111 5311 86
a 1951 3507 44
a 3666 2671 81
a 8125 1195 39
a 2416 4307 28
a 6204 7936 18
a 7225 2482 31
a 7477 4811 33
a 5609 4370 57
a 2672 3875 81
a 6664 2798 38
a 2882 6780 55
a 5024 6348 6
a 6155 4727 39
a 7910 928 53
a 1825 3337 90
a 841 4519 4
a 461 2880 9
a 6187 3835 24
a 6977 7047 10
a 4301 1921 99
a 6540 5788 8
a 6072 8030 19
a 5915 5475 11
a 1951 7631 25
a 657 4496 51
a 6669 6322 55
a 6709 5219 17
a 6013 2486 6
a 6245 7470 14
a 1573 7282 73
a 188 9 62
a 7644 7470 61
a 5999 1267 27
a 1492 7022 37
a 3464 568 87
a 5105 3231 55
a 5448 2166 89
a 4499 7520 59
a 3850 3892 61
a 8148 6311 0
a 4642 7222 39
a 6876 769 98
a 132 2180 50
a 4367 1244 35
a 2912 7560 43
a 2942 1144 93
a 2894 8162 96
a 7139 1335 76
a 594 3629 7
a 2063 2187 28
a 766 591 34
a 1056 209 38
a 3614 4667 30
a 5982 899 87
a 4072 3483 9
a 5671 110 18
a 336 1211 85
a 1841 2039 52
a 6033 3926 70
a 4142 1000 78
a 2522 6646 22
a 5638 3773 22
a 7556 1467 26
a 8155 6754 23
a 6012 3258 60
a 5718 4112 57
a 8072 7062 24
a 1891 3550 61
a 100 6064 44
a 2028 3937 95
a 1636 5820 47
a 3775 3332 13
a 7471 5168 34
a 4626 1161 70
a 6119 3550 32
a 3781 6323 42
a 550 7183 61
a 3730 1772 98
a 2718 8088 16
a 1263 1744 81
a 5200 2116 18
a 6147 2129 93
a 596 774 50
a 1713 2020 61
a 1695 597 26
a 3590 1027 77
a 752 994 50
a 8037 322 12
a 6340 2590 76
a 4998 8064 60
a 4481 4710 87
a 4239 7026 72
a 2832 818 77
a 7266 4962 63
a 1967 7157 22
a 4672 6959 43
a 7488 6089 79
a 67 7158 51
a 6167 5492 14
a 288 7037 73
a 6213 7989 7
a 8077 1389 77
a 4610 1523 87
a 3307 3572 62
a 6728 7084 51
a 7380 831 92
a 7018 4804 67
a 1257 3039 57
a 2572 4309 93
a 2269 4062 1
a 7657 4025 90
a 215 8093 14
a 2221 526 28
a 8128 6380 27
a 2743 6294 85
a 6326 4519 97
a 1248 641 72
a 6477 5221 39
a 2041 1376 62
a 2084 2619 93
a 7402 5288 90
a 6044 1146 28
a 8159 6783 18
a 1376 1501 19
a 524 2540 59
a 3825 783 44
a 3948 4867 83
a 4688 2863 45
a 6824 1710 74
a 2174 782 71
a 6270 4428 27
a 4955 3896 53
a 293 3135 83
a 848 4907 89
a 2985 1998 11
a 398 311 57
a 6857 6226 2
a 1074 1114 88
a 8144 2649 73
a 4898 1967 61
a 354 6158 4
a 3229 3060 70
a 3488 5949 99
a 2271 1715 80
a 2189 6122 36
a 6955 6967 70
a 6349 6765 90
a 8020 7502 39
a 4485 3841 34
a 2000 6486 71
a 4299 2924 9
a 2 7803 72
a 5795 5714 48
a 7097 583 86
a 3211 864 46
a 374 7843 78
a 2946 2325 44
a 2315 1024 84
a 6932 4563 49
a 3909 7789 4
a 317 3455 3
a 5301 8169 62
a 5278 1392 85
a 1612 5549 46
a 6289 2968 92
a 285 2511 3
a 1428 1895 2
a 1337 2509 62
a 3636 7203 73
a 7479 2384 51
a 1929 3428 76
a 2103 1965 28
a 7823 481 55
a 7706 7483 66
a 2148 6928 16
a 3684 7587 45
a 2820 2506 67
a 4571 2097 63
a 7158 8109 18
a 3841 6862 62
a 7510 1580 45
a 6169 3816 40
a 1124 1416 65
a 7720 3961 89
a 4980 1939 6
a 2463 608 32
a 7886 7239 82
a 7842 6846 49
a 4363 2569 50
a 4917 1776 65
a 1184 6470 23
a 3610 7529 58
a 7641 7168 89
a 4163 7836 21
a 3708 6390 68
a 2603 7169 56
a 5405 404 1
a 8060 2506 14
a 7998 2437 14
a 4773 1515 98
a 5010 110 92
a 6832 1385 50
a 3995 3509 21
a 5295 505 34
a 3849 4987 82
a 3603 6299 21
a 1254 1006 41
a 5932 3472 37
a 3423 308 18
a 6083 7695 69
a 4059 1741 11
a 6116 1121 29
a 1202 7349 65
a 5351 1391 14
a 5974 6509 29
a 1486 5728 33
a 7914 29 48
a 2986 4807 10
a 7383 1390 25
a 447 1154 84
a 5686 2602 69
a 5359 6893 51
a 8047 1438 76
a 2953 4654 58
a 7653 6703 33
a 1592 5656 84
a 7239 5936 45
a 7200 7913 42
a 6444 491 24
a 7973 3953 51
a 2496 7975 59
a 7722 5362 48
a 2314 1754 92
a 1272 3918 29
a 6649 4918 88
a 4576 2367 61
a 155 4349 5
a 3836 978 72
a 3249 7789 36
a 757 6766 32
a 3593 2534 50
a 966 6563 12
a 766 3722 19
a 6820 1608 29
a 1764 309 23
a 5953 4345 76
a 1756 6547 22
a 1083 675 41
a 2978 3840 43
a 2371 50 8
a 4532 3246 51
a 6487 6694 87
a 1168 4499 71
a 2495 6828 41
a 7047 2632 34
a 7553 4975 76
a 7100 5272 96
a 76 2950 89
a 6169 1472 39
a 7308 526 63
a 3045 79 93
a 7440 6495 0
a 8137 3747 92
a 4615 1306 39
a 510 6852 24
a 3928 5729 43
a 7254 5649 65
a 1193 1118 0
a 2216 3479 28
a 4219 3239 10
a 2605 4920 62
a 4231 2853 60
a 4427 5024 31
a 1295 2514 15
a 187 2807 69
a 2263 7388 20
a 5659 441 28
a 1544 2759 77
a 1555 6959 25
a 6203 5014 41
a 2107 931 0
a 3431 7451 66
a 2881 1140 81
a 6194 1420 54
a 200 8085 8
a 3898 3945 26
a 679 478 66
a 3826 7004 39
a 3989 6633 42
a 3885 7902 31
a 2072 4372 87
a 6734 5865 66
a 1856 697 84
a 5850 1864 15
a 2197 3339 13
a 3150 1941 2
a 2352 3913 86
a 2176 7662 97
a 3234 2548 88
a 4522 4305 3
a 1195 8096 77
a 5603 7090 69
a 4475 3537 19
a 6434 7273 3
a 7988 957 68
a 2171 5447 93
a 4026 1764 50
a 2861 4625 43
a 3009 3818 99
a 468 4660 88
a 723 5388 75
a 6970 3847 94
a 6290 6418 95
a 3599 7947 70
a 3042 4693 56
a 954 7821 2
a 2285 6067 88
a 5958 2703 50
a 6234 2518 79
a 4258 7497 72
a 1237 4376 46
a 5329 1847 56
a 490 2087 28
a 417 6747 46
a 1227 1845 63
a 5328 3886 61
a 1817 6049 23
a 4165 5655 91
a 6397 2649 60
a 2415 4880 71
a 6141 5637 75
a 746 2998 88
a 4321 2061 74
a 234 4010 6
a 1822 4632 50
a 7356 6463 7
a 5205 5621 53
a 4149 972 88
a 2868 3512 82
a 453 2206 19
a 5478 1122 21
a 312 2326 12
a 544 2328 26
a 6416 3417 90
a 1056 2592 81
a 1162 1282 6
a 6947 4264 70
a 3348 4357 73
a 2650 1086 44
a 6051 658 42
a 896 7911 79
a 8006 1247 46
a 7673 1027 58
a 4263 7007 65
a 3839 3721 5
a 2780 3266 10
a 6846 1046 31
a 1270 3784 8
a 7012 3778 89
a 3494 68 3
a 2197 1337 39
a 651 6372 57
a 6176 999 59
a 4124 3159 2
a 1284 588 5
a 6845 7531 94
a 2972 760 32
a 3608 3907 40
a 1318 4834 34
a 5516 709 52
a 6222 7946 65
a 4581 1606 51
a 839 7936 56
a 6005 6682 46
a 2063 6157 87
a 2021 2474 77
a 2728 8065 62
a 4572 1125 68
a 689 5259 64
a 2036 1780 46
a 5630 5957 70
a 7415 427 25
a 5210 452 23
a 5603 1684 59
a 5800 576 44
a 8042 7669 10
a 964 7409 28
a 7891 2125 27
a 7935 4632 19
a 2471 2100 28
a 4178 5361 10
a 4711 8120 83
a 605 5888 53
a 5080 6921 56
a 5155 6731 31
a 5864 4474 52
a 2179 875 20
a 3753 1803 50
a 3122 7980 78
a 7721 8046 41
a 657 6834 60
a 7852 4166 60
a 1614 6248 12
a 7658 4187 96
a 5256 5471 87
a 2895 2731 93
a 7859 4178 61
a 4696 7439 26
a 4195 4813 26
a 6019 3264 69
a 5614 1099 95
a 1019 367 73
a 6436 3137 85
a 7924 4708 63
a 64 6769 2
a 1839 1649 45
a 2332 6940 90
a 999 7059 12
a 1865 7049 92
a 4 2551 35
a 1721 5138 42
a 6548 3891 26
a 951 6107 49
a 8113 3822 86
a 6350 4981 8
a 1863 5655 31
a 5437 3784 69
a 142 6521 21
a 5906 7929 18
a 286 561 98
a 2277 3427 81
a 5639 2604 17
a 6014 7303 79
a 1534 2480 15
a 4391 1093 64
a 5722 2119 14
a 5090 6049 39
a 1087 6974 86
a 5091 2725 14
a 847 3692 19
a 7991 1161 94
a 5705 4787 70
a 5767 4361 19
a 3347 7662 29
a 7256 5697 52
a 2383 2659 10
a 1559 8113 85
a 6598 5463 89
a 2828 1417 97
a 1907 5173 1
a 6101 989 8
a 2401 2949 81
a 4276 2640 18
a 1384 900 51
a 6520 3375 93
a 607 5293 75
a 2322 6354 67
a 7808 887 36
a 4311 1753 35
a 89 5495 70
a 7409 369 11
a 3812 7978 88
a 3078 383 54
a 1661 1498 80
a 217 2062 22
a 392 4677 80
a 3735 7275 73
a 340 599 11
a 5614 129 36
a 4776 1917 42
a 4920 5313 1
a 7158 5548 59
a 1660 5272 86
a 1191 245 92
a 7483 6785 26
a 1838 4682 81
a 3183 7533 36
a 4135 2697 80
a 7839 223 95
a 4102 817 84
a 6749 5145 73
a 498 1256 24
a 481 1242 80
a 3597 3201 79
a 4183 760 52
a 6220 3917 44
a 956 4294 81
a 733 5754 19
a 3098 4436 59
a 1285 1673 6
a 4897 911 99
a 3970 576 60
a 6289 1469 7
a 6133 1366 82
a 907 3041 74
a 6553 2118 8
a 2865 1734 82
a 4481 1654 84
a 5150 7563 2
a 3421 329 1
a 4873 6146 66
a 6345 5263 39
a 3048 5550 96
a 2709 1133 13
a 3324 7385 98
a 3001 6636 14
a 6946 7812 83
a 2828 4523 45
a 5647 5095 50
a 407 3193 85
a 4383 3979 13
a 1054 3562 28
a 6626 944 29
a 3533 2006 95
a 6536 4563 48
a 3076 6728 47
a 418 4072 40
a 3454 4705 64
a 2909 5997 70
a 47 840 66
a 4602 2842 1
a 6042 6432 92
a 131 776 63
a 7071 1954 84
a 5008 6403 45
a 4398 822 43
a 2721 6907 36
a 5257 2932 89
a 4419 1833 69
a 6906 6512 9
a 7253 5162 98
a 6228 6906 12
a 4670 4514 59
a 4674 4042 29
a 4380 5664 7
a 1773 1299 76
a 2767 4937 85
a 4926 3865 62
a 3228 4724 95
a 3821 6980 53
a 6165 6599 63
a 3587 4455 12
a 430 2697 95
a 2454 4712 66
a 6651 767 65
a 6591 3331 2
a 3376 7656 55
a 845 1966 32
a 2075 3179 4
a 1698 4772 1
a 3421 3396 24
a 5143 596 40
a 5141 7809 18
a 5962 6068 59
a 3727 2039 80
a 3706 7183 11
a 4159 6203 71
a 5079 7354 77
a 1960 5638 96
a 3835 5086 68
a 4035 5076 44
a 8144 2091 82
a 815 345 72
a 6126 1699 97
a 2767 1881 67
a 1963 5139 26
a 3947 2369 14
a 6212 869 39
a 1962 168 5
a 1307 437 51
a 3661 6275 29
a 1151 7422 97
a 5925 2883 58
a 1044 4757 31
a 3047 3959 20
a 816 2567 54
a 3829 7666 86
a 4760 1105 37
a 1649 1386 4
a 4935 5556 0
a 4912 6978 0
a 7405 7540 55
a 5251 2261 68
a 3632 2243 17
a 7489 2667 14
a 6747 4036 17
a 1178 6711 51
a 251 6172 75
a 3714 5918 52
a 7824 1549 4
a 5502 5629 3
a 3786 3771 77
a 6526 4975 2
a 5985 2751 47
a 4003 2801 77
a 3099 4600 54
a 6478 3271 37
a 5226 4366 81
a 3781 6481 38
a 1673 4164 41
a 5493 7121 22
a 7323 7646 90
a 6377 7730 98
a 3672 4747 66
a 1458 7338 39
a 4992 6986 11
a 4092 8081 57
a 4315 3658 46
a 7802 7624 54
a 2420 4086 52
a 2321 6797 40
a 5778 3660 21
a 4167 4774 71
a 3056 3761 59
a 930 853 95
a 5732 5260 66
a 6814 426 84
a 6035 5955 24
a 660 314 88
a 5576 3195 94
a 242 2674 74
a 7131 839 83
a 7595 7664 63
a 244 3402 42
a 6155 2584 20
a 5146 7724 36
a 7522 7452 4
a 2517 4558 52
a 2256 1324 89
a 1054 3116 92
a 1336 6744 24
a 7125 7836 75
a 7164 6486 84
a 4582 3437 39
a 1390 4668 85
a 5601 3171 96
a 7830 4591 85
a 6563 4845 66
a 5785 6821 45
a 3404 4710 47
a 135 7555 82
a 1422 2838 53
a 1099 4682 91
a 237 5083 32
a 4289 411 83
a 3378 5952 67
a 7497 7101 66
a 1740 4716 18
a 871 4837 17
a 5361 8156 0
a 6954 4380 20
a 7189 3536 38
a 5192 4110 33
a 3920 1802 81
a 6924 974 44
a 1434 75 26
a 6316 6992 83
a 2955 1518 58
a 5494 114 44
a 1852 7739 52
a 3479 1722 54
a 3530 6382 92
a 3542 6019 15
a 7442 3972 43
a 379 396 80
a 502 5793 80
a 5932 5138 32
a 1358 6421 9
a 668 7148 86
a 578 208 8
a 5594 2713 21
a 4330 5385 55
a 4129 2821 59
a 1004 7488 34
a 3251 3457 66
a 5182 6755 9
a 1451 6347 84
a 3365 201 84
a 7570 1879 86
a 3757 1636 32
a 1099 2363 75
a 1315 4269 28
a 1992 5872 67
a 2536 3138 51
a 3465 324 30
a 685 6103 15
a 1512 4335 71
a 7536 5548 10
a 3175 6024 74
a 6968 7785 54
a 3471 3265 94
a 7865 2520 64
a 5281 2988 42
a 4587 7414 69
a 459 2444 11
a 3031 5338 32
a 2341 1741 12
a 247 2662 48
a 7313 4547 69
a 3342 7310 9
a 5164 2560 58
a 3104 2006 77
a 4829 8118 80
a 4060 4589 0
a 4501 1967 96
a 7061 7529 66
a 3495 1445 84
a 6412 2291 70
a 3354 4590 32
a 5074 3618 82
a 1564 6874 78
a 3927 607 20
a 689 2365 75
a 5419 7041 49
a 3424 5087 98
a 8080 848 98
a 6157 8170 36
a 4968 2950 87
a 6177 892 70
a 6662 1183 30
a 1083 4354 45
a 3144 2542 4
a 505 8166 71
a 3447 3988 75
a 5410 6993 76
